school_id_a,school_id_b,confidence
16045,34809,43.99999999999999
16048,3215,45.28301886792453
16049,6273,52.27272727272727
16050,31948,44.99999999999999
16051,13716,44.44444444444444
16052,13826,40.0
16055,23827,53.57142857142857
16060,21381,59.34065934065934
16067,13849,46.37681159420289
16079,3526,46.95652173913043
16085,63000,49.122807017543856
16086,34485,45.09803921568627
16089,43439,44.89795918367348
16113,33282,43.13725490196079
16121,63497,56.09756097560976
16122,2151,59.09090909090908
16125,24882,49.54128440366973
16126,24971,55.4054054054054
16128,23455,51.685393258426956
16129,21428,55.91397849462365
16131,2857,52.33644859813084
16135,21428,64.81481481481481
16136,21426,60.0
16137,24290,48.818897637795274
16141,21428,61.05263157894737
16143,23456,55.35714285714286
16148,23219,54.54545454545454
16149,21428,58.00000000000001
16151,21428,55.44554455445545
16152,23456,54.0983606557377
16153,22442,53.333333333333336
16158,21426,50.0
16159,21428,52.25225225225225
16160,12705,56.060606060606055
16161,21428,54.36893203883495
16162,21426,61.53846153846154
16163,25008,61.728395061728406
16164,52962,50.60240963855422
16172,21426,50.60240963855422
16173,21426,52.63157894736843
16174,21480,48.57142857142858
16175,23455,59.154929577464785
16176,24882,48.97959183673469
16179,22168,54.054054054054056
16180,21426,54.54545454545454
16181,55668,49.23076923076923
16183,32868,63.63636363636363
16188,21426,59.154929577464785
16189,21428,54.0
16190,21426,55.55555555555556
16193,37250,48.14814814814815
16199,17204,47.36842105263158
16200,61569,49.122807017543856
16203,61986,50.0
16204,16105,57.425742574257434
16205,16105,55.55555555555556
16206,16105,48.73949579831933
16207,1219,60.75949367088608
16208,16105,58.82352941176471
16209,72223,65.0
16213,14134,48.275862068965516
16214,12799,65.38461538461539
16215,14624,58.82352941176471
16216,15246,48.275862068965516
16217,11357,47.45762711864406
16219,15905,52.63157894736843
16220,16105,53.333333333333336
16222,12071,48.35164835164834
16225,14952,52.63157894736843
16226,11829,48.275862068965516
16230,16214,59.77011494252873
16241,12763,60.60606060606061
16242,72381,52.63157894736843
16243,16948,46.37681159420289
16245,16105,46.7741935483871
16247,12071,51.85185185185186
16249,24787,55.38461538461539
16250,21381,60.46511627906976
16256,33805,53.06122448979591
16257,36285,52.542372881355924
16259,23456,60.952380952380956
16260,1491,44.067796610169495
16261,13546,45.16129032258065
16262,16105,62.62626262626263
16263,16386,60.526315789473685
16264,15246,49.122807017543856
16265,16224,48.275862068965516
16266,16105,50.46728971962617
16268,11829,47.05882352941176
16269,15246,49.056603773584904
16270,34332,43.01075268817204
16271,1443,71.05263157894737
16272,33938,41.269841269841265
16273,11829,54.54545454545454
16274,13391,46.42857142857143
16275,31000,47.82608695652174
16276,34332,42.42424242424242
16280,1219,50.0
16281,13771,65.78947368421053
16282,24404,64.51612903225806
16283,11829,51.06382978723405
16284,1219,59.45945945945945
16299,73435,44.89795918367348
16308,13641,43.548387096774185
16315,12296,64.51612903225806
16317,3656,63.1578947368421
16320,16341,60.17699115044248
16322,12799,57.14285714285714
16338,71244,51.162790697674424
16349,54979,51.515151515151516
16350,54979,56.25
16351,43438,39.31623931623932
16352,43438,39.66942148760331
16353,41058,68.29268292682926
16354,15207,56.60377358490566
16355,435,40.44943820224719
16357,17438,41.860465116279066
16358,11600,41.02564102564102
16359,15397,44.89795918367348
16360,42468,49.27536231884058
16361,17438,48.64864864864865
16362,13826,40.0
16363,41667,66.66666666666667
16364,43438,45.87155963302752
16365,15932,55.855855855855864
16366,14066,45.28301886792453
16367,41058,44.73684210526315
16368,13823,40.74074074074075
16369,14066,42.85714285714286
16370,15293,43.37349397590361
16372,4232,44.44444444444444
16373,43438,40.65040650406504
16374,13098,42.50000000000001
16376,4836,54.36893203883495
16377,14066,42.10526315789473
16378,24467,53.125
16379,41058,46.913580246913575
16382,14529,46.846846846846844
16383,2329,53.65853658536586
16384,23062,44.776119402985074
16385,12189,40.0
16387,44393,39.6551724137931
16388,43503,48.71794871794872
16389,3656,58.58585858585859
16390,21763,57.446808510638306
16391,21853,63.1578947368421
16393,12189,47.27272727272728
16394,23753,52.94117647058824
16395,14574,45.833333333333336
16396,4232,38.834951456310684
16397,21763,62.33766233766234
16398,21853,53.012048192771076
16399,41987,50.54945054945055
16400,435,40.42553191489362
16401,63363,53.57142857142857
16402,37616,41.23711340206185
16403,21853,51.32743362831859
16404,21853,54.54545454545454
16405,6356,60.75949367088608
16406,21646,55.65217391304348
16407,35240,53.93258426966292
16408,21840,56.25
16409,21853,50.54945054945055
16410,21840,52.63157894736843
16411,2152,52.74725274725275
16412,21853,55.81395348837209
16413,2390,51.85185185185186
16420,21853,61.36363636363637
16422,6986,45.714285714285715
16423,61033,48.97959183673469
16425,61033,46.55172413793104
16426,61389,46.15384615384615
16428,63007,49.572649572649574
16429,62268,52.08333333333333
16431,61782,52.83018867924528
16435,63109,50.98039215686274
16436,61389,48.14814814814815
16440,61986,56.81818181818181
16441,61247,50.0
16442,63363,53.84615384615385
16443,73552,60.273972602739725
16444,24971,51.65562913907284
16445,42216,52.17391304347826
16446,24786,53.65853658536586
16447,34789,51.85185185185186
16448,15603,43.13725490196079
16449,16105,52.33644859813084
16450,14861,58.62068965517242
16451,55074,50.0
16452,21428,56.81818181818181
16453,16105,46.55172413793104
16454,34886,55.172413793103445
16455,23456,65.3061224489796
16456,35351,48.88888888888889
16457,23456,58.71559633027523
16458,24723,63.793103448275865
16459,12071,45.833333333333336
16460,15246,48.38709677419355
16461,12763,61.53846153846154
16462,21426,50.0
16463,24971,48.951048951048946
16464,21428,51.515151515151516
16465,2229,52.52525252525253
16466,3408,45.45454545454546
16468,7126,50.79365079365079
16469,73517,54.16666666666667
16470,73517,52.0
16472,73209,64.93506493506493
16476,72584,59.09090909090908
16480,34789,45.90163934426229
16481,73337,52.459016393442624
16482,71261,48.275862068965516
16484,73517,53.06122448979591
16485,73337,47.76119402985075
16486,73517,50.0
16487,71396,54.54545454545454
16489,7901,64.44444444444444
16490,71662,52.63157894736843
16491,11403,55.172413793103445
16493,71662,56.363636363636374
16496,12071,71.42857142857143
16497,1558,52.63157894736843
16502,13731,57.692307692307686
16503,16105,52.100840336134446
16504,71662,45.58823529411765
16505,43234,45.45454545454546
16506,12071,55.42168674698795
16507,16105,50.943396226415096
16509,73517,57.692307692307686
16510,62767,47.61904761904761
16511,73714,52.0
16512,73337,50.0
16515,1219,50.60240963855422
16517,15246,44.827586206896555
16518,14134,50.0
16519,72784,68.75
16520,73292,60.0
16521,13716,47.72727272727273
16522,15325,37.77777777777778
16523,15325,38.095238095238095
16524,17249,40.70796460176991
16525,13716,41.75824175824175
16526,71655,52.05479452054795
16527,73292,61.224489795918366
16528,13923,44.44444444444444
16529,15325,39.02439024390244
16530,23248,53.06122448979591
16531,17397,44.44444444444444
16532,16302,61.728395061728406
16534,383,41.23711340206185
16535,736,50.0
16536,22883,47.82608695652174
16537,12296,67.41573033707866
16538,17249,41.17647058823529
16539,15325,37.28813559322034
16540,11418,50.0
16541,35563,44.44444444444444
16542,16884,39.28571428571429
16543,15325,40.476190476190474
16544,73517,54.90196078431373
16545,12357,45.833333333333336
16546,15325,40.0
16547,72508,46.42857142857143
16548,13826,42.553191489361694
16549,13786,40.816326530612244
16550,13098,36.73469387755102
16552,15325,41.860465116279066
16553,16302,39.53488372093024
16554,17438,41.02564102564102
16555,15489,38.775510204081634
16556,13465,63.24786324786324
16557,16701,42.307692307692314
16558,13098,38.63636363636363
16560,11163,42.553191489361694
16561,12073,37.2093023255814
16562,12073,44.73684210526315
16563,35816,42.352941176470594
16564,1872,44.89795918367348
16565,1817,47.05882352941176
16566,13098,40.86021505376344
16567,15325,44.44444444444444
16568,33247,44.11764705882353
16569,15293,38.095238095238095
16571,13098,42.10526315789473
16572,24549,61.06870229007634
16573,13826,44.44444444444444
16574,15325,39.02439024390244
16575,15158,50.98039215686274
16576,14589,46.57534246575342
16577,15325,37.64705882352941
16578,17185,49.504950495049506
16579,24786,53.65853658536586
16580,33583,47.27272727272728
16581,33247,45.90163934426229
16582,13716,48.19277108433735
16587,25128,60.24096385542168
16588,35304,47.524752475247524
16589,15489,40.40404040404041
16590,14066,43.63636363636364
16591,31900,47.72727272727273
16592,36885,40.476190476190474
16593,35630,40.625
16596,35816,44.18604651162791
16597,37430,46.42857142857143
16598,12071,47.45762711864406
16599,13106,55.769230769230774
16601,12071,47.45762711864406
16602,15246,46.42857142857143
16605,16105,53.21100917431192
16606,16105,54.90196078431373
16609,22883,54.54545454545454
16610,62268,54.16666666666667
16613,16105,50.0
16615,22442,54.054054054054056
16617,14134,49.056603773584904
16618,152,55.55555555555556
16619,21428,56.60377358490566
16621,13278,45.614035087719294
16626,16237,53.48837209302326
16627,16302,40.963855421686745
16629,35304,48.5981308411215
16630,21138,54.54545454545454
16631,16302,59.45945945945945
16632,16302,51.685393258426956
16633,35436,41.17647058823529
16634,17185,34.23423423423423
16635,17185,39.603960396039604
16636,12073,38.095238095238095
16637,16302,50.0
16638,14667,38.59649122807017
16639,13826,39.13043478260869
16642,13487,38.46153846153846
16645,24467,66.66666666666667
16646,17185,38.46153846153846
16648,35720,43.07692307692308
16649,17249,39.21568627450981
16654,15489,42.10526315789473
16656,14755,50.0
16657,13716,47.22222222222222
16659,22883,66.66666666666667
16660,16302,39.13043478260869
16661,16302,35.64356435643564
16662,21421,50.0
16664,35304,52.08333333333333
16665,14119,42.85714285714286
16668,33247,43.0379746835443
16670,15354,40.816326530612244
16672,15325,38.46153846153846
16673,33247,48.10126582278481
16676,13098,48.0
16677,15489,41.584158415841586
16678,11019,46.15384615384615
16679,21355,60.0
16680,12357,45.833333333333336
16681,36846,45.28301886792453
16682,15325,45.714285714285715
16683,16302,42.85714285714286
16684,24404,60.215053763440864
16688,14859,60.60606060606061
16690,21957,50.0
16691,13716,39.02439024390244
16692,35304,51.685393258426956
16697,24971,58.156028368794324
16698,15799,39.02439024390244
16699,13823,50.0
16700,16663,47.05882352941176
16701,15911,67.56756756756756
16702,35304,53.93258426966292
16703,36059,57.89473684210527
16704,17185,38.0
16705,24458,58.97435897435898
16706,12705,63.33333333333333
16707,16302,49.27536231884058
16708,21426,53.333333333333336
16710,35720,41.463414634146346
16711,74468,53.012048192771076
16712,23757,63.41463414634146
16717,23757,56.4516129032258
16718,25128,51.61290322580645
16719,24404,56.00000000000001
16720,24404,54.54545454545454
16721,71687,53.84615384615385
16722,71655,48.64864864864865
16723,71662,60.71428571428572
16725,24404,56.41025641025641
16726,24767,53.333333333333336
16727,24458,66.66666666666667
16729,35720,43.24324324324324
16732,24767,48.33333333333333
16733,7659,57.692307692307686
16735,7453,49.23076923076923
16738,35352,63.829787234042556
16739,34373,52.63157894736843
16741,71662,50.48543689320388
16742,73714,49.122807017543856
16743,73517,52.0
16744,71662,52.727272727272734
16745,73517,51.85185185185186
16749,651,46.15384615384615
16757,23757,53.65853658536586
16758,23757,55.63909774436091
16766,25128,51.28205128205128
16768,12705,56.69291338582677
16777,24971,52.2875816993464
16779,36465,46.728971962616825
16780,32805,56.60377358490566
16782,21426,52.63157894736843
16783,36533,43.18181818181818
16785,21428,60.41666666666667
16786,21428,58.33333333333333
16787,22375,52.459016393442624
16788,24404,56.00000000000001
16789,24882,51.06382978723405
16790,24971,57.53424657534247
16791,2151,56.17977528089888
16792,23456,55.55555555555556
16793,21269,57.47126436781609
16794,62727,49.27536231884058
16795,61662,48.78048780487805
16796,61986,50.0
16797,61410,51.85185185185186
16799,61945,52.63157894736843
16800,61119,64.36781609195403
16801,6809,64.70588235294117
16802,61986,48.35164835164834
16803,61247,52.63157894736843
16804,6367,52.459016393442624
16805,61986,48.97959183673469
16806,628,59.154929577464785
16807,61410,53.76344086021505
16808,61986,46.464646464646464
16809,61986,49.46236559139785
16810,61247,51.764705882352935
16811,21853,56.17977528089888
16812,628,59.154929577464785
16813,61410,46.31578947368421
16814,61247,46.42857142857143
16815,61986,44.680851063829785
16816,61986,50.0
16817,41877,52.5
16818,61410,49.056603773584904
16819,628,53.333333333333336
16820,61525,58.22784810126582
16821,61986,53.46534653465347
16822,628,62.68656716417911
16823,61410,48.07692307692307
16824,61569,44.827586206896555
16825,628,57.53424657534247
16826,61410,52.83018867924528
16827,61843,55.81395348837209
16828,52369,46.728971962616825
16829,61247,49.18032786885246
16830,61525,61.33333333333333
16831,61247,49.18032786885246
16832,17126,72.97297297297297
16833,6682,45.714285714285715
16834,61525,68.65671641791045
16835,61410,57.425742574257434
16836,63166,48.484848484848484
16837,61247,47.45762711864406
16838,61247,44.44444444444444
16839,61410,57.14285714285714
16840,61986,47.16981132075472
16841,61986,60.86956521739131
16842,61986,48.837209302325576
16843,61986,56.52173913043479
16844,61986,55.696202531645575
16845,628,59.154929577464785
16846,61986,51.11111111111111
16847,61410,54.54545454545454
16848,6464,44.067796610169495
16849,6669,45.45454545454546
16850,62032,52.0
16851,61410,55.44554455445545
16852,61118,44.44444444444444
16853,628,61.76470588235294
16854,61986,47.05882352941176
16855,61945,47.42268041237113
16856,628,63.63636363636363
16857,628,63.63636363636363
16858,6341,44.44444444444444
16859,61247,49.056603773584904
16860,61986,50.54945054945055
16861,6999,54.90196078431373
16862,628,53.968253968253975
16863,61247,47.45762711864406
16864,628,52.17391304347826
16865,6669,48.64864864864865
16866,61841,52.52525252525253
16867,6946,43.01075268817204
16868,61247,50.847457627118644
16869,61986,47.916666666666664
16870,61247,46.875
16871,61410,58.00000000000001
16872,61986,59.183673469387756
16873,61986,56.84210526315789
16874,61569,52.63157894736843
16875,61986,52.5
16876,61410,48.93617021276596
16877,61860,53.52112676056338
16878,61691,62.16216216216216
16879,61247,48.484848484848484
16881,24971,54.658385093167695
16883,22442,49.557522123893804
16901,74453,48.0
16902,73865,48.275862068965516
16903,74237,48.97959183673469
16904,72848,45.833333333333336
16907,71008,63.41463414634146
16911,23545,51.28205128205128
16913,71093,49.54128440366973
16914,7625,49.411764705882355
16915,72485,51.515151515151516
16916,41843,57.407407407407405
16917,7406,48.421052631578945
16919,63497,51.06382978723405
16923,71945,53.333333333333336
16924,21428,54.700854700854705
16926,23457,62.33766233766234
16927,6356,52.52525252525253
16930,24605,61.386138613861384
16931,15325,36.55913978494624
16934,52201,54.54545454545454
16935,4112,48.10126582278481
16937,21428,51.37614678899083
16938,12477,61.904761904761905
16940,21428,53.09734513274336
16941,71655,54.54545454545454
16942,24534,45.16129032258065
16947,23456,60.7843137254902
16948,24454,57.49999999999999
16950,51777,50.60240963855422
16956,21426,51.42857142857142
16958,24882,48.78048780487805
16961,51233,46.15384615384615
16963,22168,51.764705882352935
16964,24197,60.60606060606061
16968,24971,62.4113475177305
16969,21426,58.46153846153845
16970,24971,49.33333333333333
16971,21428,53.91304347826087
16972,41925,62.857142857142854
16973,21454,50.98039215686274
16974,44108,46.42857142857143
16975,43978,49.23076923076923
16976,23456,63.1578947368421
16977,41489,52.38095238095239
16982,13668,48.421052631578945
16983,4256,57.47126436781609
16987,4856,51.85185185185186
16989,17047,42.85714285714286
16991,41993,67.53246753246754
16993,11128,44.827586206896555
16994,12520,44.99999999999999
16995,4391,52.74725274725275
16996,43972,59.523809523809526
16997,42146,48.78048780487805
16998,74475,65.95744680851064
16999,42279,51.06382978723405
17000,72611,49.056603773584904
17002,72381,57.57575757575757
17003,72381,60.67415730337078
17004,73522,50.79365079365079
17005,73319,52.83018867924528
17006,74478,54.23728813559322
17008,21379,55.91397849462365
17009,72381,48.54368932038835
17010,71896,46.15384615384615
17011,72200,53.968253968253975
17012,31189,51.85185185185186
17013,74162,53.57142857142857
17014,7653,58.13953488372092
17015,7620,54.54545454545454
17016,37357,45.714285714285715
17017,3470,50.54945054945055
17018,71896,44.859813084112155
17019,72200,47.78761061946902
17020,72381,68.29268292682926
17021,71091,50.79365079365079
17022,33479,48.97959183673469
17023,72627,55.88235294117647
17024,33479,46.15384615384615
17026,7539,52.5
17027,71896,51.11111111111111
17029,72381,52.63157894736843
17030,72381,63.829787234042556
17033,7383,46.15384615384615
17034,33391,53.16455696202531
17035,33653,55.00000000000001
17036,23456,60.952380952380956
17037,35684,49.46236559139785
17038,72611,65.95744680851064
17039,33391,51.21951219512195
17040,72381,50.5050505050505
17041,33391,44.89795918367348
17042,73319,57.14285714285714
17043,7126,53.333333333333336
17044,33391,49.350649350649356
17045,72381,65.11627906976744
17046,71514,53.333333333333336
17053,7539,50.57471264367817
17055,7126,50.0
17058,73522,65.78947368421053
17066,7329,53.333333333333336
17069,7539,47.42268041237113
17070,7183,54.54545454545454
17071,73788,53.57142857142857
17078,7126,48.38709677419355
17082,21853,58.42696629213483
17088,41861,67.5
17091,43343,43.24324324324324
17093,32475,36.50793650793651
17103,42294,48.78048780487805
17106,35304,49.46236559139785
17109,43723,42.3728813559322
17113,43212,62.857142857142854
17121,24786,56.41025641025641
17122,43216,43.13725490196079
17127,3589,53.57142857142857
17128,24454,52.17391304347826
17129,42294,52.63157894736843
17132,42294,54.54545454545454
17139,4166,46.601941747572816
17140,37224,45.238095238095234
17144,31275,46.753246753246756
17145,5790,63.829787234042556
17152,5765,46.666666666666664
17154,42294,55.55555555555556
17157,42294,56.75675675675676
17160,24404,58.92857142857143
17163,42800,47.05882352941176
17164,24404,60.0
17165,24404,57.14285714285714
17166,42294,49.411764705882355
17177,2229,52.42718446601942
17179,24818,65.11627906976744
17180,2229,53.46534653465347
17181,24454,55.172413793103445
17182,2229,53.46534653465347
17184,42294,60.273972602739725
17185,42294,57.53424657534247
17186,21788,52.94117647058824
17188,41194,55.42168674698795
17190,34341,42.201834862385326
17200,42294,40.0
17231,34341,43.99999999999999
17241,35285,56.52173913043479
17242,35528,56.14035087719298
17258,790,42.201834862385326
17259,13641,44.24778761061947
17273,21763,67.53246753246754
17279,12763,57.446808510638306
17300,21763,67.53246753246754
17307,1290,50.0
17314,11020,44.89795918367348
17315,1755,72.46376811594203
17327,13073,52.77777777777778
17328,7126,54.23728813559322
17329,14646,62.92134831460674
17332,73517,58.18181818181818
17348,2152,47.05882352941176
17357,42180,56.790123456790134
17359,33533,45.56962025316456
17361,24930,50.0
17363,16349,47.22222222222222
17365,4479,43.75
17368,42294,48.88888888888889
17369,41702,46.15384615384615
17371,12319,60.75949367088608
17372,54038,58.13953488372092
17373,23455,60.273972602739725
17374,41700,54.794520547945204
17376,41668,54.73684210526315
17398,4166,48.64864864864865
17399,52023,67.36842105263158
17400,43717,47.19101123595506
17401,42294,43.333333333333336
17402,4257,50.0
17406,63396,57.14285714285714
17409,63610,46.15384615384615
17410,62749,66.66666666666667
17411,63424,69.33333333333334
17412,6847,53.333333333333336
17416,62708,51.42857142857142
17420,34332,42.47787610619469
17424,23456,52.892561983471076
17425,21273,52.63157894736843
17429,21428,56.25
17430,23456,53.57142857142857
17433,21426,53.16455696202531
17439,21853,59.34065934065934
17440,25128,56.75675675675676
17442,312,53.52112676056338
17450,12763,61.224489795918366
17453,41877,58.666666666666664
17454,71662,56.86274509803921
17467,36059,40.40404040404041
17481,21788,50.74626865671642
17488,7126,50.0
17489,72611,55.65217391304348
17492,51777,41.463414634146346
17494,34886,50.57471264367817
17495,34886,48.275862068965516
17496,2398,56.17977528089888
17497,21381,55.696202531645575
17501,31274,39.21568627450981
17503,51723,51.28205128205128
17506,21428,63.26530612244898
17507,23455,54.32098765432099
17510,24290,54.16666666666667
17511,24883,49.31506849315068
17512,36639,51.28205128205128
17515,21428,54.36893203883495
17517,23456,54.86725663716814
17518,21601,63.91752577319587
17523,3215,42.85714285714286
17524,36059,52.87356321839081
17525,21480,45.11278195488722
17526,21381,49.43820224719101
17527,21273,53.57142857142857
17533,21426,52.05479452054795
17535,54560,47.55244755244755
17536,12763,59.34065934065934
17537,24454,52.63157894736843
17538,21381,64.19753086419753
17541,2229,46.29629629629629
17547,36059,44.99999999999999
17551,24971,50.349650349650354
17554,22022,47.36842105263158
17558,16105,55.10204081632652
17559,24176,57.14285714285714
17560,24454,53.93258426966292
17561,21480,46.51162790697675
17564,14062,57.89473684210527
17565,2224,52.27272727272727
17566,23783,53.968253968253975
17567,24786,58.82352941176471
17568,2267,56.71641791044777
17569,2229,49.152542372881356
17570,2229,48.275862068965516
17571,11142,45.28301886792453
17572,15541,46.95652173913043
17573,21788,54.28571428571429
17576,52369,48.54368932038835
17577,23428,53.65853658536586
17578,2229,60.3448275862069
17579,22827,51.42857142857142
17581,2224,55.10204081632652
17582,24035,54.54545454545454
17584,63268,50.526315789473685
17585,6356,55.670103092783506
17586,6356,58.13953488372092
17587,63363,56.00000000000001
17588,62268,54.36893203883495
17594,21426,64.61538461538461
17595,23455,58.666666666666664
17596,24454,47.42268041237113
17598,21380,66.66666666666667
17599,24818,62.7906976744186
17602,24454,44.64285714285714
17603,63525,59.25925925925925
17605,25128,53.16455696202531
17606,63103,52.63157894736843
17607,62268,54.347826086956516
17608,62544,57.14285714285714
17612,22168,48.0
17613,21426,50.0
17614,22883,55.670103092783506
17615,2229,51.92307692307692
17616,2961,54.54545454545454
17617,55606,45.238095238095234
17618,21480,50.0
17622,24206,50.39370078740157
17623,21480,48.33333333333333
17624,2961,49.23076923076923
17630,24818,60.0
17631,16349,51.162790697674424
17632,24454,51.685393258426956
17634,2229,62.38532110091744
17635,2229,50.5050505050505
17637,24454,50.0
17638,2229,47.540983606557376
17639,24454,46.464646464646464
17640,2224,54.54545454545454
17641,62735,54.400000000000006
17643,21428,54.20560747663552
17644,21788,52.77777777777778
17645,34886,52.74725274725275
17646,23455,64.7887323943662
17647,24454,58.666666666666664
17648,34789,50.98039215686274
17649,24804,47.76119402985075
17651,2229,46.464646464646464
17652,24786,54.400000000000006
17653,24454,53.333333333333336
17654,24454,56.75675675675676
17655,21426,54.32098765432099
17656,24454,51.162790697674424
17669,23407,56.14035087719298
17671,2229,60.7843137254902
17672,2961,50.70422535211267
17673,23456,56.60377358490566
17674,33192,48.38709677419355
17675,22827,59.375
17676,23407,54.90196078431373
17678,24454,50.0
17679,35628,38.38383838383839
17680,23456,54.054054054054056
17681,23456,54.23728813559322
17682,61119,56.84210526315789
17683,62268,61.111111111111114
17684,21426,58.46153846153845
17685,62735,57.14285714285714
17686,61119,62.5
17688,21425,51.72413793103448
17689,23455,58.33333333333333
17690,63446,56.00000000000001
17691,33418,42.666666666666664
17692,31,40.31007751937985
17693,21480,46.37681159420289
17694,3324,44.99999999999999
17695,32091,42.85714285714286
17696,3324,43.83561643835616
17697,31534,44.11764705882353
17698,3324,49.056603773584904
17700,32117,44.18604651162791
17701,35628,38.095238095238095
17702,24454,52.5
17703,36778,45.16129032258065
17704,62188,55.73770491803278
17706,3553,40.36697247706422
17707,21480,48.33333333333333
17708,63449,62.22222222222222
17709,63295,57.49999999999999
17710,35304,44.44444444444444
17711,2229,53.76344086021505
17712,62860,56.41025641025641
17713,24454,51.61290322580645
17714,62268,57.89473684210527
17715,62735,57.89473684210527
17716,61128,65.38461538461539
17717,61119,57.831325301204814
17718,62268,62.38532110091744
17719,61163,54.28571428571429
17720,62735,53.78151260504202
17721,63639,54.94505494505495
17722,61119,60.24096385542168
17723,61119,60.97560975609756
17724,62268,66.66666666666667
17725,6207,52.94117647058824
17726,3324,42.85714285714286
17727,43006,41.463414634146346
17728,41877,46.666666666666664
17729,2229,48.0
17730,63277,60.504201680672274
17731,2398,55.769230769230774
17732,25128,50.0
17733,31,37.59398496240601
17734,63295,57.89473684210527
17735,2229,50.48543689320388
17736,21788,58.252427184466015
17737,21426,53.73134328358209
17738,24818,57.446808510638306
17739,4166,50.66666666666666
17740,24454,51.21951219512195
17741,21426,52.77777777777778
17742,42294,56.71641791044777
17743,6314,63.33333333333333
17744,42617,42.666666666666664
17746,41486,57.77777777777777
17747,2229,42.85714285714286
17748,24329,52.23880597014925
17751,43708,65.82278481012658
17752,21428,64.58333333333333
17753,61986,45.28301886792453
17754,44408,58.22784810126582
17755,23407,54.90196078431373
17756,23407,50.90909090909091
17757,43964,39.175257731958766
17758,61078,52.3076923076923
17759,23428,48.07692307692307
17760,22827,51.94805194805194
17761,33565,42.73504273504274
17762,21480,47.05882352941176
17763,24454,56.81818181818181
17764,6786,50.98039215686274
17765,21685,52.727272727272734
17766,24454,53.191489361702125
17767,2229,56.07476635514019
17768,24206,52.83018867924528
17769,24454,53.84615384615385
17771,21428,52.17391304347826
17772,2961,50.74626865671642
17773,21426,50.0
17774,35304,53.93258426966292
17775,35304,46.29629629629629
17779,41877,47.31182795698925
17780,35304,51.32743362831859
17782,33668,54.83870967741935
17784,55052,41.269841269841265
17786,12520,41.93548387096774
17787,24971,54.16666666666667
17788,2454,53.48837209302326
17789,35326,56.310679611650485
17790,35208,40.0
17791,34886,50.526315789473685
17792,21428,63.1578947368421
17793,21428,62.06896551724138
17796,23428,44.61538461538461
17797,61715,51.23966942148761
17798,61986,61.36363636363637
17799,35304,46.15384615384615
17800,21373,59.57446808510638
17801,11960,48.14814814814815
17802,24336,55.44554455445545
17803,21428,65.95744680851064
17804,21428,49.6
17806,21428,52.42718446601942
17807,71662,57.14285714285714
17815,13715,69.44444444444444
17816,31900,53.012048192771076
17817,35823,44.89795918367348
17818,23456,49.25373134328358
17819,24971,51.35135135135135
17820,21426,53.333333333333336
17824,23456,56.666666666666664
17825,21950,49.48453608247423
17826,2224,53.65853658536586
17828,21428,58.71559633027523
17829,22883,61.36363636363637
17830,23455,50.0
17831,23407,52.63157894736843
17832,24818,54.20560747663552
17833,2398,48.275862068965516
17839,21428,60.46511627906976
17840,21480,49.01960784313726
17841,23455,55.172413793103445
17845,35528,63.55140186915889
17846,31878,42.42424242424242
17847,37578,43.37349397590361
17848,33148,60.273972602739725
17849,22883,56.25
17850,23456,58.18181818181818
17851,2322,50.0
17852,21426,55.00000000000001
17853,21426,52.3076923076923
17855,24404,51.28205128205128
17866,24329,62.5
17867,2168,51.85185185185186
17868,36846,48.275862068965516
17869,33247,38.33333333333333
17870,35528,57.89473684210527
17871,35528,59.64912280701755
17878,15708,55.118110236220474
17879,16635,56.60377358490566
17882,12799,70.0
17884,21380,53.48837209302326
17885,13098,38.70967741935484
17886,55251,63.52941176470588
17890,43537,46.51162790697675
17891,5717,43.99999999999999
17892,35720,42.666666666666664
17893,37049,52.3076923076923
17894,12799,55.46218487394958
17897,41844,42.553191489361694
17898,43426,43.99999999999999
17899,3470,54.32098765432099
17900,16427,56.14035087719298
17901,14646,56.363636363636374
17902,43426,45.833333333333336
17903,42559,41.30434782608695
17904,13160,51.85185185185186
17905,36846,42.85714285714286
17906,52790,66.66666666666667
17907,56167,52.17391304347826
17908,52790,66.66666666666667
17909,36059,45.070422535211264
17910,54025,50.0
17911,14646,62.7906976744186
17912,34450,45.90163934426229
17913,23456,60.17699115044248
17914,24221,50.66666666666666
17915,21953,53.84615384615385
17916,12739,50.0
17917,14316,45.070422535211264
17918,42787,45.45454545454546
17920,62978,44.705882352941174
17921,1871,60.99290780141844
17924,31900,39.63963963963963
17926,12799,69.3069306930693
17927,3470,52.38095238095239
17928,15926,54.400000000000006
17929,12739,50.0
17930,15889,63.91752577319587
17931,11085,62.5
17932,12799,61.386138613861384
17933,12739,52.77777777777778
17934,35304,43.103448275862064
17935,15889,57.14285714285714
17936,42559,49.48453608247423
17937,53614,39.28571428571429
17938,41326,46.42857142857143
17940,41639,41.379310344827594
17941,41451,41.93548387096774
17942,41797,52.38095238095239
17943,34093,44.827586206896555
17945,4333,47.05882352941176
17946,4333,39.473684210526315
17950,15576,51.72413793103448
17951,12414,53.84615384615385
17952,1623,47.887323943661976
17955,12799,61.40350877192983
17956,73517,54.54545454545454
17961,24404,58.00000000000001
17962,43336,44.18604651162791
17963,41848,50.0
17965,15777,47.72727272727273
17966,42559,44.776119402985074
17971,3215,48.93617021276596
17976,22883,57.14285714285714
17979,51982,47.05882352941176
17980,2229,52.33644859813084
