school_id,Potential_School_Name_transliterated,Assigned_District_Name
24695,rAmaghATa prA vi,dailekha
24696,prA vi,rautahata
24697,prA vi,rautahata
24698,pArvatI prA vi,dailekha
24699,durgA devI prA vi,dailekha
24700,jana prA vi,dailekha
24701,virendra mA vi,dailekha
24702,lakShmI mA vi,dailekha
24703,lakShmI prA vi,lamaju~na
24704,tribhuvaneshvarI u mA vi,bajura
24705,lakShmI mA vi,bajura
24706,tribhuvaneshvarI mA vi,bajura
24707,amlIsa mA vi,bajura
24708,khAparadevasthalI mA vi,bajura
24709,bhAgeshvarI A vi,bajura
24710,satya mA vi,bajura
24711,kAlikA prA vi,achama
24712,girakhelne prA vi,bajura
24713,himAlI ni mA viA vi,bajura
24714,maheshvarI mA vi,bajha~na
24715,dasharatha u mA vi,bajura
24716,nepAla rAShTiya ni mA viA vi,bara
24717,mahAdeva A vi,bajura
24718,bhavAnI mA vi,bajura
24719,ghurvise paMchamI mA vi,ka~nchanapura
24720,dhaulapurI mA vi,bajura
24721,vipi prA vi,bajura
24722,janapriya mA vi,myagdi
24723,saryajyotI prA vi,myagdi
24724,Adarsha mA vi,myagdi
24725,dhavalAgirI mA vi,myagdi
24726,okharaboTa mA vi,myagdi
24727,muktimArga u mA vi,myagdi
24728,khivA~Na ni mA viA vi,myagdi
24729,amarajyotI mA vi,myagdi
24730,sarvodaya mA vi,myagdi
24731,dhanajanatA mA vi,myagdi
24732,bhagavatI A vi,myagdi
24733,rAjArunkhA mA vi,gulmi
24734,lu~NgadI A vi,parvata
24735,tAkama mA vi,myagdi
24736,okharavATe mA vi,jhapa
24737,simle mA vi,khota~na
24738,kRRiShNa ni mA viA vi,myagdi
24739,shiva prA vi,myagdi
24740,mahAdeva mA vi,myagdi
24741,siddha shAnti mA vi,myagdi
24742,chandra A vi,myagdi
24743,pokhare A vi,myagdi
24744,vidyodaya prA vi,myagdi
24745,navajAgRRiti A vi,rupandehi
24746,janajyoti A vi,myagdi
24747,tribhuvana maMgalA mA vi,myagdi
24748,gorakShA A vi,myagdi
24749,pragatI A vi,myagdi
24750,puruShottama prA vi,myagdi
24751,bAlapriya shAradA A vi,myagdi
24752,pAuddhAra prA vi,myagdi
24753,TaMkeshvara A vi,makavanapura
24754,nerA ni mA viA vi,bardiya
24755,sRRijanA A vi,ka~nchanapura
24756,agrAsana A vi,ka~nchanapura
24757,bAla jAgRRiti prA vi,ka~nchanapura
24758,deurAlI prA vi,makavanapura
24759,sarasvatI mA vi,ka~nchanapura
24760,purNA mA vi,ka~nchanapura
24761,lakShmI u mA vi,ka~nchanapura
24762,juke prA vi,solukhumbu
24763,grAmiNa utthAna prA vi,bara
24764,chomAlu~Nga prA vi,solukhumbu
24765,samAlabu~Nga mA vi,ilama
24766,ni mA viA vi,chitavana
24767,javalapura mA vi,baitadi
24768,karma prApti mA vi,makavanapura
24769,janajAgRRitI mA vi,jumla
24770,A vi,siraha
24771,janatA prA vi,mora~na
24772,nerA mA vi,parsa
24773,nepAla rAShTriya pragati A vi,parsa
24774,janavikAsa mA vi,jajarakota
24775,shAradA mA vi,mora~na
24776,nepAla rAShTiya prA vi,pyuthana
24777,bAlavikAsa ni mA viA vi,bagalu~na
24778,vishvakarmA mA vi,bagalu~na
24779,dhuvA~Na mA vi,makavanapura
24780,viShNumatI A vi,gulmi
24781,vAgvachChalA mA vi,dhadi~nga
24782,dudhakaushikA mA vi,solukhumbu
24783,ni mA viA vi,jumla
24784,himAlI ni mA viA vi,jhapa
24785,rAShTiya ni mA viA vi,chitavana
24786,svAmiTAra mA vi,chitavana
24787,lAmuDA.NDa ni mA viA vi,solukhumbu
24788,shiva prA vi,kailali
24789,nerA prA vi,surkheta
24790,nerA prA vi,surkheta
24791,asA~Nlu~Na prA vi,tapleju~na
24792,rA prA vi,chitavana
24793,rA mA vi,chitavana
24794,shahida gaMgA lAla prA vi,jhapa
24795,bhRRikUTI mA vi,bardiya
24796,vidyAjyotI prA vi,parvata
24797,deurAlI A vi,parvata
24798,kaNTheshvara mA vi,ramechapa
24799,nepAla rAShTriya A vi,parsa
24800,jyoti prA vi,rolpa
24801,kedAranAgArjuna u mA vi,baitadi
24802,gaNeshathAna mA vi,solukhumbu
24803,rAShTiya A vi,chitavana
24804,shrIjaMgA prA vi,tapleju~na
24805,rA prA vi,chitavana
24806,jana jAgRRiti mA vi,sarlahi
24807,gaurI shaMkara mA vi,kaski
24808,IshAneshvara mA vi,lamaju~na
24809,jamunApura mA vi,chitavana
24810,hiphe mA vi,saptari
24811,chandrakalA prA vi,solukhumbu
24812,boharAgAu.N prA vi,bagalu~na
24813,kRRiShNa ni mA viA vi,baitadi
24814,sarasvatI mA vi,ba.nke
24815,bAla vikAsa prA vi,udayapura
24816,chalAchulI prA vi,mora~na
24817,prabhAta u mA vi,chitavana
24818,sundara ni mA viA vi,mora~na
24819,sukuTe mA vi,sindhupalchoka
24820,nerA prA vi,kapilavastu
24821,jaladevI u mA vi,tanahu.n
24822,maMgalodaya prA vi,kaski
24823,indu mA vi,tanahu.n
24824,tAnchoka mAjhagAu.N mA vi,kaski
24825,ni mA viA vi,udayapura
24826,gaMgAmilana mA vi,lamaju~na
24827,rAmajAnakI A vi,kapilavastu
24828,mopu~Na A vi,solukhumbu
24829,shahida dharmabhakta A vi,dolpa
24830,ni mA viA vi,udayapura
24831,janavikAsa ni mA viA vi,jhapa
24832,buddha mA vi,mugu
24833,shrI amara jyoti A vi,ba.nke
24834,kAtyAnI mA vi,achama
24835,ni mA viA vi,jumla
24836,durgA prA vi,parsa
24837,rA ni mA viA vi,mahottari
24838,sarasvatI mA vi,gulmi
24839,nArAyaneshvarI prA vi,kabhrepala~nchoka
24840,AitavAre A vi,bhojapura
24841,sindhakAlI ni mA viA vi,tapleju~na
24842,dipendra Adarsha prA vi,solukhumbu
24843,sarasvatI A vi,dadeldhura
24844,sarvadeva A vi,nuvakota
24845,rA mA vi,chitavana
24846,alaiMche prA vi,lamaju~na
24847,nepAla rAShTiya prA vi,bara
24848,bramhajyotI u mA vi,rautahata
24849,devIsthAna mA vi,lamaju~na
24850,vAlavikAsa prA vi,lamaju~na
24851,tribhuvana mA vi,lamaju~na
24852,kusumAkara mA vi,lamaju~na
24853,jana Ardasha mA vi,saptari
24854,shAnti mA vi,lamaju~na
24855,yashodharA baudda mA vi,lalitapura
24856,samjhanA sAmudAyika mA vi,lamaju~na
24857,shailaputrI mA vi,lamaju~na
24858,kalyANa mA vi,lamaju~na
24859,rA A vi,saptari
24860,janajyotI vAmI gulmI prA vi,ilama
24861,satya shilA ni mA viA vi,sya~ngaja
24862,rAmA mahanthI yAdava janatA u mA vi,siraha
24863,udaya u mA vi,gulmi
24864,mahendragrAma mA vi,lalitapura
24865,vidyAjyoti mA vi,lamaju~na
24866,buddhodaya mA vi,lamaju~na
24867,janakalyANa prA vi,lamaju~na
24868,saMjhanA sAmudAyika mA vi,lamaju~na
24869,buddha milana mA vi,lamaju~na
24870,mahendramandira mA vi,lamaju~na
24871,bAla kalyANa mA vi,lamaju~na
24872,sUryodaya prA vi,lamaju~na
24873,harisiddhi prA vi,kaski
24874,bhImagiThe mA vi,bagalu~na
24875,marsyA~NdI ni mA viA vi,lamaju~na
24876,durgA sarasvatI janatA mA vi,sarlahi
24877,shrI shravaNa mA vi,sya~ngaja
24878,sAno kAbhre mA vi,lamaju~na
24879,DhoDenI ni mA viA vi,lamaju~na
24880,janamandira mA vi,lamaju~na
24881,shudarshana prA vi,lamaju~na
24882,mahendra bAla vikAsa mA vi,lamaju~na
24883,vishvajyoti prA vi,lamaju~na
24884,devIlilA prA vi,lamaju~na
24885,sUryodaya mA vi,lamaju~na
24886,sevA milana A vi,kaski
24887,buddha prA vi,lamaju~na
24888,himAlaya mA vi,lamaju~na
24889,mahendra A vi,kapilavastu
24890,siddha prA vi,lamaju~na
24891,kedAra prA vi,lamaju~na
24892,ratna jyoti prA vi,lamaju~na
24893,prA vi,rautahata
24894,indrapuri prA vi,lamaju~na
24895,tAmu prA vi,lamaju~na
24896,kAlikA sAmudAyika mA vi,mora~na
24897,parAshara A vi,tanahu.n
24898,janajAgaraNa mahAkuNDa ni mA viA vi,solukhumbu
24899,tribhuvana vidodaya prA vi,solukhumbu
24900,sUrya mA vi,achama
24901,vidhyAjyotI mA vi,surkheta
24902,shiva prA vi,sunasari
24903,A vi,kapilavastu
24904,rAShTriya mA vi,kailali
24905,rAShTriya navajAgRRita mA vi,kailali
24906,kailAlI janakalyANa ni mA viA vi,kailali
24907,shrI damAra rAShTiya A vi,chitavana
24908,masurakheta mA vi,kailali
24909,janajAgRRiti u prA vi,kailali
24910,nepAla bhUtapUrva sainika prA vi,kailali
24911,rA prA vi,kailali
24912,nepAla rA mA vi,sunasari
24913,karNAlI A vi,kailali
24914,dasharatha u mA vi,surkheta
24915,rA mA vi,kailali
24916,dhaulApaharu prA vi,kailali
24917,bAlasevA prA vi,kailali
24918,janatA mA vi,kailali
24919,samaijI mA vi,kailali
24920,rAShTiya mA vi,kailali
24921,jAlpA ni mA viA vi,kailali
24922,lakShmI mA vi,kailali
24923,vAlakanyA ni mA viA vi,kailali
24924,shivapArvatI prA vi,kailali
24925,ghoDAli~Nge ni mA viA vi,kailali
24926,bhagavatI ni mA viA vi,kailali
24927,rA mA vi,kailali
24928,vaDAvaDo ni mA viA vi,kailali
24929,bhImasena mA vi,sindhupalchoka
24930,nAgakanyA mA vi,ramechapa
24931,vaDAtaDo ni mA viA vi,kailali
24932,vetAlamANDauM mA vi,achama
24933,rA ni mA viA vi,kailali
24934,nepAla rAu mA vi,bara
24935,janatA mA vi,parvata
24936,ratna pragatishila prA vi,solukhumbu
24937,sAgdI prA vi,bagalu~na
24938,bhUji mA vi,bagalu~na
24939,j~nAnajyotI mA vi,kaski
24940,nepAla rAShTriya A vi,bardiya
24941,durgA A vi,bagalu~na
24942,odAnaDA.NDA prA vi,bagalu~na
24943,pArvatI mA vi,bagalu~na
24944,rAShTiya mA vi,tapleju~na
24945,hiri~NaTAra prA vi,tapleju~na
24946,jAlimadevI prA vi,solukhumbu
24948,lakShmaNa maNDala janatA prA vidhika mA vi,siraha
24949,DhorapATana janavAdI prA vi,bagalu~na
24950,rAShTiya prA vi,chitavana
24951,hugdishira prA vi,bagalu~na
24952,kiTenI mA vi,bagalu~na
24953,bAla vikAsa prA vi,bagalu~na
24954,j~nAnodaya prA vi,bagalu~na
24955,vidyA vikAsa mA vi,bagalu~na
24956,gaNeshamAna siMha smRRiti A vi,nuvakota
24957,navajyoti durgA ni mA viA vi,bagalu~na
24958,laugA mA vi,bagalu~na
24959,jayanepAla prA vi,tanahu.n
24960,siMhadevi ni mA viA vi,tapleju~na
24961,siddhadevI A vi,ilama
24962,j~nAnodaya ni mA viA vi,pyuthana
24963,aAdarsha u mA vi,jajarakota
24964,mAlikArjuna mA vi,darchula
24965,vihAvara A vi,kabhrepala~nchoka
24966,janatA mA vi,bara
24967,rA prA vi,chitavana
24968,yuvaka A vi,bardiya
24969,kusheshvara mA vi,ramechapa
24970,dArulauluma siddhikiyA majaharula prA vi,kapilavastu
24971,bhimasena prA vi,ilama
24972,hari A vi,jhapa
24973,sarasvatI nepAla rAShTriya A vi,parsa
24974,silaguma prA vi,bagalu~na
24975,deurAlI prA vi,bagalu~na
24976,janajAgRRita A vi,kaski
24977,devIsthAna prA vidoholI gulmI,gulmi
24978,Dhu~Ngila prA vi,bagalu~na
24979,kuntI devI A vi,rautahata
24980,janamotIi prA vi,bagalu~na
24981,janatA sarasvatI prA vi,kailali
24982,j~nAnodaya mA vi,rukuma pashchima
24983,maMgalA A vi,bagalu~na
24984,pashupati ni mA viA vi,jhapa
24985,janatA prA vi,bagalu~na
24986,rAmarekhA A vi,bagalu~na
24987,dhanachinA prA vi,bagalu~na
24988,amRRitapAnI A vi,bagalu~na
24989,bAlajyotI prA vi,bagalu~na
24990,A vi,mahottari
24991,rAmanaresha yAdava Adarsha u mA vi,rupandehi
24992,kaileshvara A vi,ramechapa
24993,jyoti A vi,udayapura
24994,siMhavAhinI A vi,ka~nchanapura
24995,sarasvatI u mA vi,chitavana
24996,rAShTiya ni mA viA vi,chitavana
24997,gANesha ni mA viA vi,chitavana
24998,rA prA vi,chitavana
24999,rAShTiya A vi,chitavana
25000,rAShTiya A vi,chitavana
25001,rA prA vi,chitavana
25002,sAnthalI rA prA vi,chitavana
25003,jatarA sunagAbhA prA vi,mora~na
25004,TikAshvarI rA prA vi,chitavana
25005,rA prA vi,chitavana
25006,rA prA vi,chitavana
25007,mAjhagAu.N mA vi,chitavana
25008,ni mA viA vi,chitavana
25009,bAlashikShA prA vi,ba.nke
25010,rAShTriya prA vi,chitavana
25011,trijuddha u mA vi,parsa
25012,vidyodaya ni mA viA vi,jhapa
25013,mA vi,kapilavastu
25014,barAhakholA prA vi,bagalu~na
25015,shivashakti prA vi,bagalu~na
25016,sarasvatI prA vi,bagalu~na
25017,deurAlI prA vi,bagalu~na
25018,nepAla AmA prA vi,bagalu~na
25019,janajAgRRitI prA vi,bagalu~na
25020,u mA vi,dhanusha
25021,mA vi,saptari
25022,nepAla rAShTriya A vi,bara
25023,durgA mA vi,tapleju~na
25024,shrI vicha shre mA vi,siraha
25025,ranmAmaikoTa rukuma ni mA viA vi,ilama
25026,rAShTiya prA vi,rolpa
25027,rA prA vi,rolpa
25028,mAlikA mA vi,bagalu~na
25029,amara mA vi,bagalu~na
25030,janatA u mA vi,siraha
25031,panchakoshI u mA vi,parvata
25032,sigAnA mA vi,bagalu~na
25033,sarbodayajanaka u mA vi,bagalu~na
25034,lekhAnI mA vi,bagalu~na
25035,bhumidevI prA vi,nuvakota
25036,abhijitadatta prA vi,mora~na
25037,DA.NDA A vi,tapleju~na
25038,pajarakaTTI mA vi,rupandehi
25039,dhumachumI prA vi,humla
25040,ni mA viA vi,saptari
25041,kusheshvara u mA vi,ramechapa
25042,lAlI gurA.Nsa Chiri~Na prA vi,ramechapa
25043,shatali~Ngeshvara mA vi,ramechapa
25044,pashupati mA vi,ramechapa
25045,bAla kalyANa prA vi,ramechapa
25046,Dahu mA vi,ramechapa
25047,navashrRRi.NgAra A vi,ramechapa
25048,rAShTriya prA vi,dhanusha
25049,janatA prA vi,ramechapa
25050,mAlikA mA vi,bagalu~na
25051,satyavatI mA vi,palpa
25052,shrI nepAla u mA vi,bagalu~na
25053,shAnti mA vi,bagalu~na
25054,rA prA vi,chitavana
25055,kAlikA mA vi,ramechapa
25056,jAlpA guTheshvarI prA vi,ramechapa
25057,gurAsedevI prA vi,ramechapa
25058,janarAtrI prA vi,tapleju~na
25059,rAmapura mA vi,chitavana
25060,maharShi me.NhI.N prA vi,mora~na
25061,kAlikA mA vi,udayapura
25062,harisiddhI mA vi,ramechapa
25063,setIdevI ni mA viA vi,ramechapa
25064,setIdevI prA vi,ramechapa
25065,chitrAdevI A vi,gorakha
25066,bAvikAsa prA vi,udayapura
25067,bhavarI devI A vi,udayapura
25068,himagaMgA A vi,ramechapa
25069,bhimeshvara ni mA viA vi,ramechapa
25070,bhimeshvara A vi,ramechapa
25071,manakAmanA mA vi,ramechapa
25072,gu~njeshvarI prA vi,ramechapa
25073,janasakriya A vi,ramechapa
25074,bAla A vi,ramechapa
25075,rAshitathA bauddhashAstra adhyAna prA vi,ramechapa
25076,kAlikA devI mA vi,ramechapa
25077,bRRikheshvara prA vi,ramechapa
25078,bAlakanyAdevI A vi,ramechapa
25079,munAdevI prA vi,ramechapa
25080,samatA rA A vi,dhanusha
25081,pRRithvIsmAraka prA vi,gorakha
25082,budheshvarI A vi,saptari
25083,umAtirtha mA vi,humla
25084,indrAvatI mA vi,bhojapura
25085,navodita prA vi,dhadi~nga
25086,shrI nerA prA vi,parsa
25087,j~nAnodaya prA vi,ilama
25088,virendra jyoti mA vi,solukhumbu
25089,nerA prA vi,bara
25090,mA vi,dhanusha
25091,rAraAu mA vi,jhapa
25092,rAShTiya ni mA viA vi,chitavana
25093,navakiraNa ni mA viA vi,jhapa
25094,pAndolu~Na mA vi,tapleju~na
25095,bhagavatI prA vi,kabhrepala~nchoka
25096,bhamarakoTa himAlayana ni mA viA vi,kabhrepala~nchoka
25097,shrRRi~NgA janatA u mA vi,gulmi
25098,bajaraMga valI ni mA viA vi,bara
25099,janajyotI A vi,bara
25100,rA prA vi,dhanusha
25101,janaekatA prA vi,kabhrepala~nchoka
25102,kAlIdevi prA vi,kabhrepala~nchoka
25103,DA.NDA A vi,tapleju~na
25104,vijaya mA vi,mugu
25105,somAjana prA vi,tanahu.n
25106,nepAla rAShTiya prA vi,bara
25107,himAlaya mA vi,bajha~na
25108,bhavAnI prA vi,gorakha
25109,banChalAdevI u mA vi,dhadi~nga
25110,janakalyANa ni mA viA vi,jajarakota
25111,jagadishvara A vi,tanahu.n
25112,vidhAjyoti prA vi,lamaju~na
25113,bAsuu mA vi,siraha
25114,janaka A vi,mora~na
25115,kAlikA mA vi,udayapura
25116,ni mA viA vi,saptari
25117,janatA prA vi,tapleju~na
25118,amarapura mA vi,ka~nchanapura
25119,sarasvatI mA vi,ka~nchanapura
25120,durgA mA vi,mora~na
25121,pRRithvI prA vi,tanahu.n
25122,krAnti dipa prA vi,tanahu.n
25123,janakalyANa prA vi,parvata
25124,bhima u mA vi,kathamadaum
25125,prA vi,siraha
25126,sarasvatI ni mA viA vi,mora~na
25127,devIsthAna prA vi,solukhumbu
25128,janatA mA vi,siraha
25129,sRRijanA prA vi,mora~na
25130,nunasarI A vi,mora~na
25131,A vi,siraha
25132,juniyA mA vi,gulmi
25133,chandra prakAsha mA vi,humla
25134,shrI mA vi,udayapura
25135,chaNDI mA vi,kaski
25136,haMsapura prA vi,kaski
25137,mA vi,udayapura
25138,AnandapurI prA vi,tanahu.n
25139,lamajau mA vi,siraha
25140,mA vi,rautahata
25141,ni mA viA vi,rautahata
25142,bhagavatI prA vi,gulmi
25143,sarasvatI prA vi,kaski
25144,IshAneshvara mA vi,lamaju~na
25145,bAla mA vi,mora~na
25146,tribhuvana mA vi,jhapa
25147,j~nAna jyoti mA vi,gorakha
25148,vIragaMja rAtrI mA vi,parsa
25149,darabAra mA vi,gorakha
25150,bhagavatI u mA vi,gorakha
25151,samaijI mA vi,kailali
25152,sitApAilA mA vi,dolakha
25153,amaranAtha prA vi,gorakha
25154,shivasthalI mA vi,baitadi
25155,gaNDakI prA vi,gorakha
25156,ju~N prA vi,gorakha
25157,thalIvArI A vi,gorakha
25158,vAla j~nAna prA vi,mahottari
25159,A vi,dhanusha
25160,mAlikArjuna mA vi,darchula
25161,koShanara A vi,tanahu.n
25162,jyoti mA vi,ka~nchanapura
25163,sidda prA vi,ilama
25164,shrI nerA prA vi,bara
25165,janatA mA vi,solukhumbu
25166,shItalA mA vi,sya~ngaja
25167,suryodaya prA vi,mora~na
25168,DaDuvA bhavAnIshaMkara mA vi,sindhupalchoka
25169,vAhravishe prA vi,ka~nchanapura
25170,kAlIdevI A vi,kabhrepala~nchoka
25171,jAlapA u mA vi,sindhupalchoka
25172,kAlidevI mA vi,sindhupalchoka
25173,j~nAna jyotI A vi,siraha
25174,A vi,siraha
25175,janatA prA vi,siraha
25176,bipI prA vi,mana~na
25177,varavaliyA mA vi,rupandehi
25178,bhavAnI prA vi,jumla
25179,maNDalI A vi,myagdi
25180,pa~ncheshvarI ni mA viA vi,tapleju~na
25181,gArmA ni mA viA vi,solukhumbu
25182,kAlIkA devI mA vi,solukhumbu
25183,rA u mA vi,sunasari
25184,nepAla rAShTriya prA vi,parsa
25185,rAShTriya mA vi,kailali
25186,ni mA viA vi,chitavana
25187,shailu~NageshvarI prA vi,ramechapa
25188,shveta varAha u mA vi,kabhrepala~nchoka
25189,prA vi,sindhuli
25190,prA vi,sindhuli
25191,pai~nyU gurdhuma prA vi,parvata
25192,karNAlI ni mA viA vi,humla
25193,janamandira ni mA viA vi,kaski
25194,madana AshrIta prA vi,solukhumbu
25195,jirmale A vi,ilama
25196,nepAla rAShTiya prA vi,surkheta
25197,bAlabogha prA vi,rolpa
25198,jyoti ni mA viA vi,jhapa
25199,gaNesha mA vi,gorakha
25200,virendra mA vi,nuvakota
25201,kAlikA devI A vi,ilama
25202,vesAkA prA vi,udayapura
25203,sarasvatI prA visimichaura gulmI,gulmi
25204,buddhaamRRita prA vi,gorakha
25205,shrI sahavira prA vi,ilama
25206,janashAnti A vi,arghakha.nchi
25207,mA vi,kathamadaum
25208,bAaiMDeshvara mA vi,kathamadaum
25209,shilA bhairava prA vi,gorakha
25210,shilA A vi,samkhuvasabha
25212,nerAprA vi,parsa
25213,sarashvatI prA vi,gorakha
25214,janajAgRRiti mA vi,tanahu.n
25215,kerauMjA mA vi,gorakha
25216,navajyoti mA vi,gorakha
25217,maMgalAdevI A vi,samkhuvasabha
25218,janaprakAsha prA vi,parvata
25219,vinadI maNDalI prA vi,sya~ngaja
25220,bhavAnI prA vi,parvata
25221,mahAdeva prA vi,darchula
25222,jAlpA prA vi,sya~ngaja
25223,bhAnu u mA vi,sya~ngaja
25224,shrI sadana prA vi,lamaju~na
25225,janakalyANA prA vi,kailali
25226,hile prA vi,bagalu~na
25227,sarasvatI mA vi,baitadi
25228,bAlakalyANa A vi,achama
25229,sarashvatI prA vi,achama
25230,bhagavatI mA vi,kaski
25231,sarasvatI prA vi,rupandehi
25232,shAradA mA vi,bardiya
25233,sAkelA mA vi,khota~na
25234,jalakanyAdevI mA vi,gorakha
25235,rajata jayantI prA vi,doti
25236,A vi,udayapura
25237,paMchakanyA mA vi,udayapura
25238,janatA mA vi,mana~na
25239,jhAkota prA vi,mugu
25240,khaDgakAlI mA vi,sya~ngaja
25241,jIvana jyoti prA vi,surkheta
25242,shaMkara mA vi,humla
25243,shobhA maMdira prA vi,lamaju~na
25244,bhaTkuvA ni mA viA vi,gulmi
25245,nepAla rAShTriya prA vi,ba.nke
25246,prA vi,rautahata
25247,sarasvatI ni mA viA vi,gulmi
25248,janapriya mA vi,bagalu~na
25249,navayuga prA vi,bagalu~na
25250,janatA prA vi,gulmi
25251,tribhuvana prA vi,kailali
25252,nayA.NgAu.N ni mA viA vi,gulmi
25253,bhachCheka A vi,gorakha
25254,nepAla rAShTriya mA vi,parsa
25255,bahachale A vi,kailali
25256,jaya bhavAnI prA vi,kaski
25257,nepAla rAShTiraya prA vi,bara
25258,jahadA mA vi,udayapura
25259,bhagirathI ni mA viA vi,kapilavastu
25260,lakShmaNadAsa ni mA viA vi,kapilavastu
25261,aruNodaya mA vi,kailali
25262,viredevI ni mA viA vi,kaski
25263,yAnapati prA vi,sindhupalchoka
25264,yuvAvarSha ni mA viA vi,ka~nchanapura
25265,shikShA sadana mA vi,mora~na
25266,dAneshvara prA vi,samkhuvasabha
25267,bhAskara mA vi,palpa
25268,sevA sadana mA vi,lamaju~na
25269,kATha mA vi,mora~na
25270,chautre mA vi,tapleju~na
25271,shrI rAmanaresha Adarsha u mA vi,rupandehi
25272,shrI pipalaDAlI deurAlI A vi,kaski
25273,prA vi,rukuma purva
25274,shrI mahendra mA vi,lalitapura
25275,jana kalyANa mA vi,ba.nke
25276,tribhuvana janatA mA vi,rukuma pashchima
25277,bhIma mA vi,dolakha
25278,kAlidevI u mA vi,lalitapura
25279,pipalaboTe prA vi,tapleju~na
25280,sarasvatI mA vi,dailekha
25281,bhairava mA vi,surkheta
25282,virendra A vi,rautahata
25283,shrI prA vi,rautahata
25284,mahAkAlI prA vi,dhadi~nga
25285,pArvatI mA vi,dailekha
25286,shikhara mA vi,surkheta
25287,janasevA u mA vi,surkheta
25288,shAnti kShetra A vi,ka~nchanapura
25289,khAMDAdevI u mA vi,ramechapa
25290,sisnerI u mA vi,lalitapura
25291,vijayashvarI mA vi,surkheta
25292,bAla janatA mA vi,da~nga
25293,pashupati mA vi,kapilavastu
25294,dipendra prA vi,da~nga
25295,maheshvarI mA vi,samkhuvasabha
25296,rAShTriya sarasvatI A vi,mahottari
25297,varAhakholA A vi,bagalu~na
25298,setIdevI mA vi,kabhrepala~nchoka
25299,bAgamatI mA vi,makavanapura
25300,muni shrI prA vi,mora~na
25301,shAradA mA vi,kabhrepala~nchoka
25302,ni mA viA vi,udayapura
25303,vidyA pravodhanI mA vi,khota~na
25304,shAradA u mA vi,rautahata
25305,tribhuvana mA vi,dolakha
25306,gaNesha u mA vi,nuvakota
25307,nepAla rAShTriya prA vi,parsa
25308,lakShmI mA vi,gorakha
25309,Ardasha u mA vi,kathamadaum
25310,bhUmedevI mA vi,nuvakota
25311,mahimA mA vi,sya~ngaja
25312,sarasvatI mA vi,dailekha
25313,leka lupu~Na mA vi,baitadi
25314,sUrya jyotI u mA vi,surkheta
25315,bhAnu ni mA viA vi,rupandehi
25316,janajAgRRitI mA vi,purva navalaparasi
25317,nAmIkuvA A vi,palpa
25318,rAmapura A vi,solukhumbu
25319,janatA rAShTriya A vi,siraha
25320,tribhuvana mA vi,makavanapura
25321,virendra mA vi,rukuma purva
25322,sarasvatI mA vi,kathamadaum
25323,shAnti Ardasha mA vi,dolakha
25324,mirakoTa mA vi,gorakha
25325,rAShTriya prA vi,mahottari
25326,bhAnodaya namUnA mA vi,bajura
25327,rajasthala mA vi,sya~ngaja
25328,raMgIlAla mA vi,kapilavastu
25329,nepAla rAShTriya A vi,bara
25330,soru Chasavase ni mA viA vi,udayapura
25331,janatA kAlikA u mA vi,udayapura
25332,dhruva mA vi,kaski
25333,rAma mA vi,kabhrepala~nchoka
25334,janajAgRRiti u mA vi,arghakha.nchi
25335,shrI nerAgaNesha u mA vi,bardiya
25336,janatA mA vi,sunasari
25337,munsipha ni mA viA vi,mahottari
25338,umA maheshvara mA vi,ilama
25339,pragatishIla u mA vi,mora~na
25340,shrI ni mA viA vi,saptari
25341,pa~nchakanyA mA vi,chitavana
25342,shrI jana jyoti mA vi,jumla
25343,bhavAnIdevI mA vi,achama
25344,A vi,siraha
25345,shrI u mA vi,dhanusha
25347,jyAmiragaDhI mA vi,jhapa
25348,janatA mA vi,siraha
25349,putalI A vi,jajarakota
25350,oma A vi,rautahata
25351,shaMkhAdevI mA vi,dhadi~nga
25352,prakAsha mA vi,kabhrepala~nchoka
25353,mahendra mA vi,tanahu.n
25354,A vi,ba.nke
25355,Ananda mA vi,surkheta
25356,shrI nerA mA vi,rolpa
25357,nepAla rAShTiya u mA vi,bara
25358,Dhu~NgeshvarI mA vi,dolakha
25359,eblA~Nga prA vi,mugu
25360,maiTahavA mA vi,ba.nke
25361,kAlIdevI mA vi,dhadi~nga
25362,shrI janashaktti u mA vi,gorakha
25363,nepAla rAShTiya mA vi,rolpa
25364,vAlakalyANa namUnA mA vi,rolpa
25365,salyAnakoTa u mA vi,dhadi~nga
25366,shrI mAAjhakoTa u mA vi,sya~ngaja
25367,shrI siddhArtha mA vi,gorakha
25368,phUlamatI u mA vi,okhaladhu~nga
25369,nepAla rAShTiya mA vi,bara
25370,janamata mA vi,bagalu~na
25371,prabhA mA vi,bagalu~na
25372,gAyatrI prA vi,kaski
25373,buddha mA vi,lalitapura
25374,j~nAnajyoti mA vi,kaski
25375,kAlikA ni mA viA vi,rukuma purva
25376,sarasvatI mA vi,ilama
25377,shrI prasiddha mA vi,makavanapura
25378,sUryodaya A vi,tehrathuma
25379,sarasvatI A vi,tanahu.n
25380,chaNDeshvarI mA vi,dhadi~nga
25381,bhairavI mA vi,nuvakota
25382,shrI netrakAlI mA vi,sindhuli
25383,rAShTiya u mA vi,sya~ngaja
25384,eka priya rAThaura mA vi,bardiya
25385,shrI janatA u mA vi,sarlahi
25386,shrI kArkI gAu.N u mA vi,dhadi~nga
25387,shrI sarasvatI u mA vi,ilama
25388,lakShmI u mA vi,bagalu~na
25389,tri shahIda namunA mA vi,sya~ngaja
