school_id_A,school_id_B,root_school_name_A,root_school_old_name1_B,school_level_A,school_level_old_name1_B,district_A,district_B,Fuzzy_match_score,Match_Type
14140,16336,ranitara,ranitar,mavi,mavi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
14143,113,gra~na,bardanda,pravi,pravi,rasuwa,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
14145,16495,suryodaya,suryodaya,avi,avi,dang,tehrathum,2.5,"District: no match, School level: complete, Root name: complete"
14148,15914,,,avi,avi,dang,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
14149,515,,,nimavi,,dang,dang,2.5,"District: complete, School level: no match, Root name: complete"
14150,637,,,pravi,,salyan,salyan,2.5,"District: complete, School level: no match, Root name: complete"
14151,16056,durga,durga,mavi,mavi,panchthar,morang,2.5,"District: no match, School level: complete, Root name: complete"
14154,55677,rama,ram,nimavi,avi,kapilbastu,kapilbastu,2.5,"District: complete, School level: no match, Root name: complete"
14156,15988,bhagavati,bhagawati,mavi,avi,panchthar,panchthar,2.5,"District: complete, School level: no match, Root name: complete"
14157,529,,,pravi,,kapilbastu,kapilbastu,2.5,"District: complete, School level: no match, Root name: complete"
14159,15179,sagaramatha,sagarmatha,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
14160,11658,gupteshvara,gaun pharka,pravi,pravi,sankhuwasabha,bhojpur,1.5,"District: no match, School level: complete, Root name: partial"
14162,12504,janakalyana,jana kalyan,avi,avi,sankhuwasabha,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
14161,13847,khuda.ndevi,mangala devi,pravi,pravi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14163,529,,,pravi,,kapilbastu,kapilbastu,2.5,"District: complete, School level: no match, Root name: complete"
14164,36633,shri mahendra,shree mahendra,pravi,avi,kapilbastu,bhaktapur,2.0,"District: no match, School level: no match, Root name: complete"
14165,16190,khandru~nga,khandrung,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
14167,12860,jivana jyoti,jivan jyoti,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
14168,529,,,pravi,,kapilbastu,kapilbastu,2.5,"District: complete, School level: no match, Root name: complete"
14169,15161,sagaramatha,sagarmatha,mavi,pravi,sankhuwasabha,sankhuwasabha,2.5,"District: complete, School level: no match, Root name: complete"
14171,1624,bhagavati,bhagawati,nimavi,nimavi,sankhuwasabha,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
14174,12631,janata,janata,nimavi,nimavi,panchthar,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
14176,16199,lali gurasa,laligurans,pravi,pravi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
14175,16189,khalde,khalde,nimavi,mavi,panchthar,panchthar,2.5,"District: complete, School level: no match, Root name: complete"
