mohanyal betal,1,76,mohanyal betal avi ghusari,,joshipur rural napa
mohanyal,2,76,,,mohanyal rural napa
mohanyal rastriya aa bidyalay,0,76,mohanyal rastriya aa viidyalay,mohanyal avi patreni,mohanyal rural napa
mohanyal ma vi badikaathai,0,76,mohanyal avi badhikathai,,mohanyal rural napa
mohanyal ma vi nigali,0,76,,,chure rural napa
mohanyal ma vidya mandir,0,76,mohanyalma vidya mandir,mohanyal vidya mandir ebs,gauriganga napa
mohnyal,2,76,,,mohanyal rural napa
moral nepalese academy ebs,0,76,moral nepalese academy english medium vi,,gauriganga napa
morning bell ebs,0,73,,,ganayapdhura rural napa
morning holy vision ebs,0,76,,,lamkichuha napa
motherland academy,0,76,,,lamkichuha napa
motherland english medium vi bhajani,0,76,motherland ebs bhajani,madarland ebs bhajani,bhajani napa
moti bhagirathi  kumbhiya,1,76,moti bhagirathi avi,,bardagoriya rural napa
moti mahila sangh  tinkar,1,74,moti mahila sangha vi tinkar,moti mahila sangh pravi,byans rural napa
moti ma vi,0,76,moti ma vi motinagar,,janaki rural napa
mount olive academy,0,76,,,godawari napa
mount saipal ebs mohanpur,0,76,mount saipal english vi,,dhangadhi sub napa city
mount saipal international academy,0,76,,,tikapur napa
mount shikhar ebs,0,74,,,shailyashikhar napa
mountain english medium ebs bagbazar,0,73,mountain ebs,,amargadhi napa
mudtindev,2,71,,,jaya prithvi napa
mukta kamaiya,2,76,mukta kamayaya pravi,,joshipur rural napa
mukta kamya,2,76,,,janaki rural napa
mukta kamyia bal vi,2,76,,,tikapur napa
mukti,1,76,,,godawari napa
muktinath,2,76,,,dhangadhi sub napa city
multiple bidhya mandir bhajani,0,76,,,bhajani napa
muna memorial academy,0,75,muna memorial academy aadarsha dehimandu doti,,aadarsha rural napa
munal  mohanyal purba solta,2,76,munal pravi purba solta,,mohanyal rural napa
n c ebs,0,76,,,mohanyal rural napa
n t b s ebs,0,76,,,bardagoriya rural napa
nab durga,2,75,,,bogtan fudsil rural napa
nab prabhat,1,75,nab prabhat pravi,,purbichauki rural napa
naba prtibha,2,75,,,bogtan fudsil rural napa
nabadev,1,75,nabadev pravi,,sayal rural napa
nabadipe,2,76,,,kailari rural napa
nabadurga  melkhola,1,75,,,jorayal rural napa
nabajoti  bansa,1,70,nabajoti pravi,,purchaudi napa
nabajyoti ecd center,0,75,,,jorayal rural napa
nabin,2,71,,,jaya prithvi napa
nabjyoti,1,75,,,jorayal rural napa
nabkiran public ebs,0,73,,,nawadurga rural napa
nabodya,1,75,nabodya pravi,,badikedar rural napa
nafairaj sishu bikash kendra,0,70,,,pancheshwar rural napa
nagarchan ma vi,0,70,nagarjun ma vi,,pancheshwar rural napa
nagarchan ma vi bartoli,0,70,nagarjun avi,,dasharathchanda napa
nagarjun,2,70,,,pancheshwar rural napa
nagarjun,2,70,,,pancheshwar rural napa
nagarjun seipal,2,70,,,patan napa
nagesh pashupati sikshya mandir pawera,0,76,nages pashupati sikshya mandir pawera,,kailari rural napa
nain,1,76,nain pravi,,bardagoriya rural napa
nainadevi bbk,0,76,,,dhangadhi sub napa city
naineshwori,1,70,naineshwori pravi,,melauli napa
namadau,2,71,,,kedarsyun rural napa
namadeu balbikash,2,71,namodeu balbikash pravi,,kedarsyun rural napa
namadeu,1,71,namadeu avi,,durgathali rural napa
namadeu,2,71,,,jaya prithvi napa
namadev balbalika montessori vi,0,76,,,godawari napa
namadev,1,71,namadev pravi,,kedarsyun rural napa
namadev,1,71,namadev avi,,durgathali rural napa
namadev,2,71,,,kedarsyun rural napa
namadev,2,71,,,kedarsyun rural napa
namadev ma vi,0,71,,,kedarsyun rural napa
namadev ma vi,0,75,namadev nimavi,,aadarsha rural napa
namjungh  talladumling,1,74,namjungh avi,,byans rural napa
namuna balbikash,1,71,namuna bal bikash pravi,,surma rural napa
namuna,1,71,namuna pravi naura,namuna pravi,chhabispathivera rural napa
namuna,1,71,namuna pravi,,talkot rural napa
namuna,1,75,namuna pravi,,bogtan fudsil rural napa
namuna lower ma,0,71,namuna avi,,jaya prithvi napa
namuna,2,72,,,budhiganga napa
namuna,2,71,,,jaya prithvi napa
namuna,2,73,,,bhageshwar rural napa
nanan a vitalkot bajhang,0,71,nanan pravi,,talkot rural napa
nanandev,1,71,namadeu pravi,,jaya prithvi napa
nandadevi,1,71,nanda devi aa vi,nanda devi pravi dhanidhara,surma rural napa
nandeshwari ma vi,0,72,nadeshwari ma vi,,budhinanda napa
nandina's academy hasanpur kailali,0,76,nandinaas academy,,dhangadhi sub napa city
nanigad  nanigad,1,70,nanigad pravi,,dasharathchanda napa
nar memorial ebs,0,70,,,purchaudi napa
narayan,1,76,narayan avi beluwa,,bardagoriya rural napa
narayan ma vi,0,71,narayan avi,,jaya prithvi napa
narayani,2,73,,,bhageshwar rural napa
narendra shah smriti,2,76,,,gauriganga napa
narendrapur ma vi,0,70,narendrapur ma vi,narendrapur ma vi sigas bajakot baitadi,sigas rural napa
narmadeshwar aadarsha vidhyapeeth,0,76,narmadeswor adarsha vidyapeeth,,dhangadhi sub napa city
narsingh ma vi,0,72,narsingh avi,narsingh nimavi,triveni napa
naryal,1,75,naryal pravi,,k i singh rural napa
nast ma vi,0,76,,,dhangadhi sub napa city
nata academy,0,76,,,lamkichuha napa
nateshwori,1,72,nateshwori avi,,triveni napa
national brighter academy takaura,0,70,national brighter academy,,dasharathchanda napa
national montessori,0,76,,,dhangadhi sub napa city
naugadeshwori,1,74,nau gadeshwori avi hopareigad,nau gadeshwori pravi,naugad rural napa
naulo,1,70,naulo avi,naulo pravi,sigas rural napa
nav bihani a viidyalay,0,76,nav bihani pravi,,mohanyal rural napa
nava durga  janakbasti,1,76,,,dhangadhi sub napa city
nava durga ebs,0,76,,,dhangadhi sub napa city
nava jyoti vidya mandir,0,76,nawajyoti bidya mandir,,kailari rural napa
navadurga ma vi,0,76,navadurga ma vi mohana,,dhangadhi sub napa city
navajyoti,2,76,,,dhangadhi sub napa city
navdeb  kandapari,1,74,navdeb pravi,,shailyashikhar napa
navdurga  gadhi,1,76,,,joshipur rural napa
navdurga,1,76,nav durga avi,nav durga avi barbatta,godawari napa
navdurga ma vi malbhanga,0,76,,,lamkichuha napa
navjeevan ma vi mildada,0,76,,,lamkichuha napa
navjyoti,1,70,,,melauli napa
navodaya,2,75,,,aadarsha rural napa
navodaya ma vi,0,75,navodaya ma vi gadsera,,jorayal rural napa
nawa dev,1,71,nawa dev pravi,,thalara rural napa
nawa durga aa vi,0,76,nawa durga pravi lalpur,,godawari napa
nawa durga,1,73,nawa durga avi,,ajayameru rural napa
nawa durga,1,70,nawa durga avi,,patan napa
nawa durga,1,71,nawa durga pravi,,durgathali rural napa
nawa durga  pagiyapasar,1,76,nawa durga pra pagiyapasar,,bhajani napa
nawa jagaran,1,76,nawa jagaran a viidhyalay,,lamkichuha napa
nawa jivan,1,76,nawa jivan pravi,,gauriganga napa
nawa jyoti basic,0,75,nawa jyoti pravi,,bogtan fudsil rural napa
nawa jyoti,1,75,,,jorayal rural napa
nawa jyoti,1,75,nawa jyoti pravi,,purbichauki rural napa
nawa jyoti  bijuliya,1,76,nawa jyoti nim avi,,bhajani napa
nawa jyoti  shreelanka,1,76,nawa jyoti avi shreelanka,,dhangadhi sub napa city
nawa jyoti,2,71,,,kedarsyun rural napa
nawa kshitiz bbk,0,76,,,dhangadhi sub napa city
nawa ratna,1,71,nawa ratna pravi,,thalara rural napa
nawa yug  parashuram surkhal,2,73,nawa yug pravi,,parashuram napa
nawa yuwak  dhampanera,1,74,nawa yuwak pravi,,mahakali napa
nawadau,2,71,,,jaya prithvi napa
nawadev,1,75,nawadev avi jrm kerabari doti,,jorayal rural napa
nawadurga rastriya  tamcha,1,76,nawadurga avi tamcha,nawadurga ra avi tamcha,mohanyal rural napa
nawadurga  byawasaya,1,76,,,tikapur napa
nawadurga,1,72,nawadurga nimavi,,triveni napa
nawadurga,1,75,nawa durga pravi,,bogtan fudsil rural napa
nawadurga  thuldhunga,1,75,nawa durga avi thuldhunga,,jorayal rural napa
nawadurga ma vi nawadurga chilfi,0,73,nawadurga ma vi chilfi,,nawadurga rural napa
nawajeevan ebs santoshitole,0,76,nawajeevan english boarding vi,,dhangadhi sub napa city
nawajyoti,1,72,nawa jyoti pravi,,gaumul rural napa
nawajyoti babike,0,72,,,triveni napa
nawalpur bal batika vidhya mandir,0,76,,,bardagoriya rural napa
nawayug,2,71,nawa yug pravi,,bungal napa
nayanepal  tikapur,2,76,nayanepal pravi,,tikapur napa
neelkanth  larada,1,73,neelkantha avi larada,nil kantha pravi,amargadhi napa
neelpataleshwor ma vi bhartola,0,74,nil pataleshwor ma vi bhartola,nil pataleshwor ma vi,malikarjun rural napa
nepal holyland public vi,0,76,nepal holyland e b vi,,joshipur rural napa
nepal police vi chauraha,0,76,nepal police vi,,dhangadhi sub napa city
nepal rastriya,1,72,nepal rastriya nimavi,,badimalika napa
nepal rastriya,1,72,nepal rastriya nimavi,,himali rural napa
nepal rastriya,1,70,nepal rastria avi,,dogadakedar rural napa
nepal rastriya,2,71,,,masta rural napa
nepal rastriya ma vi pipalkot,0,70,avi pipalkot,,purchaudi napa
nepal rastriya ma vi surnaya gwani,0,70,nepal rastriya ma vi surnaya gwani,ne ra ma vi,surnaya rural napa
netra jyoti,1,70,netra jyoti pravi,,melauli napa
netreshwari ma vi,0,75,narteshwori ma vi,,purbichauki rural napa
new malikarjun lower ma ebs,0,74,mount api nappa public ebs,,shailyashikhar napa
new anthesis academy,0,76,,,joshipur rural napa
new era ebs,0,76,,,dhangadhi sub napa city
new jyoti,1,76,new jyoti avi ranikunda,new joyati pravi ranikunda,bardagoriya rural napa
new kalika,1,76,new kalika pravi,,dhangadhi sub napa city
new light education home,0,76,new light educational home,,tikapur napa
new minsu public vi,0,76,,,godawari napa
new modern ebs,0,74,,,mahakali napa
new star ebs,0,76,,,ghodaghodi napa
new vision academy ebs,0,73,,,parashuram napa
new vision ebs phulabari,0,76,new vision english boarding vi,,dhangadhi sub napa city
niglasaini  sukutti,1,70,niglasaini pravi,,dasharathchanda napa
nil paleshwor ma vi,0,70,,,patan napa
nile ebs,0,76,,,tikapur napa
nilkatti ma vi,0,71,nilkatti avi,,jaya prithvi napa
nilkhanti,1,71,nilkhanti aa vi,nilkhanti pravi,talkot rural napa
nilpal,1,70,nirpal pravi,,sigas rural napa
nilpal,1,70,nilpal pravi,,sigas rural napa
nilpal,1,70,,,melauli napa
nilpal,1,70,nilpal avi,nilpal avi sigas baitadi,sigas rural napa
nimun ma vi aaphala,0,70,nimun ma vi,nimun pravi,purchaudi napa
ningalasaini gurukul sanskrit vidyapith,0,76,,,dhangadhi sub napa city
ninglashainee ma vi dehimandu,0,70,ninglasaini ma vi,,dasharathchanda napa
ninglashaini ebs dehimandu,0,70,niglasaini ebs,,dasharathchanda napa
nirbhushwary,2,75,,,purbichauki rural napa
nirpal  voda,1,70,nirpalpal avi,,dasharathchanda napa
nitteshwori,1,72,nitteshwori pravi,,triveni napa
nobel ma vi,0,76,nobel academy nepal e b vi,,bardagoriya rural napa
noble academy,0,76,noble academy ebs,,dhangadhi sub napa city
noble public vi satti,0,76,,,tikapur napa
noble vidya sadan,0,76,,,dhangadhi sub napa city
novelty academy vi,0,76,,,dhangadhi sub napa city
nuwadev,1,75,nuwadev nimavi,,jorayal rural napa
nuwadev,1,71,nuwadev pravi,,durgathali rural napa
nuwadev  seguni,1,75,,,jorayal rural napa
nuwadev,2,71,,,bungal napa
nuwakot,1,72,nuwakot pravi,,triveni napa
nuwakot,1,70,nuwakot pravi,,shivanath rural napa
nwadeu,1,70,nwadeu pravi,,purchaudi napa
nwali ma vi,0,70,nwali ma vi,,dogadakedar rural napa
oasis academy ebs,0,76,,,janaki rural napa
okhadani bal bikas shisu kendra,0,70,okhadani bal bikas kendra,,sigas rural napa
om  sund,1,75,om nimavi,,sayal rural napa
om new star public vi,0,76,,,lamkichuha napa
owadeu,2,75,,,bogtan fudsil rural napa
oxford academy,0,74,,,mahakali napa
oxford universe redix ma vi boradandi,0,76,oxford universe redix ma vi,,dhangadhi sub napa city
p k shree gyanjyoti adarsha vidyamandir,0,76,,,dhangadhi sub napa city
p r ebs,0,76,,,godawari napa
pachghara,2,76,,,ghodaghodi napa
padam jyoti ebs,0,76,,,tikapur napa
padampur,1,72,padampur avi,,gaumul rural napa
padma kanya,1,73,padma kanya pravi kuyapani,padma kanya pravi,parashuram napa
padma,2,76,,,tikapur napa
pahalman singh memo sec vi,0,76,shree pahalman singh memorial ma vi,,ghodaghodi napa
pahalmanpur spring field public vi,0,76,,,ghodaghodi napa
paharaul,1,70,paharul basicvi,paharul pravi,sigas rural napa
paharaul ma vi baga,0,70,pahrtol ma vi,,purchaudi napa
panacea academy ebs,0,73,,,amargadhi napa
panas deep vi,0,76,panasdeep vi,,lamkichuha napa
panas academy,0,76,,,dhangadhi sub napa city
panas babike,0,72,,,gaumul rural napa
pancha dev  binkhali,1,74,pancha dev pravi,,lekam rural napa
pancha dev  dangkatai,1,70,pancha dev pravi,,purchaudi napa
pancha deva  dampha,1,74,pancha deva pravi,,byans rural napa
pancha kanya,1,70,pancha kanya pravi,,purchaudi napa
pancha laxmi,1,72,pancha laxmi avi,,budhinanda napa
panchadev  jarshnau baitadi,1,70,pancha dev pravi,,purchaudi napa
panchadev,1,70,pancha dev avi,,dogadakedar rural napa
panchadev,1,70,panchadev avi,,surnaya rural napa
panchakoti  latkali,2,70,panchakit pravi,,dogadakedar rural napa
panchakoti vidhya niketan,0,76,,,dhangadhi sub napa city
panchashila  pachnali,1,75,panchashila pravi,,shikhar napa
panchdevmahanand ma vi,0,70,panchdev mahand ma vi,,dogadakedar rural napa
panchodaya ma vi,0,70,panchodaya ma vi sigas irana baitadi,panchodaya ma vi,sigas rural napa
panchodaya ma vi b gaon,0,76,,,dhangadhi sub napa city
panchodaya ma vi hasanpur,0,76,panchodaya ma vi,,dhangadhi sub napa city
pandav,1,72,pandav avi,,budhinanda napa
pandu ma vi,0,71,pandu ma vi,,jaya prithvi napa
panidhara,1,74,panidhara avi dallekh,panidhara pravi,naugad rural napa
paradise ebs,0,76,,,gauriganga napa
paragon english academy,0,75,,,jorayal rural napa
parameshwari,1,74,parameshwari avi pankhay,prameswary pravi,naugad rural napa
paramount national academy tijali,0,75,paramount national academy,,shikhar napa
paras,1,76,paras aa viidyalay amarawati,paras aa viiddhyalay amarawati,janaki rural napa
paras  jagatpur,1,76,paras pravi,,bardagoriya rural napa
parbati  purano airport,1,76,,,dhangadhi sub napa city
pargatishil janta,2,74,pargatishil janta pravi,,marma rural napa
paropakar  chauki,1,74,,,malikarjun rural napa
paropakar,2,75,,,purbichauki rural napa
parshuram,1,73,parshuram pravi,,parashuram napa
partiva,1,75,partiva avi gavar,partiva avi,jorayal rural napa
parvati ma vi,0,72,parvati ma vi,parawati ma vi,triveni napa
parwati,1,72,parwati pravi,,khaptad chhededaha rural napa
parwati,1,71,parwati pravi,,bungal napa
parwati,2,70,,,dogadakedar rural napa
parwati ma vi,0,72,parwati ma vi,,triveni napa
pasa  nawadurga bagal,1,73,pasa avi bagal,,nawadurga rural napa
pasang balbikas kendra,0,75,,,badikedar rural napa
pasang,2,76,,,mohanyal rural napa
pasaraul,1,74,pasrual pravi deulad,pasrual pravi,naugad rural napa
pashupati,1,76,pashupati pravi,,bardagoriya rural napa
pashupati  markatte,1,75,pashupati pravi,,shikhar napa
pashupati bbk,0,76,,,dhangadhi sub napa city
pashupati bhawan ma vi gwani,0,74,pashupati bhawan ma vi gwani,,shailyashikhar napa
pashupati nath,2,76,,,tikapur napa
pashupati,2,72,,,jagannath rural napa
pashupati,2,72,,,budhinanda napa
pashupati,2,71,,,bungal napa
pashupati ma vi,0,72,pashupati uchha ma vi,,budhiganga napa
pashupati ma vi,0,76,,,gauriganga napa
pashupati shiksha mandar,0,76,,,kailari rural napa
pashupati shiksha mandir khalanga,0,74,pashupati sikshya mandir,,mahakali napa
pashupati shiksha mandir urma,0,76,,,dhangadhi sub napa city
pashupati sikshya mandir,0,76,,,dhangadhi sub napa city
pashupati sikshyamandir ebs,0,76,,,chure rural napa
pashupatinath,1,73,pashupatinath avi jyamirkhali,pashupati nath pravi jamirkhali,parashuram napa
pashupatinath,1,73,pashupatinath avi bhageshwor balada,pashupati nath avi,bhageshwar rural napa
patadewal ma vi,0,71,pata dewal ma vi,pata dewal ma vi,khaptadchhanna rural napa
patal bhumeshwor  surnaya,1,70,patal bhumeshwor avi,,surnaya rural napa
patan valley vi,0,70,patan valley ebs,,patan napa
patanjali vidhyasthali academy,0,76,patanjali vidhyasthali,patanjali bidhyasthali,janaki rural napa
pate,1,72,pate pravi,,gaumul rural napa
patharkot,1,72,patharkot nimavi,,badimalika napa
pathsala nepal,0,76,,,lamkichuha napa
peace land ebs,0,73,peace land ebs sadani,peace land ebs,parashuram napa
peace light e b s sukhad kailali,0,76,,,ghodaghodi napa
peace moon light ebs,0,76,,,ghodaghodi napa
peace zone academy,0,75,s p academy,,aadarsha rural napa
phoolpata ma vi,0,72,phoolpata ma vi,phoolpata ma vi,gaumul rural napa
phoolwari ma vi phoolwari,0,76,,,dhangadhi sub napa city
phulabari,1,72,phulabari pravi,,khaptad chhededaha rural napa
phulbari  phulbari,1,76,phulbari avi phulbari,,dhangadhi sub napa city
phulbari ebs phulabari,0,76,phulbari english boarding vi,,dhangadhi sub napa city
pioneer child academy,0,73,pioneer child academy katal,pioneer child academy katal,parashuram napa
pioneer scholars academy,0,76,,,ghodaghodi napa
pioneers academy kailali,0,76,,,lamkichuha napa
pipalchauri ma vi,0,74,pipalchauri ma vi,,duhun rural napa
pipalkot  kuni,1,74,pipalkot pravi,,lekam rural napa
pipalkot ma vi lojani,0,70,pipalkot ma vi,,shivanath rural napa
pitripur,1,70,pritipur pravi,,melauli napa
pokhara believers ebs,0,73,,,ajayameru rural napa
lek,2,70,,,dogadakedar rural napa
prabhat,1,72,prabhat pravi,,gaumul rural napa
prabhat ma vi,0,75,prabhat uchha ma vi,,aadarsha rural napa
pragati mahila balbikash,0,71,,,thalara rural napa
pragati,2,70,,,pancheshwar rural napa
pragati  gaunahiya,2,76,,,bhajani napa
pragatishil babike,0,72,,,gaumul rural napa
pragatisil aa vi,0,76,pragatisil bal vidhya kendra pravi,,tikapur napa
prashant bal,2,74,,,marma rural napa
prasiddha pathshala vi,0,76,new lamki little child montessori vi,,lamkichuha napa
prasiddha vidhya niketan,0,76,,,joshipur rural napa
pratap montessori academy,0,76,,,bardagoriya rural napa
pratibha national academy,0,76,,,lamkichuha napa
prem memorial ebs,0,76,prem vi,,ghodaghodi napa
prime rose academy jugeda,0,76,prime rose academy,,dhangadhi sub napa city
prithvi golden academy ebs,0,76,,,kailari rural napa
prithvi,2,73,,,ajayameru rural napa
pritipur ma vi,0,70,pritipur ma vi,,melauli napa
priyanka ebs bishalnagar,0,76,priyanka english boarding vi,,dhangadhi sub napa city
prudent public english academy,0,72,,,khaptad chhededaha rural napa
public ebs,0,76,,,joshipur rural napa
public ebs,0,76,,,tikapur napa
pugeli,1,72,pugeli avi,pugeni pa v,swami kartik khapar rural napa
punpuna ebs parshuram,0,73,punpuna ebs,,parashuram napa
punyodaya,2,75,,,dipayal silgadi napa
purna chandrodaya ma vi,0,71,purna chandrodaya ma vi,purna chandodaya ma vi,thalara rural napa
purna giri,1,73,purna giri pravi karali,purna giri pravi,parashuram napa
purna giri  jiloda,2,73,,,amargadhi napa
purnima,1,76,purnima pravi,purnima pravi,lamkichuha napa
purnima ebs,0,76,,,kailari rural napa
pushpakamal,1,72,pushpa kamal pravi,,triveni napa
pushpalalsmirti,1,72,pushpa lal smirti pravi,,triveni napa
pushpanjali acadamy charra,0,76,,,bhajani napa
pushpanjali awasiya ma vi attariya,0,76,,,godawari napa
r b academy,0,76,,,dhangadhi sub napa city
radhakrishna  ritbhuwa,1,75,radhakrishna pravi,,shikhar napa
radhakrishna ebs,0,73,,,nawadurga rural napa
radhakrishna ebs,0,76,,,bhajani napa
radhakrishna,2,75,,,aadarsha rural napa
radhakrishna ma vi gopghat doti,0,75,shree radha krishna ma vi gopghat doti,radha krishna ma vi gopghat,shikhar napa
radiance vidhya niketan,0,76,radient vidya niketan,,ghodaghodi napa
radiant montessori ebs,0,76,radiant montessori ebs pravi tikapur,,tikapur napa
raghu nath,2,71,,,jaya prithvi napa
raghumata ma vi,0,72,raghumata ma vi,,swami kartik khapar rural napa
raghunath adarsha technical sec vi,0,76,raghu nath adarsha ma vi,,joshipur rural napa
raghunath ma vi,0,75,shree raghunath ma vi,raghunath ma vi,jorayal rural napa
rainbow academy,0,76,,,janaki rural napa
rainbow ebs,0,76,,,joshipur rural napa
rajaram,2,76,,,ghodaghodi napa
rajendra,1,72,rajendra nimavi,,budhiganga napa
rajhupati,2,75,rajhupati pravi,,bogtan fudsil rural napa
ram,1,71,ram avi bungal raru,ram pravi,bungal napa
ram janaki ebs,0,76,,,tikapur napa
ram janaki ebs,0,70,,,patan napa
ram janaki,2,76,ram janaki pravi,,joshipur rural napa
rameshwori ma vi,0,72,rameshwori ma vi,,triveni napa
ramjanaki  kalimai,2,76,,,kailari rural napa
rampur model ma vi,0,75,rampur uchha ma vi,,jorayal rural napa
ran,1,70,ran avi,ran avi sigas kotila baitadi,sigas rural napa
ranadhunga,1,75,ranadhunga prv,,purbichauki rural napa
rangadevi  piparkoti,2,76,,,lamkichuha napa
rangun valley ebs,0,73,rangoon valley child ebs katal,rangoon valley child ebs,parashuram napa
ranibhaunali,2,70,,,dogadakedar rural napa
ranidurge,2,71,,,kedarsyun rural napa
ranishikhar  gothyudi,1,74,,,malikarjun rural napa
ranisthan  huti,1,74,ranisthan pravi,,byans rural napa
ranisthan  mal,1,74,ranisthan pravi,,byans rural napa
ranisthan  sirad,1,74,ranisthan pravi,,malikarjun rural napa
ranisthan,2,74,,,byans rural napa
rashtriya,1,76,rastrya avi khaireni,rastrya avi,janaki rural napa
rashtriya,1,76,rastriya pravi,,janaki rural napa
rashtriya ma vi khailad kailali,0,76,rastriya ma vi khailad kailali,rastriya ma vi khailad,bhajani napa
rasta gaurab academy ebs,0,73,,,ajayameru rural napa
rastra bhasha,1,71,rastra bhasha pravi,,khaptadchhanna rural napa
rastriya,1,76,rastriya avi khairipur,,janaki rural napa
rastriya,1,76,rastriya avi amauri,,janaki rural napa
rastriya ma vi,0,76,rastriya ss patharaiya,rastriya ma vi patharaiya,janaki rural napa
rastriya ma vi dattu,0,74,rastriya ma vi dattu,rastriya ma vi dattu,mahakali napa
rastriya ma vi urmi,0,76,rastriya avi urmi,,dhangadhi sub napa city
rastriya  chosekada,1,76,rastriya avi chosekada,rastriya pravi,mohanyal rural napa
rastriya a bidyalay,0,76,rastriya pravi,,mohanyal rural napa
rastriya  basanta,1,76,,,kailari rural napa
rastriya  simari,1,76,,,joshipur rural napa
rastriya,1,76,rastriya avi munuwa,rastriya avi,janaki rural napa
rastriya  salleri,1,76,rastriya avi salleri,,mohanyal rural napa
rastriya  taranagar,1,76,,,dhangadhi sub napa city
rastriya bbk,0,76,,,dhangadhi sub napa city
rastriya laligurans,1,76,rastriya laligurans pravi,rastrya laligurans pravi,ghodaghodi napa
rastriya ma vi,0,76,,,ghodaghodi napa
rastriya ma vi balmi,0,76,,,godawari napa
rastriya ma vi lakkadmandi,0,76,,,joshipur rural napa
rastriya ma vi lokhari,0,76,,,joshipur rural napa
rastriya ma vi pachmudiya,0,76,,,bhajani napa
rastriya ma vi bamanpur kailali,0,76,,,lamkichuha napa
rastriya ma vi bhuiyaphanta,0,76,,,kailari rural napa
rastriya ma vi daharberiya,0,76,rastriya ma vi,,joshipur rural napa
rastriya ma vi motipur,0,76,,,lamkichuha napa
rastriya ma vi paltupur,0,76,,,bhajani napa
rastriya ma vi baskota,0,76,rastriya ma vi baskota,,godawari napa
rastriya madarsa muslim  pashupatitole,1,76,rastriya madarsa muslim pravi,,dhangadhi sub napa city
rastriya nawa jagrit ma vi hirapur,0,76,rastriya nawa jagrit ma vi hirapur,rastriya nawa jagrit ma vi hirapur chuha kailali,lamkichuha napa
rastriya public ebs,0,71,,,durgathali rural napa
rastriya ma vi,0,76,rastriya ma vi dhusi,rastriya ma vi ghusi,bhajani napa
rastriya ma vi,0,76,rastriya ma vi,,ghodaghodi napa
rastriya ma vi,0,76,rastrya ma vi,,ghodaghodi napa
rastriya ma vi,0,76,rastriya ma vi patabhar,rastriya ma vi,janaki rural napa
rastriya ma vi,0,76,rastrya ma vi taranagar,rastrya ma vi,ghodaghodi napa
rastriya ma vi phatigda,0,70,rastriya ma vi phatigda,rastriya ma vi,surnaya rural napa
rastriya ma vi mahadewaly,0,76,rastriya ma vi mahadewaly,,bhajani napa
rastriya ma vi narayanpur beluwa,0,76,rastriya ma vi,rastriya ma vi narayanpur beluwa,tikapur napa
rastriya ma vi thing,0,74,rastriya ma vi thing,,malikarjun rural napa
rastriya ma vi beli,0,76,,,dhangadhi sub napa city
rastriya ma vi shreepur palsa,0,76,rastriya ma vi,,mohanyal rural napa
rastriya ma vi solta,0,76,rastriya ma vi ruinikot,,mohanyal rural napa
rastriya tulasiram ma vi uttarbehandi,0,76,,,dhangadhi sub napa city
rastrya janata,1,76,,,ghodaghodi napa
rastrya ma vi,0,76,,,ghodaghodi napa
ratakot babike,0,72,,,swami kartik khapar rural napa
ratan basic,0,70,ratan pravi,,purchaudi napa
ratna,1,71,ratna avi kusina bajhang,,bitthadchir rural napa
ratna,1,75,,,jorayal rural napa
ratna ma vi bungal khollek,0,71,ratna ma vi,,bungal napa
ratna ma vi,0,72,ratna ma vi,,triveni napa
ratna ma vi,0,71,ratna ma vi,,kedarsyun rural napa
rauleshor,2,70,,,shivanath rural napa
rauleshwar ma vi ramki barayal baitadi,0,70,rauleshwar ma vi ramki barayal surnaya baitadi,rauleseor ma vi,surnaya rural napa
rauleshwar ma vi bijayapur,0,70,raulesheorni ma vi,,purchaudi napa
rauleshwor  ghattepatthar surnaya,1,70,rauleshwor pravi ghattepatthar surnaya,rauleshwor pravi,surnaya rural napa
rauleshwor  alital phallekhark,2,73,rauleshwor pravi,,aalital rural napa
rauleshwor ma vi,0,70,rauleshwor ma vi,,dogadakedar rural napa
rauleshwor ma vi,0,70,rauleshwor ma vi,,dogadakedar rural napa
rauleshwor ma vi,0,70,rauleshwor ma vi,,dogadakedar rural napa
rayapur,1,70,rayapur avi,,pancheshwar rural napa
readmore childs academy,0,73,,,aalital rural napa
reknown ebs trivani chowk,0,76,,,dhangadhi sub napa city
renispretram ebs,0,74,,,duhun rural napa
republic academy tikapur kailali,0,76,republic academy tikapur,,tikapur napa
rilu chaur ma vi rilu,0,71,rilu chaur ma vi,,masta rural napa
rising star ebs,0,74,rising star ebs,,naugad rural napa
rising star ebs,0,76,,,dhangadhi sub napa city
riverline ebs,0,76,,,tikapur napa
rshikunda,2,71,,,jaya prithvi napa
rsmb namuna ebs,0,70,,,melauli napa
rudrawati,2,73,,,bhageshwar rural napa
rudreshwar,2,73,,,bhageshwar rural napa
rukmani,1,76,rukmani pravi,,janaki rural napa
rumdi,1,72,,,himali rural napa
rupali,1,72,rupali nimavi,,swami kartik khapar rural napa
rupali,1,72,rupali avi,rupali pravi,swami kartik khapar rural napa
sadabriksha bbk,0,76,,,dhangadhi sub napa city
sadashiva,2,73,,,bhageshwar rural napa
sadhana path academy,0,76,,,godawari napa
safal sudur pashchim academy,0,76,,,lamkichuha napa
sagar,2,72,,,budhinanda napa
sagun vidya niketan,0,76,,,tikapur napa
sahashraling ma vi,0,73,sahashraling ma vi,sahasraling ma vi,ajayameru rural napa
sahashraling ma vi rai,0,73,,,amargadhi napa
sahasraling,2,70,,,patan napa
