school_id,school_1,school_id_B,name,district_id,district_id,Matched_District,root_school_name,School_name_transliterated,School_level,school_levels,School_name,Fuzzy_match_score,Match_Type
3763,जाल्पा देवी प्रावि स्याङजा,451,alma devi pra v,45,45,syangja,alma devi,jalpa devi,प्रावि,pravi,जाल्पा देवी,3.0,"District: complete, School level: complete, Root name: complete"
3764,भग्वती प्रावि मोर,1657,bhagawati pra v,6,6,morang,bhagawati,bhagvati,प्रावि,pravi,भग्वती,3.0,"District: complete, School level: complete, Root name: complete"
3765,मनोहर जनता मावि मोरङ,13868,manohar janata secondary school,6,6,morang,manohar janata ma vi,manohara janata,मावि,,मनोहर जनता,2.5,"District: complete, School level: no match, Root name: complete"
3766,जनकल्याण्ा मावि मोर,12387,jana kalyan basic school,6,6,morang,jana kalyan,janakalyana,मावि,avi,जनकल्याण्ा,2.5,"District: complete, School level: no match, Root name: complete"
3767,जनकल्याण मावि मोरङ,12387,jana kalyan basic school,6,6,morang,jana kalyan,janakalyana,मावि,avi,जनकल्याण,2.5,"District: complete, School level: no match, Root name: complete"
3768,महादेव आवि पाँचथर,13656,mahadev basic school,8,8,panchthar,mahadev,mahadeva,आवि,avi,महादेव,3.0,"District: complete, School level: complete, Root name: complete"
3769,महादेव गुप्तेश्वर मावि फिदिम पाँचथर,13636,maha guru phalgu nanda pra v,8,8,panchthar,maha guru phalgu nanda,mahadeva gupteshvara,मावि,pravi,महादेव गुप्तेश्वर,1.5,"District: complete, School level: no match, Root name: partial"
3770,चन्द्रेश्वर मावि पाँचथर,11057,chandeshwari basic school,8,12,panchthar,chandeshwari,chandreshvara,मावि,avi,चन्द्रेश्वर,2,"District: no match, School level: no match, Root name: complete"
3771,जगदीश मावि दैलेख,12119,jagadishwary primary school,59,1,dailekh,jagadishwary,jagadisha,मावि,pravi,जगदीश,2,"District: no match, School level: no match, Root name: complete"
3773,बाल मन्दिर प्रावि सर्लाही,2391,bal mandir pra v,18,18,sarlahi,bal mandir,bala mandira,प्रावि,pravi,बाल मन्दिर,3.0,"District: complete, School level: complete, Root name: complete"
3772,बसन्त ऋतु प्रावि सप्तरी,21492,janata rapravi,21,21,saptari,janata ra,basanta rritu,प्रावि,pravi,बसन्त ऋतु,2.0,"District: complete, School level: complete, Root name: partial"
3774,सिद्धाथ प्रावि लामागाउँ लमजुङ,44189,siddha pra v,39,39,lamjung,siddha,siddhatha,प्रावि,pravi,सिद्धाथ,3.0,"District: complete, School level: complete, Root name: complete"
3775,बुद्धमिलन मावि प्यारजुङ लमजुङ,4709,bouddha milan pra v,39,39,lamjung,bouddha milan,buddhamilana,मावि,pravi,बुद्धमिलन,2.5,"District: complete, School level: no match, Root name: complete"
3776,सिद्धकाली प्रावि भोजपुर,16644,siddhawati pra v,1,1,bhojpur,siddhawati,siddhakali,प्रावि,pravi,सिद्धकाली,3.0,"District: complete, School level: complete, Root name: complete"
3777,वालवहुभाषिय प्रावि सुनसरी,1118,alfalah public  secondary school,11,11,sunsari,alfalah public ma vi,valavahubhashiya,प्रावि,,वालवहुभाषिय,1.5,"District: complete, School level: no match, Root name: partial"
3778,ज्ञान ज्योति प्रावि दाङ,12367,jana jyoti pra v,53,11,dang,jana jyoti,j~nana jyoti,प्रावि,pravi,ज्ञान ज्योति,2.5,"District: no match, School level: complete, Root name: complete"
3779,प्रावि सिमलतार दाङ,15080,ravi basic school,53,6,dang,ravi,pravi,प्रावि,avi,प्रावि,2.0,"District: no match, School level: no match, Root name: complete"
3780,प्रावि सुकौरा दाङ,15080,ravi basic school,53,6,dang,ravi,pravi,प्रावि,avi,प्रावि,2.0,"District: no match, School level: no match, Root name: complete"
3781,धनुबास बाराही वि कास्की,2532,"bhanu secondary school kisanpur,",20,20,dhanusha,bhanu ma vi kisanpur,dhanubasa barahi vi kaski,,,धनुबास बाराही वि कास्की,2.0,"District: complete, School level: complete, Root name: partial"
3782,गौरीगांउ प्रावि दाङ,54357,pra v gaurigaun,53,53,dang,gaurigaun,gaurigamu,प्रावि,pravi,गौरीगांउ,3.0,"District: complete, School level: complete, Root name: complete"
3783,अर्वुण आवि बल्कोट अर्घाखाँची,1237,arun basic school,50,1,arghakhanchi,arun,arvuna,आवि,avi,अर्वुण,2.5,"District: no match, School level: complete, Root name: complete"
3784,लक्ष्मी नारायण मावि धरमपुर झापा,13391,laxmi narayan pra v,4,4,jhapa,laxmi narayan,lakshmi narayana,मावि,pravi,लक्ष्मी नारायण,2.5,"District: complete, School level: no match, Root name: complete"
3785,वच्छला मावि नुवाकोट,3329,bachchhala aavi,30,30,nuwakot,bachchhala,vachchala,मावि,avi,वच्छला,2.5,"District: complete, School level: no match, Root name: complete"
3786,बच्छला मावि भद्रुटार नुवाकोट,3329,bachchhala aavi,30,30,nuwakot,bachchhala,bachchala,मावि,avi,बच्छला,2.5,"District: complete, School level: no match, Root name: complete"
3787,भैरब निमावि दैलेख,6317,bhairab basic school,59,59,dailekh,bhairab,bhairaba,निमावि,avi,भैरब,2.5,"District: complete, School level: no match, Root name: complete"
3788,सरस्वति मावि खड्कावाडा दैलेख,62730,saraswati adhar v,59,59,dailekh,saraswati,sarasvati,मावि,avi,सरस्वति,2.5,"District: complete, School level: no match, Root name: complete"
3789,वीरेन्द मावि हेकुली दाङ,1867,birendra adhar v,53,6,dang,birendra,virenda,मावि,avi,वीरेन्द,2.0,"District: no match, School level: no match, Root name: complete"
3791,भिमशेन प्रावि रोल्पा,1764,bhimsen pra v,55,3,rolpa,bhimsen,bhimashena,प्रावि,pravi,भिमशेन,2.5,"District: no match, School level: complete, Root name: complete"
3790,पीपलदाली कास्की,4302,bal mandir ma vi,38,38,kaski,bal mandir ma vi,pipaladali kaski,,,पीपलदाली कास्की,2.0,"District: complete, School level: complete, Root name: partial"
3792,हेमन्त आवि रोल्पा,32352,hemkarna basic school,55,28,rolpa,hemkarna,hemanta,आवि,avi,हेमन्त,2.5,"District: no match, School level: complete, Root name: complete"
3793,भिमसेन निमावि रोल्पा,1763,bhimsen basic school (1-5),55,9,rolpa,bhimsen,bhimasena,निमावि,avi,भिमसेन,2.0,"District: no match, School level: no match, Root name: complete"
3795,भुमेश्यान प्रावि नुवाकोट,3978,bhumesthan pra v,30,30,nuwakot,bhumesthan,bhumeshyana,प्रावि,pravi,भुमेश्यान,3.0,"District: complete, School level: complete, Root name: complete"
3794,वि पि प्रावि बसन्तपुर दाङ,12060,ilmpick pra v,53,10,dang,ilmpick,vi pi,प्रावि,pravi,वि पि,1.5,"District: no match, School level: complete, Root name: partial"
3796,कण्टीर झा नमूना मावि बभनगामा धनुषा,21762,kantir jha namuna ma v,20,20,dhanusha,kantir jha namuna ma vi,kantira jha namuna,मावि,,कण्टीर झा नमूना,2.5,"District: complete, School level: no match, Root name: complete"
3797,जनसेवा मावि कानेपोखरी मोरङ,12566,janasewa  basic school,6,6,morang,janasewa,janaseva,मावि,avi,जनसेवा,2.5,"District: complete, School level: no match, Root name: complete"
3800,रत्नप्रकास प्रावि लम्जुङ,43256,ratna prakash pra v,39,39,lamjung,ratna prakash,ratnaprakasa,प्रावि,pravi,रत्नप्रकास,3.0,"District: complete, School level: complete, Root name: complete"
3798,शुक्रेश्वरी प्रावि तुलसीपुर दाङ,54371,pra v keraghari,53,53,dang,keraghari,shukreshvari,प्रावि,pravi,शुक्रेश्वरी,2.0,"District: complete, School level: complete, Root name: partial"
3802,जनविकास आवि भी न पा स्याङ्जा,32889,janasiksha basic school,45,27,syangja,janasiksha,janavikasa,आवि,avi,जनविकास,2.5,"District: no match, School level: complete, Root name: complete"
3801,वुद्धिविकास प्रावि लम्जुङ,4726,buddha  basic primary school,39,39,lamjung,buddha basic,vuddhivikasa,प्रावि,pravi,वुद्धिविकास,2.0,"District: complete, School level: complete, Root name: partial"
3804,चन्द्रज्योति आवि गल्याङ् स्याङ्जा,4837,chandra jyoti basic school,45,45,syangja,chandra jyoti,chandrajyoti,आवि,avi,चन्द्रज्योति,3.0,"District: complete, School level: complete, Root name: complete"
3805,शहिद शुक्र मावि स्याङ्जा,15706,shahid shukraraj basic school,45,8,syangja,shahid shukraraj,shahida shukra,मावि,avi,शहिद शुक्र,2.0,"District: no match, School level: no match, Root name: complete"
3807,हिम ज्योति आवि थोंचे तिल्चे मनाङ,41540,himjyoti adharbhut vidyalaya,40,40,manang,himjyoti,hima jyoti,आवि,avi,हिम ज्योति,3.0,"District: complete, School level: complete, Root name: complete"
3806,त्रिशहिद मावि पंचमुल स्याङजा,490,amar sahid basic school,45,45,syangja,amar sahid,trishahida,मावि,avi,त्रिशहिद,1.5,"District: complete, School level: no match, Root name: partial"
3808,सरस्वती आवि नुवाकोट,35705,saraswati basic school,30,30,nuwakot,saraswati,sarasvati,आवि,avi,सरस्वती,3.0,"District: complete, School level: complete, Root name: complete"
3809,शंकर मावि रुपनगर सप्तरी,15246,salmara prathamik bidhyalaya,21,4,saptari,salmara,shamkara,मावि,pravi,शंकर,2.0,"District: no match, School level: no match, Root name: complete"
3811,भगवती आवि फेदाप सम्दु तेह्रथुम,1639,bhagawati basic school,13,13,tehrathum,bhagawati,bhagavati,आवि,avi,भगवती,3.0,"District: complete, School level: complete, Root name: complete"
3810,प्रावि भालुवा दाङ,15080,ravi basic school,53,6,dang,ravi,pravi,प्रावि,avi,प्रावि,2.0,"District: no match, School level: no match, Root name: complete"
3813,सिंहबाहिनी मावि म्याङलुङ तेह्थुम,16710,singha bahini basic school,13,13,tehrathum,singha bahini,simhabahini,मावि,avi,सिंहबाहिनी,2.5,"District: complete, School level: no match, Root name: complete"
3812,हिमालय निमावि मनाङ,11946,himalaya  basic school,40,6,manang,himalaya,himalaya,निमावि,avi,हिमालय,2.0,"District: no match, School level: no match, Root name: complete"
3814,सर्वोदय प्रावि मैदान अर्घाखाँची,55014,sarbodaya pra v,50,50,arghakhanchi,sarbodaya,sarvodaya,प्रावि,pravi,सर्वोदय,3.0,"District: complete, School level: complete, Root name: complete"
3815,सरस्वती भवन रा मावि खिदिम अर्घाखाँची,5253,argha bhagawati basic school,50,50,arghakhanchi,argha bhagawati,sarasvati bhavana ra,मावि,avi,सरस्वती भवन रा,1.5,"District: complete, School level: no match, Root name: partial"
3816,राप्ती मावि उचानिम्बु दाङ,54648,ratri pra vi,53,53,dang,ratri,rapti,मावि,pravi,राप्ती,2.5,"District: complete, School level: no match, Root name: complete"
3817,प्रमाण्ी मिडिल प्रावि झापा,11124,chapramari primary school,4,4,jhapa,chapramari,pramani midila,प्रावि,pravi,प्रमाण्ी मिडिल,2.0,"District: complete, School level: complete, Root name: partial"
3818,कालिका आवि तेह्रथुम,12962,kalika adharbhut vidyalaya,13,13,tehrathum,kalika,kalika,आवि,avi,कालिका,3.0,"District: complete, School level: complete, Root name: complete"
3819,जनता आवि म्याङलुङ न पा पिप्ले तेह्रथुम,12599,janata  basic school,13,13,tehrathum,janata,janata,आवि,avi,जनता,3.0,"District: complete, School level: complete, Root name: complete"
3820,जनजागृती मावि घोराही दाङ,12341,jana jagriti  aa vi,53,9,dang,jana jagriti,janajagrriti,मावि,avi,जनजागृती,2.0,"District: no match, School level: no match, Root name: complete"
3821,श्री ने रा शम्भुशरण मावि बर्दिया,53789,n r shambhusharan ma v,58,58,bardiya,n r shambhusharan ma vi,shri ne ra shambhusharana,मावि,,श्री ने रा शम्भुशरण,1.5,"District: complete, School level: no match, Root name: partial"
3822,पंञ्चज्योती प्रावि अछाम,42955,pancha jyoti pra v,69,46,achham,pancha jyoti,pam~nchajyoti,प्रावि,pravi,पंञ्चज्योती,2.5,"District: no match, School level: complete, Root name: complete"
3823,कालीका मावि वि अछाम,71943,kalika aa vi,69,69,achham,kalika,kalika,मावि,avi,कालीका,2.5,"District: complete, School level: no match, Root name: complete"
3824,चन्द्र मावि चिदिका अर्घाखाँची,11072,chandika basic school,50,1,arghakhanchi,chandika,chandra,मावि,avi,चन्द्र,2,"District: no match, School level: no match, Root name: complete"
3825,हिले निमावि धनकुटा,32370,hilche basic school,2,30,dhankuta,hilche,hile,निमावि,avi,हिले,2,"District: no match, School level: no match, Root name: complete"
3826,सिंहदेवी प्रावि कालिमाटी सोल्मा तेह्रथुम,16769,singha devi pra v,13,13,tehrathum,singha devi,simhadevi,प्रावि,pravi,सिंहदेवी,3.0,"District: complete, School level: complete, Root name: complete"
3827,बालज्योति प्रावि मधुमल्ला मोरङ,1361,bal jyoti pra vi,6,6,morang,bal jyoti,balajyoti,प्रावि,pravi,बालज्योति,3.0,"District: complete, School level: complete, Root name: complete"
3829,देवतापानी प्रावि लम्जुङ,41039,devtapani pra v,39,39,lamjung,devtapani,devatapani,प्रावि,pravi,देवतापानी,3.0,"District: complete, School level: complete, Root name: complete"
3828,सयपत्री आवि पाँचथर,15654,sayaptri pra v,8,8,panchthar,sayaptri,sayapatri,आवि,pravi,सयपत्री,2.5,"District: complete, School level: no match, Root name: complete"
3830,वालविकास प्रावि लम्जुङ,442,akala pra v,39,39,lamjung,akala,valavikasa,प्रावि,pravi,वालविकास,2.0,"District: complete, School level: complete, Root name: partial"
3831,भक्त विधाश्रम मावि रक्तकाली काठमाडौं,334,aastha vidya mandir,23,23,kathmandu,aastha vidya mandir,bhakta vidhashrama,मावि,,भक्त विधाश्रम,1.5,"District: complete, School level: no match, Root name: partial"
3832,आदर्श रात्री मावि गोवरडिहा देउखुरी दाङ,139,adarsha basic,53,7,dang,adarsha a,adarsha ratri,मावि,,आदर्श रात्री,2,"District: no match, School level: no match, Root name: complete"
3833,निमावि मौरीघार दाङ,34664,nic secondary school,53,23,dang,nic ma vi,nimavi,निमावि,,निमावि,2,"District: no match, School level: no match, Root name: complete"
3835,सेतिदेवि निमावि काभ्रेपलान्चोक,35910,seti devi basic school,26,26,kavrepalanchok,seti devi,setidevi,निमावि,avi,सेतिदेवि,2.5,"District: complete, School level: no match, Root name: complete"
3834,महारुद्र मावि कास्की,23416,pra vi majhaura,38,21,kaski,majhaura,maharudra,मावि,pravi,महारुद्र,2.0,"District: no match, School level: no match, Root name: complete"
3837,बच्छला मावि लिखु नुवाकोट,3329,bachchhala aavi,30,30,nuwakot,bachchhala,bachchala,मावि,avi,बच्छला,2.5,"District: complete, School level: no match, Root name: complete"
3836,श्री सिंदुर प्रावि पाल्पा,55830,shristi pra v,52,52,palpa,shristi,shri simdura,प्रावि,pravi,श्री सिंदुर,2.0,"District: complete, School level: complete, Root name: partial"
3838,वनकट्टा प्रावि दाङ,54345,pra v bankatta,53,53,dang,bankatta,vanakatta,प्रावि,pravi,वनकट्टा,3.0,"District: complete, School level: complete, Root name: complete"
3839,किसान प्रावि तुलसीपुर दाङ,52745,kisan pra v,53,47,dang,kisan,kisana,प्रावि,pravi,किसान,2.5,"District: no match, School level: complete, Root name: complete"
3840,पशुपति आवि मोदी गा पा देउपुर पर्वत,43007,pashupati basic school,44,44,parbat,pashupati,pashupati,आवि,avi,पशुपति,3.0,"District: complete, School level: complete, Root name: complete"
3841,शालीगा्रम मावि पर्बत,43335,saligram basic school,44,41,parbat,saligram,shaligarama,मावि,avi,शालीगा्रम,2.0,"District: no match, School level: no match, Root name: complete"
3842,तिनजुरे निमावि तेह्रथुम,17264,tinjure pra v,13,9,tehrathum,tinjure,tinajure,निमावि,pravi,तिनजुरे,2.0,"District: no match, School level: no match, Root name: complete"
3843,नृसिंह प्रावि खाम्लालुङ तेह्रथुम,163,adarsha pra v,13,13,tehrathum,adarsha,nrrisimha,प्रावि,pravi,नृसिंह,2.0,"District: complete, School level: complete, Root name: partial"
3845,महाभारा आवि मिक्लाजुङ पाँचथर,13644,mahabhara basic school,8,8,panchthar,mahabhara,mahabhara,आवि,avi,महाभारा,3.0,"District: complete, School level: complete, Root name: complete"
3844,सानाहुंगी मावि फोक्सिङ्कोट पाल्पा,37189,sthanapati secondaryschool,52,31,palpa,sthanapati,sanahumgi,मावि,mavi,सानाहुंगी,1.5,"District: no match, School level: complete, Root name: partial"
3846,मुला बारी प्रावि नुवाकोट,14063,mulabari pra v,30,5,nuwakot,mulabari,mula bari,प्रावि,pravi,मुला बारी,2.5,"District: no match, School level: complete, Root name: complete"
3847,कन्त चन्द्र मावि पातो सप्तरी,34463,nawa chandra basic school,21,33,saptari,nawa chandra,kanta chandra,मावि,avi,कन्त चन्द्र,2.0,"District: no match, School level: no match, Root name: complete"
3848,भागिमा प्रावि सुङ्नाम डाँडागाउँ तेह्थुम,1676,bhagima pra vi,13,13,tehrathum,bhagima,bhagima,प्रावि,pravi,भागिमा,3.0,"District: complete, School level: complete, Root name: complete"
3849,फिदिम मावि फिदिम पाचथर,13197,khidima pra v,8,5,panchthar,khidima,phidima,मावि,pravi,फिदिम,2.0,"District: no match, School level: no match, Root name: complete"
3850,अमृत आवि पाँचथर,1172,amrit basic school,8,8,panchthar,amrit,amrrita,आवि,avi,अमृत,3.0,"District: complete, School level: complete, Root name: complete"
3851,जन ज्योति मावि लमजुङ,465,amar jyoti basic school,39,39,lamjung,amar jyoti,jana jyoti,मावि,avi,जन ज्योति,2.5,"District: complete, School level: no match, Root name: complete"
3854,रत्न प्रावि कास्की,43255,ratna pra v,38,38,kaski,ratna,ratna,प्रावि,pravi,रत्न,3.0,"District: complete, School level: complete, Root name: complete"
3853,शिक्षा सदन प्रा लि लम्जुङ,2134,aadarsha shiksha sadan,19,19,siraha,aadarsha shiksha sadan,shiksha sadana pra li lamju~na,,,शिक्षा सदन प्रा लि लम्जुङ,2.0,"District: complete, School level: complete, Root name: partial"
3855,चन्द्र प्रभा मावि रुपाकोट कास्की,4850,chandra prabha secondary school,38,38,kaski,chandra prabha ma vi,chandra prabha,मावि,,चन्द्र प्रभा,2.5,"District: complete, School level: no match, Root name: complete"
3856,क्षितिज प्रावि कास्की,33562,kshitiz primary school,38,23,kaski,kshitiz,kshitija,प्रावि,pravi,क्षितिज,2.5,"District: no match, School level: complete, Root name: complete"
3857,कालिदेवि प्रावि काभ्रेपलान्चोक,33101,kali devi pra v,26,26,kavrepalanchok,kali devi,kalidevi,प्रावि,pravi,कालिदेवि,3.0,"District: complete, School level: complete, Root name: complete"
3858,शौलपुत्री मावि लम्जुङ,37189,sthanapati secondaryschool,39,31,lamjung,sthanapati,shaulaputri,मावि,mavi,शौलपुत्री,1.5,"District: no match, School level: complete, Root name: partial"
3859,देवी सदन प्रावि लमजुङ,41021,devi sadan pra v,39,39,lamjung,devi sadan,devi sadana,प्रावि,pravi,देवी सदन,3.0,"District: complete, School level: complete, Root name: complete"
3860,शिक्षा सदन प्रावि लम्जुङ,44233,sikshya sadan pra v,39,39,lamjung,sikshya sadan,shiksha sadana,प्रावि,pravi,शिक्षा सदन,3.0,"District: complete, School level: complete, Root name: complete"
3862,सिंहकालिका प्रावि पाचथर,16806,singha kalika pra v,8,8,panchthar,singha kalika,simhakalika,प्रावि,pravi,सिंहकालिका,3.0,"District: complete, School level: complete, Root name: complete"
3861,जमानसिंह स्मृति आवि भरतपुर चितवन,387,adharbhut vidyalaya  kanchan basti,29,29,chitwan,kanchan basti,jamanasimha smrriti,आवि,avi,जमानसिंह स्मृति,2.0,"District: complete, School level: complete, Root name: partial"
3863,सरस्वती प्रावि कास्की,43463,saraswati pra v,38,38,kaski,saraswati,sarasvati,प्रावि,pravi,सरस्वती,3.0,"District: complete, School level: complete, Root name: complete"
3864,विष्णु मावि सोनापुर सुनसरी,1888,bishnu pra v,11,6,sunsari,bishnu,vishnu,मावि,pravi,विष्णु,2.0,"District: no match, School level: no match, Root name: complete"
3865,जनजागृति प्रावि आशापुरेश्वर काभ्रेपलान्चोक,32687,jana jagriti pra v,26,26,kavrepalanchok,jana jagriti,janajagrriti,प्रावि,pravi,जनजागृति,3.0,"District: complete, School level: complete, Root name: complete"
3866,मावि झिङ्नी बंजारी दाङ,13490,ma v,53,11,dang,ma vi,mavi,मावि,,मावि,2.0,"District: no match, School level: no match, Root name: complete"
3867,रामप्यारी प्रावि दाङसिङ कास्की,43208,rampyaro basic school,38,38,kaski,rampyaro,ramapyari,प्रावि,avi,रामप्यारी,2.5,"District: complete, School level: no match, Root name: complete"
3868,महेन्द्र मावि सिन्धुपाल्चोक,33944,mahendra basic school,27,27,sindhupalchok,mahendra,mahendra,मावि,avi,महेन्द्र,2.5,"District: complete, School level: no match, Root name: complete"
3869,नेपाने प्रावि नुवाकोट,34582,nepane basic school,30,30,nuwakot,nepane,nepane,प्रावि,avi,नेपाने,2.5,"District: complete, School level: no match, Root name: complete"
3870,नरसिंह प्रावि बालकुमारी नुवाकोट,284,aa vi naraha,30,19,nuwakot,naraha,narasimha,प्रावि,avi,नरसिंह,2.0,"District: no match, School level: no match, Root name: complete"
3871,च्यानडाँडा आवि दुप्चेश्वर नुवाकोट,31462,chyan danda  basic school,30,30,nuwakot,chyan danda,chyanada.nda,आवि,avi,च्यानडाँडा,3.0,"District: complete, School level: complete, Root name: complete"
3872,प्रभुडाँडा आवि नुवाकोट,35138,prabhu danda basic school,30,30,nuwakot,prabhu danda,prabhuda.nda,आवि,avi,प्रभुडाँडा,3.0,"District: complete, School level: complete, Root name: complete"
3873,पशुपती प्रावि नुवाकोट,14626,pashupati pra v,30,11,nuwakot,pashupati,pashupati,प्रावि,pravi,पशुपती,2.5,"District: no match, School level: complete, Root name: complete"
3874,उदय जालपादेवी मावि नुवाकोट,3273,arunodaya secondary school,30,30,nuwakot,arunodaya ma vi,udaya jalapadevi,मावि,,उदय जालपादेवी,1.5,"District: complete, School level: no match, Root name: partial"
3876,रघुपति निमावि विराटनगर मोरङ,14921,raghupati basic school,6,6,morang,raghupati,raghupati,निमावि,avi,रघुपति,2.5,"District: complete, School level: no match, Root name: complete"
3875,लष्मी मावि मोर,153,adarsha ma  v,6,6,morang,adarsha ma vi,lashmi,मावि,,लष्मी,1.5,"District: complete, School level: no match, Root name: partial"
3877,भानु प्रावि सुनसरी,1718,bhanu pra v,11,3,sunsari,bhanu,bhanu,प्रावि,pravi,भानु,2.5,"District: no match, School level: complete, Root name: complete"
3878,मिलीजुली निमावि भरौल सुनसरी,13949,milijuli basic school,11,11,sunsari,milijuli,milijuli,निमावि,avi,मिलीजुली,2.5,"District: complete, School level: no match, Root name: complete"
3880,पञ्चायत रजत जयन्ती आवि इटहरी जब्दी सुनसरी,16295,shree panchayat rajat jayanti aadharbhut bidhyalaya,11,11,sunsari,shree panchayat rajat jayanti,pa~nchayata rajata jayanti,आवि,avi,पञ्चायत रजत जयन्ती,3.0,"District: complete, School level: complete, Root name: complete"
3879,भानुस्मृती मावि धरान सुनसरी,11,13 balbalika smriti basic school,11,11,sunsari,balbalika smriti,bhanusmrriti,मावि,avi,भानुस्मृती,1.5,"District: complete, School level: no match, Root name: partial"
3881,लिलाभक्त आवि टंकीसिनुवारी मोरङ,13427,lila bhakta ram basic school,6,6,morang,lila bhakta ram,lilabhakta,आवि,avi,लिलाभक्त,3.0,"District: complete, School level: complete, Root name: complete"
3882,काली मावि डाँगीहाट मोरङ,12968,kalika basic school,6,6,morang,kalika,kali,मावि,avi,काली,2.5,"District: complete, School level: no match, Root name: complete"
3883,महादेव निमावि जिलिङ नुवाकोट,33862,mahadev pra v,30,30,nuwakot,mahadev,mahadeva,निमावि,pravi,महादेव,2.5,"District: complete, School level: no match, Root name: complete"
3884,गणेशसुर्य आवि नुवाकोट,31940,ganesh surya pra v,30,30,nuwakot,ganesh surya,ganeshasurya,आवि,pravi,गणेशसुर्य,2.5,"District: complete, School level: no match, Root name: complete"
3885,सिंहदेवी आवि तेह्रथुम,16744,singha devi basic school,13,13,tehrathum,singha devi,simhadevi,आवि,avi,सिंहदेवी,3.0,"District: complete, School level: complete, Root name: complete"
3886,सरस्वती निमावि फुलवारी ताप्लेजुङ,15397,saraswati aa vi,12,12,taplejung,saraswati,sarasvati,निमावि,avi,सरस्वती,2.5,"District: complete, School level: no match, Root name: complete"
3887,बालज्योति आवि मोरङ,1352,bal jyoti basic school,6,10,morang,bal jyoti,balajyoti,आवि,avi,बालज्योति,2.5,"District: no match, School level: complete, Root name: complete"
3888,सिद्धदेवी निमावि याङनाम पाँचथर,16833,singhadevi basic school,8,8,panchthar,singhadevi,siddhadevi,निमावि,avi,सिद्धदेवी,2.5,"District: complete, School level: no match, Root name: complete"
3889,नव जागृती प्रावि खौलालाँकुरी पर्वत,41689,jana jagriti pra v,44,44,parbat,jana jagriti,nava jagrriti,प्रावि,pravi,नव जागृती,3.0,"District: complete, School level: complete, Root name: complete"
3890,विष्णु पादुका मावि कास्की,4679,bishnu paduka ma v,38,38,kaski,bishnu paduka ma vi,vishnu paduka,मावि,,विष्णु पादुका,1.5,"District: complete, School level: no match, Root name: partial"
3891,चण्डोदेवी प्रावि नुवाकोट,31335,chandevi pra v,30,25,nuwakot,chandevi,chandodevi,प्रावि,pravi,चण्डोदेवी,2.5,"District: no match, School level: complete, Root name: complete"
3892,ग्रामीण जनता निमावि साँगुरीगढी धनकुटा,11754,gram janata adharbhut vidhyalaya,2,11,dhankuta,gram janata,gramina janata,निमावि,avi,ग्रामीण जनता,2.0,"District: no match, School level: no match, Root name: complete"
3893,पञ्चज्योती निमावि वयरवन मोरङ,14492,panchajyoti basic school,6,6,morang,panchajyoti,pa~nchajyoti,निमावि,avi,पञ्चज्योती,2.5,"District: complete, School level: no match, Root name: complete"
3894,सुनाखरी मावि मोरङ,17016,sunakhari english boarding school,6,3,morang,sunakhari ebs,sunakhari,मावि,,सुनाखरी,2.0,"District: no match, School level: no match, Root name: complete"
3895,सिंहदेवी प्रावि तेह्रथुम,16769,singha devi pra v,13,13,tehrathum,singha devi,simhadevi,प्रावि,pravi,सिंहदेवी,3.0,"District: complete, School level: complete, Root name: complete"
3896,निसान आवि ओख्रे तेह्रथुम,14336,nishan basic school,13,13,tehrathum,nishan,nisana,आवि,avi,निसान,3.0,"District: complete, School level: complete, Root name: complete"
3898,बलदेव आवि मोरङ,1444,baladevi basic school,6,7,morang,baladevi,baladeva,आवि,avi,बलदेव,2.5,"District: no match, School level: complete, Root name: complete"
3897,सुनझोडा मावि मोरङ,1175,ananda pra v,6,6,morang,ananda,sunajhoda,मावि,pravi,सुनझोडा,1.5,"District: complete, School level: no match, Root name: partial"
3899,जनता मायावती आवि सुनसरी,12706,janata mayawati basic school,11,11,sunsari,janata mayawati,janata mayavati,आवि,avi,जनता मायावती,3.0,"District: complete, School level: complete, Root name: complete"
3900,कृष्ण मावि कप्तानगन्ज सुनसरी,13259,krishna adharbhut vidhyalaya,11,4,sunsari,krishna,krrishna,मावि,avi,कृष्ण,2.0,"District: no match, School level: no match, Root name: complete"
3901,नायक प्रावि हुवास धरम्पानी पर्वत,22717,naya pra v,44,22,parbat,naya,nayaka,प्रावि,pravi,नायक,2.5,"District: no match, School level: complete, Root name: complete"
3902,नागेश्वर आवि भुमिकास्थान न पा अर्घाखाँची,51250,dharma basic school,50,50,arghakhanchi,dharma,nageshvara,आवि,avi,नागेश्वर,2.0,"District: complete, School level: complete, Root name: partial"
3903,ज्ञानेदय प्रावि काभ्रेपलान्चोक,3270,arunodaya pra v,26,26,kavrepalanchok,arunodaya,j~nanedaya,प्रावि,pravi,ज्ञानेदय,2.0,"District: complete, School level: complete, Root name: partial"
3904,धनेश्वर महादेव प्रावि कैलाश धनेश्वर काभ्रेपलाञ्चोक,390,adhareshwar pra v,26,26,kavrepalanchok,adhareshwar,dhaneshvara mahadeva,प्रावि,pravi,धनेश्वर महादेव,2.0,"District: complete, School level: complete, Root name: partial"
3906,चण्डेश्वरी प्रावि नुवाकोट,31329,chandeshwori pra v,30,30,nuwakot,chandeshwori,chandeshvari,प्रावि,pravi,चण्डेश्वरी,3.0,"District: complete, School level: complete, Root name: complete"
