school_id_A,root_school_name_A,school_level_A,district_A,Fuzzy_match_score
16186,shyama,pravi,syangja,
16187,rashtiya,avi,dhanusha,
16188,,pravi,sarlahi,
16189,pablika,mavi,parsa,
16190,,pravi,sarlahi,
16191,,mavi,kapilbastu,
16192,ne ra,pravi,kapilbastu,
16194,,mavi,dhanusha,
16195,,mavi,dhanusha,
16196,pa a te,pravi,dhanusha,
16197,shamkara,mavi,dhanusha,
16198,jamira,pravi,mugu,
16199,ne ra,pravi,bara,
16200,gamga,nimavi,jumla,
16201,rashtriya,pravi,saptari,
16202,lakshmi vallabha narsi~na,mavi,saptari,
16204,janata,mavi,jhapa,
16205,devakota,nimavi,jhapa,
16207,araniko,mavi,jhapa,
16208,skulachauna,mavi,jhapa,
16213,pamcharatna,nimavi,jhapa,
16214,rashtriya,avi,sunsari,
16216,rashtiraya,pravi,jhapa,
16217,pathamari,pravi,jhapa,
16218,tripurasundari,mavi,dolakha,
16220,phulabari,mavi,jhapa,
16221,shrrri~nageshvara,pravi,dolakha,
16222,lakshmi,pravi,jhapa,
16224,,pravi,dhanusha,
16226,shanti ardasha,mavi,jhapa,
16229,,mavi,dhanusha,
16232,hanumanteshvara,mavi,dolakha,
16236,hurpu~na,pravi,dolakha,
16237,rashtriya,avi,dhanusha,
16238,ra,nimavi,dhanusha,
16239,rashtriya,pravi,dhanusha,
16240,deurali,mavi,dhanusha,
16241,pokhariya,mavi,morang,
16242,galainatha,mavi,darchula,
16243,bhimasena sthana,nimavi,jhapa,
16244,sharada tehrathuma,,tehrathum,
16247,janaki,pravi,jhapa,
16248,jalapadebi,pravi,tehrathum,
16249,ba ma,pravi,rautahat,
16251,yaj~navalkya samskrrita,mavi,dhanusha,
16252,,nimavi,dhanusha,
16253,janata,mavi,dhanusha,
16254,nepala rashtriya,mavi,bara,
16256,ra,pravi,chitwan,
16257,jakhadimai rashtiya,pravi,bhaktapur,
16260,shitala,nimavi,khotang,
16261,saveda samskrrita,mavi,jhapa,
16262,janata,mavi,jhapa,
16264,ra ra a,mavi,jhapa,
16265,,mavi,jhapa,
16266,shanishchera,mavi,jhapa,
16268,moti,nimavi,jhapa,
16269,papariya,mavi,jhapa,
16270,,mavi,dang,
16272,adarsha,mavi,parsa,
16273,navajyoti,pravi,jhapa,
16274,lakshmi narayana,mavi,jhapa,
16275,bhuvaneshvari,mavi,dang,
16276,virendra,mavi,dang,
16277,shaileshvari,pravi,bajura,
16280,,nimavi,jhapa,
16282,janata,mavi,mahottari,
16283,ba ja,mavi,jhapa,
16287,,mavi,dhanusha,
16288,nateshvari,pravi,bajura,
16289,janata,avi,saptari,
16290,pandava,pravi,bajura,
16295,janaprabhata,avi,bajura,
16299,lakshmi,pravi,bajhang,
16300,balabikasha,pravi,bajura,
16302,bhanodaya,mavi,bajura,
16303,balamandira,pravi,bajura,
16304,sunanda,pravi,bajura,
16305,j~nanodaya,mavi,bajura,
16306,dhataleshvari,pravi,bajura,
16308,shiksha prakasha,avi,dhankuta,
16310,mahendra jyoti,mavi,sankhuwasabha,
16314,oira~na,pravi,sankhuwasabha,
16315,gramadevata,avi,morang,
16316,patharakota,pravi,bajura,
16318,navajyoti,pravi,bajura,
16322,bhanu,avi,sunsari,
16325,ne ra,nimavi,bajura,
16327,kailasheshvari,pravi,bajura,
16328,khaelida.nda,avi,bajura,
16329,dhaulapura,pravi,bajura,
16330,vipi,pravi,bajura,
16331,mahalakshmi,pravi,bajura,
16332,khimasatyalakshmi,pravi,bajura,
16334,tribhuvana,mavi,bajura,
16335,yuvavarsha,avi,doti,
16339,pa~nchamrrita,avi,panchthar,
16340,ya~nanama,pravi,panchthar,
16346,trishakti,mavi,bajura,
16348,siddha devi,mavi,panchthar,
16349,shantipriya,pravi,rupandehi,
16350,suryapura,nimavi,rupandehi,
16354,shahida dasharatha,mavi,jhapa,
16359,sarasvatimilana,pravi,lamjung,
16364,lakshmi vala mandira,pravi,lamjung,
16365,araniko,mavi,morang,
16366,malika,nimavi,lamjung,
16368,sanokabhre,nimavi,lamjung,
16369,kalyana,nimavi,lamjung,
16371,nepala rashtiraya,mavi,bara,
16372,valavikasa,mavi,lamjung,
16373,mandali,pravi,lamjung,
16374,annapurnaa madarasa,pravi,lamjung,
16375,ne ra,mavi,bara,
16377,lataku~nja,nimavi,lamjung,
16380,,mavi,bara,
16381,nepala rashtriya,mavi,bara,
16382,annapurna,mavi,dhankuta,
16384,shri,nimavi,siraha,
16385,kallavari,nimavi,lamjung,
16388,sarvodaya,mavi,lamjung,
16389,janaki,mavi,bhaktapur,
16390,nagendra gamga gohivara,avi,siraha,
16391,,nimavi,siraha,
16392,sarada sadana,pravi,siraha,
16394,rashtiya,pravi,siraha,
16395,badheshvari,mavi,lamjung,
16397,,avi,siraha,
16398,,mavi,siraha,
16399,jateshvara,avi,lamjung,
16401,bhaneshvara,nimavi,dailekh,
16403,janata,nimavi,siraha,
16404,la na kau ja,mavi,siraha,
16405,shiva,avi,dailekh,
16406,janata nanda lalita,mavi,siraha,
16407,shri ba jha ja,mavi,jhapa,
16408,lakshmi nepala ra,pravi,siraha,
16409,,mavi,siraha,
16410,shri la ma ja,mavi,siraha,
16411,shri,avi,siraha,
16412,,nimavi,siraha,
16413,shri le,nimavi,siraha,
16417,manikama devi,mavi,gorkha,
16418,bakreshvara,mavi,gorkha,
16420,janata,mavi,siraha,
16421,tulasi,mavi,bajura,
16422,himalaya,mavi,dailekh,
16429,kalika,pravi,surkhet,
16432,mahadilasthana,pravi,gorkha,
16434,j~nanamarga,mavi,gorkha,
16435,vijaya,mavi,dailekh,
16436,rainadevi pra,mavi,dailekh,
16437,janaki,mavi,bardiya,
16439,hanumana,pravi,dhankuta,
16444,shivana phuniya devi janata,mavi,sarlahi,
16446,gorakha kalika,mavi,gorkha,
16447,ra,pravi,chitwan,
16448,araniko pra,mavi,parsa,
16450,punahatu janajyoti,mavi,jhapa,
16451,durga,mavi,manang,
16452,,mavi,sarlahi,
16453,balaniku~nja,mavi,jhapa,
16454,ni,mavi,makwanpur,
16455,,pravi,sarlahi,
16457,shri,pravi,sarlahi,
16458,rashtriya,avi,sarlahi,
16459,shrijamga,pravi,jhapa,
16460,ra ra pra,mavi,jhapa,
16462,,pravi,sarlahi,
16463,,avi,sarlahi,
16464,shri tapasvi jagadeva,mavi,sarlahi,
16465,vishahara,pravi,rautahat,
16466,vairamahadeva,pravi,kathmandu,
16467,jitapura,mavi,ilam,
16468,edivaga,nimavi,darchula,
16469,jalpa,pravi,kailali,
16470,masani,pravi,kailali,
16471,rashtirraya,pravi,kailali,
16472,navajyoti,avi,kailali,
16474,janata,avi,saptari,
16475,talata,nimavi,doti,
16476,malika kailali,,kailali,
16477,bemga saha,mavi,bara,
16478,rashtriya,pravi,dhanusha,
16479,bhanu,mavi,dhanusha,
16480,ra,pravi,chitwan,
16481,sihasana,pravi,kailali,
16484,sa ni,nimavi,kailali,
16485,,pravi,kailali,
16486,durgalakshmi,mavi,kailali,
16487,j~nanodaya,pravi,kailali,
16488,ra,pravi,dhanusha,
16490,siddhababa,pravi,kailali,
16493,rashtriya,mavi,kailali,
16499,bahumukhi,avi,dhanusha,
16500,sonamai ra,pravi,dhanusha,
16501,ra,avi,dhanusha,
16503,mahendra ratna,mavi,jhapa,
16504,janata rashtriya,mavi,kailali,
16505,rashtirraya,pravi,kailali,
16508,samkata mochana devasharana ramarati,mavi,dhanusha,
16509,balajyoti,pravi,kailali,
16510,rashtirraya,nimavi,kailali,
16511,bi pi,pravi,kailali,
16512,shukra,nimavi,kailali,
16513,adharabhuta rashtriya,pravi,dhanusha,
16514,ra,pravi,dhanusha,
16515,vani,mavi,jhapa,
16516,mrridumga jharana,pravi,panchthar,
16517,valaseva,nimavi,jhapa,
16518,jana ardasha,mavi,jhapa,
16520,janaki,pravi,kailali,
16521,ya~napa~na,avi,taplejung,
16524,nepala rashtiraya,nimavi,taplejung,
16526,karnaali,mavi,kailali,
16527,janaka,pravi,kailali,
16528,medibu~na,pravi,taplejung,
16530,,pravi,parsa,
16531,vardumva,pravi,taplejung,
16533,shodasha,avi,achham,
16534,dhattedada,nimavi,sarlahi,
16535,shiva namuna,mavi,kailali,
16536,ddharadevi,mavi,parsa,
16537,ra,mavi,morang,
16538,ne ra,nimavi,taplejung,
16539,sivamuni,nimavi,taplejung,
16542,siriju~na,mavi,taplejung,
16544,gayatri,pravi,kailali,
16545,vanajyoti,pravi,taplejung,
16547,chadi,pravi,kailali,
16548,ya~nama,pravi,taplejung,
16549,gyahala,pravi,taplejung,
16555,parvati,nimavi,taplejung,
16557,simhakali,pravi,taplejung,
16559,mahakali,nimavi,tehrathum,
16560,chinabu~na,pravi,taplejung,
16567,sevalu~na,mavi,taplejung,
16568,chandika,pravi,sindhupalchok,
16572,bhamgi saha nepala rashtriya,mavi,parsa,
16575,sagaramatha,pravi,taplejung,
16576,paramasimhadevi,nimavi,taplejung,
16577,simheshvari,mavi,taplejung,
16578,tapleju~na,pravi,taplejung,
16579,nepala relve,mavi,parsa,
16581,rama,pravi,sindhupalchok,
16583,chaite,avi,tehrathum,
16584,rashtriya,pravi,dhanusha,
16585,ra,pravi,dhanusha,
16586,madana ashrita,pravi,dhanusha,
16587,radhakrrishna,mavi,parsa,
16588,mahendra pratapa uchch,mavi,sindhupalchok,
16590,khakila,nimavi,taplejung,
16591,pokhare,avi,sindhupalchok,
16593,si~neshvari,pravi,sindhupalchok,
16594,ra,pravi,gorkha,
16595,,pravi,dhanusha,
16597,tauthali,pravi,sindhupalchok,
16598,gadhi gau,nimavi,jhapa,
16600,,avi,dhanusha,
16601,gairigau,pravi,jhapa,
16603,j~nanodaya,avi,dhanusha,
16604,janata namuna,mavi,dhanusha,
16605,navajyoti,avi,jhapa,
16606,janata,mavi,jhapa,
16609,,pravi,parsa,
16612,sarasvati,mavi,kalikot,
16613,lalapani,mavi,jhapa,
16614,atmarama,pravi,kalikot,
16617,shamkha,pravi,jhapa,
16621,krrishna,nimavi,jhapa,
16624,shivashakti,pravi,bajura,
16625,durgabhavani,pravi,bajura,
16626,vuddha ardasha,mavi,jhapa,
16628,sharada,nimavi,bajura,
16631,khuva,avi,taplejung,
16635,durga,pravi,taplejung,
16638,thopeha~na,pravi,taplejung,
16639,nakula,pravi,taplejung,
16640,gamgadevi,pravi,bajura,
16641,bhagavati,pravi,bajura,
16642,lu~nasu~na,pravi,taplejung,
16645,maisthana vidyapitha,mavi,parsa,
16646,tribhuvana,pravi,taplejung,
16647,shambhunatha,avi,bajura,
16648,buddha,pravi,sindhupalchok,
16649,devi,nimavi,taplejung,
16650,trilidevala da.nda,nimavi,bajura,
16653,maheshvari,mavi,bajura,
16655,bajedi,pravi,bajura,
16658,janata mukunda,avi,saptari,
16659,ne ra,mavi,parsa,
16662,,nimavi,parsa,
16663,,nimavi,bajura,
16669,bhovatali,pravi,bajura,
16670,sharada,mavi,taplejung,
16674,prabhata,pravi,bajura,
16677,sarasvati,nimavi,taplejung,
16679,la na,mavi,mahottari,
16681,devi,nimavi,sindhupalchok,
16682,lakshmi,mavi,taplejung,
16686,ne ra,pravi,bara,
16687,ne ra,pravi,bara,
16688,lakshmi,pravi,morang,
16689,j~nanajyoti,nimavi,rukum purba,
16690,la cha pa,mavi,mahottari,
16693,,mavi,saptari,
16694,bhojabhagata,mavi,bara,
16695,rashtiya,avi,dhanusha,
16697,rama janata,avi,sarlahi,
16700,siddheshvari,pravi,taplejung,
16704,lakshmi,pravi,taplejung,
16705,,mavi,mahottari,
16707,siva,mavi,taplejung,
16708,ma sarlahi,,sarlahi,
16710,bhumeshvari,pravi,sindhupalchok,
16711,raghunatha a,mavi,kailali,
16712,nepala rashtriya janata,avi,mahottari,
16714,shivabhari,nimavi,kapilbastu,
16715,nepala rashtiya,pravi,kapilbastu,
16716,purna keshara,mavi,kapilbastu,
16717,lakshmi narayana janata,mavi,mahottari,
16718,mu ra,pravi,mugu,
16719,shri,mavi,mahottari,
16720,shri,nimavi,mahottari,
16721,janaseva,pravi,kailali,
16725,ra,pravi,mahottari,
16726,rashtiya sarasvati,mavi,mahottari,
16727,,mavi,mahottari,
16728,raneshvara,mavi,gorkha,
16729,gaukhureshvari,pravi,sindhupalchok,
16732,lakshmi,mavi,mahottari,
16733,bhrrikuti,pravi,kailali,
16735,bhairava,nimavi,kailali,
16737,karmasi,pravi,gorkha,
16738,rashtiya,avi,chitwan,
16739,ra pra pa bharatapura chitavana,,bhaktapur,
16740,maikota,mavi,gorkha,
16741,pahalamana siham me,mavi,kailali,
16742,sitakunda,mavi,kailali,
16743,araniko,pravi,kailali,
16744,araniko,nimavi,kailali,
16745,siddhanatha,pravi,kailali,
16746,ra,nimavi,dhanusha,
16747,rama janaki namuna,mavi,dhanusha,
16748,janata,nimavi,dhanusha,
16751,,pravi,dhanusha,
16753,rashtriya,avi,dhanusha,
16754,musaharniya datola,pravi,dhanusha,
16755,rashtriya,pravi,dhanusha,
16757,lakshmi narayana,avi,mahottari,
16758,nepala rashtriya janajati,avi,mahottari,
16759,rashtriya,pravi,dhanusha,
16760,,mavi,dhanusha,
16761,yadava,mavi,dhanusha,
16762,rashtriya,pravi,dhanusha,
16763,,avi,dhanusha,
16764,j~nanajyoti,pravi,dhanusha,
16765,keshavakuti,pravi,dhanusha,
16766,,nimavi,sindhuli,
16768,simhavahini,mavi,morang,
16774,siddha sarasvati,mavi,panchthar,
16778,,mavi,dhanusha,
16779,janajagarana,mavi,sindhuli,
16782,ja,mavi,sarlahi,
16783,,nimavi,sindhuli,
16784,,mavi,sarlahi,
16785,tribhuvana,mavi,sarlahi,
16786,pavlika,mavi,sarlahi,
16787,,pravi,sarlahi,
16789,rama avatara janata,nimavi,sarlahi,
16790,sarvajanika janata,avi,sarlahi,
16791,,avi,siraha,
16792,sarasvati,pravi,sarlahi,
16793,,avi,sarlahi,
16795,kedaranatha,pravi,jumla,
16796,rrinamoksha,mavi,jumla,
16797,jyaeti,avi,jumla,
16798,shivashakti,mavi,dhanusha,
16800,janajyoti,mavi,surkhet,
16803,nandananatha,mavi,jumla,
16804,bhanu,nimavi,jumla,
16805,shri durga,nimavi,jumla,
16807,janata,mavi,jumla,
16808,gamga,mavi,jumla,
16811,shri,mavi,siraha,
16812,kuladevamadu,avi,jumla,
16813,sita,mavi,jumla,
16814,,pravi,jumla,
16815,malika,nimavi,jumla,
16817,shri biretha.nti,mavi,kaski,
16818,malika,nimavi,jumla,
16819,,mavi,jumla,
16821,pa~nchakoshi,avi,jumla,
16822,bhuvani,avi,jumla,
16824,rrishimoksha,mavi,jumla,
16825,,avi,jumla,
16826,mashta,avi,jumla,
16831,ratnachudeshvara,mavi,jumla,
16832,suryodaya,avi,jhapa,
16833,phutashila,pravi,jumla,
16836,,pravi,jumla,
16837,dopala gau.n,pravi,jumla,
16839,j~nanodaya,avi,jumla,
16840,shri shambhunatha j~nanaku~nja,mavi,jumla,
16843,kanaka sandari,mavi,jumla,
16844,ne ra,mavi,jumla,
16846,,nimavi,jumla,
16847,lakshmi devala,avi,jumla,
16848,,pravi,jumla,
16849,,pravi,jumla,
16852,,pravi,jumla,
16854,ratnachundeshvara,mavi,jumla,
16856,shamkara,avi,jumla,
16857,,avi,jumla,
16858,,pravi,jumla,
16859,,mavi,jumla,
16863,sa,mavi,jumla,
16870,ratna yudeshvara,nimavi,jumla,
16872,pa~ncheshvara mahadeva,avi,jumla,
16873,deva lakshmi,avi,jumla,
16875,digra,pravi,jumla,
16877,rahadeva,nimavi,jumla,
16878,pa~nchashila,avi,jumla,
16879,vadi,nimavi,jumla,
16880,annapurna,mavi,parbat,
16881,manapurana janata,avi,sarlahi,
16882,ne ra,pravi,bara,
16883,gadavada bhai,pravi,udayapur,
16884,nepala rashtriya,avi,bara,
16885,nepala rashtiraya,pravi,bara,
16887,nepala rashtiraya,nimavi,bara,
16888,rama janaki nepala rashtiya,nimavi,bara,
16889,ne ra,nimavi,bara,
16890,ne ra,pravi,bara,
16891,ne ra,pravi,bara,
16892,ne ra,pravi,bara,
16893,amara,mavi,bara,
16894,ne ra,pravi,bara,
16895,nepala rashtriya,mavi,bara,
16896,nepala rashtiya,avi,bara,
16897,amara,nimavi,bara,
16899,nepala rashtriya,avi,bara,
16900,janata,mavi,bara,
16901,surma,nimavi,bajhang,
16902,nilakatti,pravi,bajhang,
16904,vamadeu,nimavi,bajhang,
16906,shitala,nimavi,syangja,
16909,bhimeshvara,mavi,ramechhap,
16913,durga bhavani,mavi,bajhang,
16915,mahadeva,mavi,bajhang,
16916,janajagarana namuna samudayika,pravi,kaski,
16918,pratibha,pravi,syangja,
16919,mahakavi devakota,avi,dolpa,
16921,kalika,pravi,syangja,
16923,a,pravi,bajhang,
16924,marichimana simha janata,mavi,sarlahi,
16926,,pravi,sarlahi,
16927,shahida,avi,dailekh,
16931,lakshmi,nimavi,taplejung,
16932,,avi,udayapur,
16933,suryajyoti,pravi,syangja,
16934,j~nana jyoti,mavi,rupandehi,
16935,amrritapani,pravi,baglung,
16936,ganeshvara,pravi,parbat,
16937,narayana janata,pravi,sarlahi,
16938,valajyoti,pravi,khotang,
16939,shila,mavi,parbat,
16941,janaprakasha,nimavi,kailali,
16942,phutakedhu,nimavi,parbat,
16943,pa~na dhaireni,mavi,parbat,
16944,majuva,pravi,udayapur,
16946,gairakhola,pravi,syangja,
16947,thamika,pravi,sarlahi,
16948,brahamapuri,mavi,rautahat,
16949,chilaune da.nda,pravi,chitwan,
16951,korakota,nimavi,syangja,
16952,shri na a,nimavi,udayapur,
16953,bala,avi,udayapur,
16954,,avi,udayapur,
16955,nava durga,pravi,parbat,
16956,,pravi,sarlahi,
16957,chandi kalika,pravi,syangja,
16958,phu devi ja,mavi,sarlahi,
16959,malika,nimavi,udayapur,
16960,jana samuhika,pravi,syangja,
16961,shri devisthana,pravi,palpa,
16962,,avi,udayapur,
16963,amara j~nana,nimavi,sarlahi,
16964,adarsha,avi,sarlahi,
16965,balakanya,avi,udayapur,
16966,mahendra,mavi,udayapur,
16967,deyarali,nimavi,syangja,
16969,,mavi,sarlahi,
16970,,avi,sarlahi,
16971,janata namuna,mavi,sarlahi,
16972,janaseva,avi,tanahun,
16973,janajyauti,pravi,parbat,
16974,siddha,pravi,tanahun,
16975,janaprakasha,pravi,tanahun,
16976,,pravi,sarlahi,
16980,tika bhairava,pravi,panchthar,
16986,mahadeva,mavi,kalikot,
16987,mahendrodaya,mavi,tanahun,
16988,rashtriya,avi,dhanusha,
16990,gorkha bahumata,avi,gorkha,
16992,sihasiddha,pravi,panchthar,
16994,antarashtriya,avi,okhaldhunga,
16995,bala shaikshanika,nimavi,tanahun,
16997,purkota,mavi,tanahun,
16999,kulajyoti,pravi,tanahun,
17000,malikarjuna,nimavi,darchula,
17001,satyalakshmi,pravi,bajura,
17004,shri sarasvati,mavi,darchula,
17005,rashtriya,pravi,darchula,
17006,ramai raja,pravi,darchula,
17008,,avi,siraha,
17010,masina,avi,darchula,
17011,kedaranatha,nimavi,darchula,
17012,buddha bhagavati,mavi,lalitpur,
17013,valichana,pravi,darchula,
17015,bhumiraja,nimavi,darchula,
17016,santoshashanti,pravi,lalitpur,
17017,kanti,mavi,makwanpur,
17019,shri kedaranatha,pravi,darchula,
17022,gomati,pravi,lalitpur,
17023,malikarjuna,mavi,darchula,
17024,nagadevi,pravi,lalitpur,
17025,badho,nimavi,bajura,
17034,sharada,nimavi,lalitpur,
17035,patha pradarshaka,mavi,lalitpur,
17036,,pravi,sarlahi,
17037,j~nana jyoti,avi,lalitpur,
17041,mahalakshmi,nimavi,lalitpur,
17042,rashiya,mavi,darchula,
17043,di si,nimavi,darchula,
17044,svatantra shiksha sadana,pravi,lalitpur,
17047,himali,nimavi,gorkha,
17048,samajasudhara,pravi,gorkha,
17050,gaurisha,pravi,gorkha,
17053,edibaga,nimavi,darchula,
17054,ratna,avi,rautahat,
17055,aikhandeshvari,mavi,darchula,
17056,janata,pravi,syangja,
17059,,avi,rukum purba,
17060,,pravi,rukum purba,
17062,siddadevi,pravi,gorkha,
17064,lakshmi,pravi,gorkha,
17065,maphaipura,pravi,gorkha,
17066,vasantapura,pravi,darchula,
17068,jivana jyoti,mavi,bardiya,
17069,bhumiraja,nimavi,darchula,
17071,sarvahita,pravi,darchula,
17073,shri,mavi,rukum purba,
17074,,pravi,rukum purba,
17076,shri akala,mavi,gorkha,
17077,putha himalaya,mavi,pyuthan,
17082,janata banavali,mavi,siraha,
17086,j~nana jyoti,mavi,gorkha,
17091,pamaiditari,pravi,baglung,
17092,hanumanteshvara,mavi,dolakha,
17094,indrakanaya,nimavi,gorkha,
17097,lakshmi,nimavi,dolakha,
17100,gaurishamkara,nimavi,dolakha,
17103,bhujimahavira,nimavi,baglung,
17104,rajakuleshvara,avi,dolakha,
17107,sthaneshvari,pravi,gorkha,
17108,bhalatadamda,pravi,gorkha,
17109,shivalaya,nimavi,baglung,
17110,himakhande bhuvaneshvari dolakha,,dolakha,
17116,,mavi,dhanusha,
17117,duvara,pravi,gorkha,
17120,virabhadra,pravi,gorkha,
17121,adarsha,mavi,nawalparasi,
17124,suryajyoti,mavi,gorkha,
17126,surke,nimavi,dolakha,
17127,janapriya rashtiya,pravi,chitwan,
17128,shri,pravi,rautahat,
17132,ganesha,pravi,dhanusha,
17134,namrukha,pravi,gorkha,
17135,devasthiana,pravi,dolakha,
17137,balamandira,pravi,gorkha,
17138,ramashaha,nimavi,gorkha,
17143,himalaya,mavi,gorkha,
17144,ra,pravi,chitwan,
17146,simli,nimavi,sindhuli,
17147,,pravi,rukum purba,
17148,,pravi,rukum purba,
17149,,pravi,arghakhanchi,
17150,,nimavi,dhanusha,
17153,gorakhakali,pravi,gorkha,
17154,pa~ncharatna,pravi,baglung,
17155,siddha devi,mavi,gorkha,
17156,jyoti,pravi,gorkha,
17157,jyota pu~nja,pravi,baglung,
17161,sagaramatha,pravi,gorkha,
17162,mandali,avi,gorkha,
17164,janata,nimavi,mahottari,
17165,,pravi,mahottari,
17167,vala~na,pravi,gorkha,
17170,siddhartha vanasthali,nimavi,gorkha,
17172,janata,nimavi,bara,
17173,siddheshvara samskrrita,mavi,bara,
17177,shamkara,pravi,rautahat,
17179,,avi,rautahat,
17180,,pravi,rautahat,
17181,mahavira,pravi,rautahat,
17182,,pravi,rautahat,
17183,bala mandira,mavi,gorkha,
17186,,pravi,rautahat,
17189,shri vijaya bhavani,mavi,gorkha,
17192,shailu~ngeshvara,pravi,dolakha,
17200,vidhasagara,pravi,baglung,
17201,shamkhadevi,pravi,gorkha,
17203,chandrodaya,nimavi,gorkha,
17204,thulo patala,nimavi,dolakha,
17206,vindhyabasini janata,mavi,achham,
17210,kopila,pravi,dolakha,
17212,janashramika,nimavi,dolakha,
17214,kalikeshvari,mavi,achham,
17216,puranakota,avi,achham,
17217,janaki,pravi,achham,
17220,ka~nchoka,mavi,dolakha,
17221,bhima,mavi,dolakha,
17225,hasta,pravi,dolakha,
17226,kalika,nimavi,dolakha,
17227,devi sthala,pravi,achham,
17228,hamshavahini,avi,achham,
17230,yadava,mavi,dhanusha,
17232,tho~natho~na,avi,dolakha,
17233,pipalasaina,pravi,achham,
17234,kshamavati,mavi,dolakha,
17235,kutida.nda,mavi,dolakha,
17237,haleshvara,mavi,dolakha,
17240,lapila~na,pravi,dolakha,
17244,golmeshvara,nimavi,dolakha,
17246,ne ra,nimavi,bara,
17247,nilakantha,mavi,achham,
17249,dhamkota,avi,achham,
17254,shri yashoda,nimavi,achham,
17255,mithila rashtiya,pravi,dhanusha,
17258,j~nana mandira,nimavi,manang,
17259,,pravi,dhankuta,
17262,mashteshvari,pravi,achham,
17263,baageshvari,pravi,achham,
17264,pulletola bhavanidevi,mavi,achham,
17265,pimgaladevi,nimavi,achham,
17266,shri mashtamandau,pravi,achham,
17268,shri tuka ni,mavi,achham,
17271,rashtriya,pravi,dhanusha,
17272,kageshvari,pravi,achham,
17273,sarasvati,avi,siraha,
17274,mamgala ne ra,mavi,achham,
17275,mahalakshmi,avi,achham,
17276,rashtiya,pravi,saptari,
17278,bakageshvari,pravi,achham,
17280,rshri himalaya,nimavi,humla,
17281,bhuvaneshvari,avi,achham,
17284,rupakheti,pravi,achham,
17289,jalpeshvari,mavi,achham,
17295,pragatishila,avi,panchthar,
17296,bhantamandaum himalaya,mavi,achham,
17297,ya~nanama,avi,panchthar,
17298,parthamara,pravi,panchthar,
17299,pa~ncha jyoti,nimavi,achham,
17300,siddhartha,avi,siraha,
17301,mapalugamjanata,pravi,panchthar,
17302,simhadevi,mavi,panchthar,
17303,tri su,mavi,achham,
17306,dharmauddhara,avi,panchthar,
17307,pablika,nimavi,morang,
17308,shri kalikeshvari achama,,achham,
17309,phuddilala ra,pravi,dhanusha,
17310,kailaseshvara,avi,achham,
17313,jana prabhata,mavi,saptari,
17314,buru~nakhima,pravi,taplejung,
17316,shodasha devi,mavi,achham,
17318,radha,nimavi,achham,
17320,shri krrishna,pravi,achham,
17321,purushotama ramachandra,pravi,achham,
17324,kalikeshvari,pravi,achham,
17325,katyayani,nimavi,achham,
17326,prabha dhamkota,nimavi,achham,
17327,shamabhunatha,mavi,sunsari,
17331,deurali,pravi,achham,
17332,jayaparavati,pravi,kailali,
17334,nilakantha,pravi,achham,
17336,siddha mahendra,mavi,panchthar,
17339,dhudhurakota,pravi,achham,
17340,shri shanti,pravi,saptari,
17342,lakshmi,pravi,achham,
17343,du.ngri,avi,achham,
17344,shiva,nimavi,ramechhap,
17345,suryachandra,mavi,achham,
17348,,avi,siraha,
17352,krrishnavarneshvara,mavi,ramechhap,
17353,rashtiya,mavi,achham,
17354,topi,nimavi,achham,
17355,siddhiganesha,pravi,achham,
17362,adarsha,mavi,syangja,
17367,garuda,avi,dolakha,
17370,pashupati,avi,ramechhap,
17372,balajyoti,nimavi,taplejung,
17373,avadha siya,pravi,sarlahi,
17377,j~nanadana,avi,ramechhap,
17378,trikuteshvara,pravi,dolakha,
17379,pra,nimavi,ramechhap,
17381,shri karmachandra,nimavi,achham,
17382,vakhrani sthana,pravi,ramechhap,
17383,pranama,avi,ramechhap,
17385,sunakoshi,avi,ramechhap,
17386,shailekhari,pravi,achham,
17387,j~nanajyoti,pravi,achham,
17388,mahalura,mavi,ramechhap,
17391,prayageshvara,mavi,ramechhap,
17394,lungra dayapipaltola,mavi,achham,
17395,gamga,avi,achham,
17399,khadga jayanti,avi,baglung,
17400,himalaya,nimavi,baglung,
17401,chichimra,pravi,baglung,
17406,janata,mavi,salyan,
17408,radha krrishna,avi,achham,
17409,virendra,nimavi,salyan,
17412,janajyoti,avi,salyan,
17413,parvati,nimavi,gorkha,
17414,rapti,mavi,gorkha,
17415,bhagavati,nimavi,achham,
17416,sharadajaka,mavi,salyan,
17418,parvati,nimavi,achham,
17419,shri himalaya,mavi,humla,
17420,janashrama,mavi,lalitpur,
17421,jayanti,pravi,gorkha,
17423,navadurga,mavi,achham,
17424,shri mahendra adarsha,pravi,sarlahi,
17425,janajyoti,mavi,sarlahi,
17426,buddha jyoti,nimavi,gorkha,
17427,vidya prabodhani,mavi,achham,
17428,sthaniya,nimavi,gorkha,
17429,janaki,mavi,sarlahi,
17430,,mavi,sarlahi,
17431,rashtrabhasha,nimavi,achham,
17432,vadekheta,avi,achham,
17433,,pravi,sarlahi,
17434,samskrrita,mavi,gorkha,
17435,ratneshvara,mavi,gorkha,
17436,ganosha,pravi,gorkha,
17439,janata,mavi,siraha,
17441,buddha,pravi,gorkha,
17442,,mavi,chitwan,
17445,vi pi smrriti,pravi,achham,
17446,,avi,saptari,
17449,suryadaya,nimavi,gorkha,
17450,devakaeta,mavi,morang,
17451,sipcheta,pravi,gorkha,
17453,vasuki,mavi,achham,
17454,rashtriya,mavi,kailali,
