school_id,school_1,school_name_transliterate,school_level_transliterate,matched_district
14055,सरास्वती निमावि तनहुँ,sarasvati,nimavi,Tanahun
14056,हिमालय प्रावि दाङ,himalaya,pravi,Dang
14057,जनश्रमिक प्रावि तुलसीपुर दाङ,janashramika,pravi,Lalitpur
14058,धर्मावती मावि छोप्राक गोरखा,dharmavati,mavi,Gorkha
14059,सिंहदेवी मावि फाकफोकथुम इलाम,simhadevi,mavi,Ilam
14060,सर्वज्योति मावि व्यास तनहुँँ,sarvajyoti,mavi,Tanahun
14061,जन जागृती मावि बारा,jana jagrriti,mavi,Bara
14062,नेपाल राष्ट्रिय मावि जीतपुरसिमरा बारा,nepala rashtriya,mavi,Bara
14063,महेन्द्रोदय मावि माङसेबुङ गजुरमुखी इलाम,mahendrodaya,mavi,Ilam
14064,महामाया आवि ईलाम,mahamaya,avi,Ilam
14065,सूर्योदय मावि ध्याल्चोक गोरखा,suryodaya,mavi,Gorkha
14066,गुहे्येश्वरी वाल शिक्षा मावि काठमाडाौ,guheyeshvari vala shiksha,mavi,Kathmandu
14067,माईपोखरी मावि इलाम,maipokhari,mavi,Ilam
14068,कृष्णाश्रम मावि सूर्योदय न पा इलाम,krrishnashrama,mavi,Ilam
14069,भगवती सिद्ध आवि इलाम,bhagavati siddha,avi,Ilam
14070,जन प्रावि इलाम,jana,pravi,Ilam
14071,श्याम्बल मावि माईमझुवा इलाम,shyambala,mavi,Ilam
14072,शारदा मावि पुवामझुवा ईलाम,sharada,mavi,Ilam
14073,मालुम आवि मालुम सुर्योदय न पा इलाम,maluma,avi,Ilam
14074,कालिका आवि तनहुँँ,kalika,avi,Tanahun
14075,इन्द्रमाला आवि चाकल्ढुंगा ओखलढुंगा,indramala,avi,Okhaldhunga
14076,ग्रमोन्नति निमावि खाल्टे ओखलढुगा,gramonnati,nimavi,Okhaldhunga
14077,भिमसेनस्थान मावि नर्मदेश्वर ओखलढुंगा,bhimasenasthana,mavi,Okhaldhunga
14078,नवजीवन निमावि ओखलढुंगा,navajivana,nimavi,Okhaldhunga
14079,निकेतन मावि माधवपुर ओखलढुंगा,niketana,mavi,Okhaldhunga
14080,नेत्रोदय निमावि योजनाटोल निजगढ बारा,netrodaya,nimavi,Bara
14081,ने रा मावि वि मटिअर्वा बारा,ne ra,mavi,Bara
14082,कमला मावि कमलामाई न पा ढुंग्रेवास सिन्धुली,kamala,mavi,Sindhuli
14083,जनज्योती मावि तुही रनियापुर दाङ,janajyoti,mavi,Udayapur
14084,शिवसुन्दर प्रावि तनहुँँ,shivasundara,pravi,Tanahun
14085,ने रा प्रावि मातनपुर्वा बाँके,ne ra,pravi,Banke
14086,आवि सल्यानी बाग नेपालगंज बाँके,,avi,Salyan
14087,ज्योती निमावि वनकटवा बाँके,jyoti,nimavi,Banke
14088,जनकल्याण मावि बाँके,janakalyana,mavi,Banke
14089,नेपाल राष्ट्रिय पशुपति आवि राजापुर बर्दिया,nepala rashtriya pashupati,avi,Bardiya
14090,सुर्य प्रावि ढोरफिर्दि लोकाटीटार तनहुँँ,surya,pravi,Tanahun
14091,बराह कालिका मावि धादिङ,baraha kalika,mavi,Bara
14092,विश्व राष्टिय मावि कीर्तिपुर काठमाडौं,vishva rashtiya,mavi,Kathmandu
14093,सातथर आवि धादिङ,satathara,avi,Dhading
14094,ज्ञानपूण्र्ाोदय प्रावि बाँके,j~nanapunraodaya,pravi,Banke
14095,सिंहदेवी मावि सूर्योदय इलाम,simhadevi,mavi,Ilam
14096,महेन्द्र मावि अछाम,mahendra,mavi,Achham
14097,नेपाल राष्ट्रिय कृष्णा प्रावि नरैनापुर बाँके,nepala rashtriya krrishna,pravi,Banke
14098,महादेव प्रावि दाङ,mahadeva,pravi,Dang
14099,भानुभक्त प्रावि रोल्पा,bhanubhakta,pravi,Rolpa
14100,जनज्योती आवि लमही न पा दाङ,janajyoti,avi,Dang
14101,रात्री प्रावि पिपरी दाङ,ratri,pravi,Saptari
14102,प्रावि स्यालखोला रुकुम,,pravi,Rukum Purba
14103,जयनारायण आदर्श मावि फाल्गुनन्द गा पा पाँचथर,jayanarayana adarsha,mavi,Panchthar
14104,सिरिजङ मावि पाँचथर,sirija~na,mavi,Panchthar
14105,उमाकुण्ड प्रावि रामेछाप,umakunda,pravi,Ramechhap
14106,नेपाल राष्ट्रिय आवि पिप्राविर्ता बारा,nepala rashtriya,avi,Bara
14107,नेपाल राष्ट्रिय मावि विश्रामपुर गा पा इटियाही बारा,nepala rashtriya,mavi,Bara
14108,दुर्गा मावि सराङ्डाँडा पाँचथर,durga,mavi,Panchthar
14109,प्रावि डाङ्डुङगे रुकुम,,pravi,Rukum Purba
14110,दीपेन्द्र मावि मानपुर दाङ,dipendra,mavi,Makwanpur
14111,प्रावि रोकजाखेत रुकुम,,pravi,Rukum Purba
14112,प्रावि गोइरी रुकुम,,pravi,Rukum Purba
14113,सरस्वती आवि मुसिकोट न पा रुकुम पश्चिम,sarasvati,avi,Mustang
14114,जलसिंह मावि फाल्गुनन्द पाँचथर,jalasimha,mavi,Panchthar
14115,जागृती आवि पाँचथर,jagrriti,avi,Panchthar
14116,प्रावि मोरावाड रुकुम,,pravi,Rukum Purba
14117,प्रावि भुर्तिवाङ रुकुम,,pravi,Rukum Purba
14118,जनता आवि मुसीकोट रुकुम पश्चिम,janata,avi,Mustang
14119,कृष्ण मावि पाँचथर,krrishna,mavi,Panchthar
14120,ज्यामिरे प्रावि पाचथर,jyamire,pravi,Panchthar
14121,सारताप मावि पाँचथर,saratapa,mavi,Panchthar
14122,सिहकाली प्रावि पाचथर,sihakali,pravi,Panchthar
14123,सिंहकाली आवि फलैंचा पाँचथर,simhakali,avi,Panchthar
14124,मावि गोदार धनुषा,,mavi,Dhanusha
14125,आवि जोगिडाँडा सिन्धुली,,avi,Sindhuli
14126,भानु निमावि सिन्धुली,bhanu,nimavi,Sindhuli
14127,मावि टाँडी पत्रिङ्गा कमलाखोच सिन्धुली,,mavi,Sindhuli
14128,राष्टिय मावि वीरेन्द्र वजार धनुषा,rashtiya,mavi,Dhanusha
14129,प्रगती प्रावि गढीमाई बारा,pragati,pravi,Bara
14130,नेे रा निमावि प्रेम नगर पर्सा,nee ra,nimavi,Parsa
14131,नेपाल राष्टि्रय निमावि औराह बारा,nepala rashtiraya,nimavi,Bara
14132,गढिमार्इ महेन्द्र मावि बरियारपुर बारा,gadhimari mahendra,mavi,Bara
14133,नेपाल राष्ट्रिय मावि बेलहिया बारा,nepala rashtriya,mavi,Bara
14134,नेपाल राष्ट्रिय मावि रतनपुर बारा,nepala rashtriya,mavi,Bara
14135,सत्यश्वर शिवशक्ती आवि निजगढ बारा,satyashvara shivashakti,avi,Bara
14136,ने रा प्रावि सलिमपुर बारा,ne ra,pravi,Bara
14137,नेपाल राष्ट्रिय आवि नगौल जीतपुरसिमरा बारा,nepala rashtriya,avi,Bara
14138,शिवगंगा आवि फालेलुङ पाँचथर,shivagamga,avi,Panchthar
14139,रात्री निमावि कोलाही दाङ,ratri,nimavi,Saptari
14140,रानीटार मावि फिदिम पाँथचर,ranitara,mavi,Panchthar
14141,धुरविषे पञ्चमी मावि पाचथर,dhuravishe pa~nchami,mavi,Panchthar
14142,थर्पु मावि पाचथर,tharpu,mavi,Panchthar
14143,ग्राङ प्रावि रसुवा,gra~na,pravi,Rasuwa
14144,पिमलटार मावि तारुका पिमलटार नुवाकोट,pimalatara,mavi,Nuwakot
14145,सुर्योदय आवि दाङ,suryodaya,avi,Dang
14146,इन्द्रवती मावि पाँचथर,indravati,mavi,Panchthar
14147,दुर्गा मावि इलाम,durga,mavi,Ilam
14148,आवि सिमलतारा दाङ,,avi,Dang
14149,निमावि कोमलावास दाङ,,nimavi,Dang
14150,प्रावि नयाँ वस्ती दाङ,,pravi,Salyan
14151,दुर्गा मावि मिक्लाजुङ पाँचथर,durga,mavi,Panchthar
14152,सुनपकुवा मावि मंगलबारे मोरङ,sunapakuva,mavi,Morang
