school_id_A,root_school_name_A,school_level_A,district_A,Fuzzy_match_score
17208,mirakota,mavi,gorkha,
17209,vala kalyana,avi,gorkha,
17210,kopila,pravi,dolakha,
17211,gurupadama,pravi,dolakha,
17212,janashramika,nimavi,dolakha,
17213,mandakini,avi,achham,
17214,kalikeshvari,mavi,achham,
17215,manakamana,mavi,achham,
17216,puranakota,avi,achham,
17217,janaki,pravi,achham,
17218,bhima,mavi,dolakha,
17219,durgadevi,mavi,achham,
17220,ka~nchoka,mavi,dolakha,
17221,bhima,mavi,dolakha,
17222,janaprabhata,mavi,dolakha,
17223,bhumesthana,mavi,dolakha,
17224,gujarpa,avi,dolakha,
17225,hasta,pravi,dolakha,
17226,kalika,nimavi,dolakha,
17227,devi sthala,pravi,achham,
17228,hamshavahini,avi,achham,
17229,himalaya,mavi,dolakha,
17230,yadava,mavi,dhanusha,
17231,jalupa,mavi,kathmandu,
17232,tho~natho~na,avi,dolakha,
17233,pipalasaina,pravi,achham,
17234,kshamavati,mavi,dolakha,
17235,kutida.nda,mavi,dolakha,
17236,trikuteshvara,mavi,dolakha,
17237,haleshvara,mavi,dolakha,
17238,chulida.nda,pravi,dolakha,
17239,kutida.nda,pravi,dolakha,
17240,lapila~na,pravi,dolakha,
17241,bala shiksha sadana,avi,bhaktapur,
17242,jorapati,mavi,bhaktapur,
17243,bhagavati,avi,achham,
17244,golmeshvara,nimavi,dolakha,
17245,balakalyana,pravi,achham,
17246,ne ra,nimavi,bara,
17247,nilakantha,mavi,achham,
17248,chandika,mavi,achham,
17249,dhamkota,avi,achham,
17250,krrishna,avi,achham,
17251,pragatishila,avi,achham,
17252,kalika devi,mavi,achham,
17253,mamgala ne ra,mavi,achham,
17254,shri yashoda,nimavi,achham,
17255,mithila rashtiya,pravi,dhanusha,
17256,jalpa devi,pravi,achham,
17257,durga,pravi,achham,
17258,j~nana mandira,nimavi,manang,
17259,,pravi,dhankuta,
17260,janajyoti,pravi,achham,
17261,rupadevi,avi,achham,
17262,mashteshvari,pravi,achham,
17263,baageshvari,pravi,achham,
17264,pulletola bhavanidevi,mavi,achham,
17265,pimgaladevi,nimavi,achham,
17266,shri mashtamandau,pravi,achham,
17267,kimatola,avi,achham,
17268,shri tuka ni,mavi,achham,
17269,kalika devi,avi,achham,
17270,padmasana,avi,achham,
17271,rashtriya,pravi,dhanusha,
17272,kageshvari,pravi,achham,
17273,sarasvati,avi,siraha,
17274,mamgala ne ra,mavi,achham,
17275,mahalakshmi,avi,achham,
17276,rashtiya,pravi,saptari,
17277,tripurasundari,pravi,achham,
17278,bakageshvari,pravi,achham,
17279,siddhakali,mavi,morang,
17280,rshri himalaya,nimavi,humla,
17281,bhuvaneshvari,avi,achham,
17282,vaijanatha,mavi,achham,
17283,rashtriya,mavi,achham,
17284,rupakheti,pravi,achham,
17285,janata,avi,achham,
17286,mahakali,mavi,achham,
17287,gokula,pravi,achham,
17289,jalpeshvari,mavi,achham,
17290,dashapallepani,mavi,achham,
17292,sarasvati,nimavi,achham,
17293,majhaitara,avi,panchthar,
17294,navajyoti,mavi,achham,
17295,pragatishila,avi,panchthar,
17296,bhantamandaum himalaya,mavi,achham,
17297,ya~nanama,avi,panchthar,
17298,parthamara,pravi,panchthar,
17299,pa~ncha jyoti,nimavi,achham,
17300,siddhartha,avi,siraha,
17301,mapalugamjanata,pravi,panchthar,
17302,simhadevi,mavi,panchthar,
17303,tri su,mavi,achham,
17304,siddhadevi,avi,panchthar,
17305,surya,pravi,achham,
17306,dharmauddhara,avi,panchthar,
17307,pablika,nimavi,morang,
17308,shri kalikeshvari achama,,achham,
17309,phuddilala ra,pravi,dhanusha,
17310,kailaseshvara,avi,achham,
17311,deva kanya,avi,achham,
17312,lekhanatha,avi,panchthar,
17313,jana prabhata,mavi,saptari,
17314,buru~nakhima,pravi,taplejung,
17315,bhimale,avi,jhapa,
17316,shodasha devi,mavi,achham,
17317,vidya prabodhini,mavi,achham,
17318,radha,nimavi,achham,
17319,malika,mavi,achham,
17320,shri krrishna,pravi,achham,
17321,purushotama ramachandra,pravi,achham,
17322,shishu vodhani,mavi,achham,
17323,malika,avi,achham,
17324,kalikeshvari,pravi,achham,
17325,katyayani,nimavi,achham,
17326,prabha dhamkota,nimavi,achham,
17327,shamabhunatha,mavi,sunsari,
17328,sampala,mavi,darchula,
17329,koshi janata,mavi,sunsari,
17330,kurumba,mavi,panchthar,
17331,deurali,pravi,achham,
17332,jayaparavati,pravi,kailali,
17333,nanda,avi,achham,
17334,nilakantha,pravi,achham,
17335,simhadevi,avi,panchthar,
17336,siddha mahendra,mavi,panchthar,
17337,kalika,pravi,achham,
17338,jalapa devi,mavi,achham,
17339,dhudhurakota,pravi,achham,
17340,shri shanti,pravi,saptari,
17341,aishvarya,mavi,achham,
17342,lakshmi,pravi,achham,
17343,du.ngri,avi,achham,
17344,shiva,nimavi,ramechhap,
17345,suryachandra,mavi,achham,
17347,vidya nivasa,avi,achham,
17348,,avi,siraha,
17350,kalika,pravi,ramechhap,
17351,krrishnabarneshvara,mavi,ramechhap,
17352,krrishnavarneshvara,mavi,ramechhap,
17353,rashtiya,mavi,achham,
17354,topi,nimavi,achham,
17355,siddhiganesha,pravi,achham,
17356,menaka,mavi,achham,
17357,karalima,avi,baglung,
17358,pamchapokhari,pravi,ramechhap,
17359,tikedhu~nga,pravi,makwanpur,
17360,nandakali,avi,achham,
17362,adarsha,mavi,syangja,
17365,gandaki,pravi,baglung,
17366,vindhyabasini,mavi,achham,
17367,garuda,avi,dolakha,
17368,sarasvati,pravi,baglung,
17369,j~nanajyoti,pravi,baglung,
17370,pashupati,avi,ramechhap,
17371,janaseva,avi,solukhumbu,
17372,balajyoti,nimavi,taplejung,
17373,avadha siya,pravi,sarlahi,
17374,janajyoti a,pravi,baglung,
17376,janajagrriti,avi,baglung,
17377,j~nanadana,avi,ramechhap,
17378,trikuteshvara,pravi,dolakha,
17379,pra,nimavi,ramechhap,
17380,himalaya,mavi,achham,
17381,shri karmachandra,nimavi,achham,
17382,vakhrani sthana,pravi,ramechhap,
17383,pranama,avi,ramechhap,
17384,kha.ndadevi,mavi,ramechhap,
17385,sunakoshi,avi,ramechhap,
17386,shailekhari,pravi,achham,
17387,j~nanajyoti,pravi,achham,
17388,mahalura,mavi,ramechhap,
17389,dayapipalatola,mavi,achham,
17390,naba nalanda,pravi,ramechhap,
17391,prayageshvara,mavi,ramechhap,
17392,chandeshvari,avi,ramechhap,
17393,naba buddha,pravi,ramechhap,
17394,lungra dayapipaltola,mavi,achham,
17395,gamga,avi,achham,
17396,shishukalyana,pravi,achham,
17397,kalika,avi,achham,
17398,janaprema,mavi,baglung,
17399,khadga jayanti,avi,baglung,
17400,himalaya,nimavi,baglung,
17401,chichimra,pravi,baglung,
17402,balakalyana,avi,kaski,
17403,mahendrajyoti,pravi,gorkha,
17404,bakaiya thakura,avi,bara,
17405,gaurishamkara,mavi,bara,
17406,janata,mavi,salyan,
17407,masatamandau,pravi,achham,
17408,radha krrishna,avi,achham,
17409,virendra,nimavi,salyan,
17410,vasanta,avi,salyan,
17411,shiddha,avi,salyan,
17412,janajyoti,avi,salyan,
17413,parvati,nimavi,gorkha,
17414,rapti,mavi,gorkha,
17415,bhagavati,nimavi,achham,
17416,sharadajaka,mavi,salyan,
17417,j~nanajyoti,pravi,gorkha,
17418,parvati,nimavi,achham,
17419,shri himalaya,mavi,humla,
17420,janashrama,mavi,lalitpur,
17421,jayanti,pravi,gorkha,
17422,devala,pravi,baitadi,
17423,navadurga,mavi,achham,
17424,shri mahendra adarsha,pravi,sarlahi,
17425,janajyoti,mavi,sarlahi,
17426,buddha jyoti,nimavi,gorkha,
17427,vidya prabodhani,mavi,achham,
17428,sthaniya,nimavi,gorkha,
17429,janaki,mavi,sarlahi,
17430,,mavi,sarlahi,
17431,rashtrabhasha,nimavi,achham,
17432,vadekheta,avi,achham,
17433,,pravi,sarlahi,
17434,samskrrita,mavi,gorkha,
17435,ratneshvara,mavi,gorkha,
17436,ganosha,pravi,gorkha,
17437,dhumralochani,avi,achham,
17438,balalahari,pravi,gorkha,
17439,janata,mavi,siraha,
17441,buddha,pravi,gorkha,
17442,,mavi,chitwan,
17444,amvika,mavi,achham,
17445,vi pi smrriti,pravi,achham,
17446,,avi,saptari,
17447,shishusudhara,pravi,achham,
17448,phulabari,pravi,gorkha,
17449,suryadaya,nimavi,gorkha,
17450,devakaeta,mavi,morang,
17451,sipcheta,pravi,gorkha,
17452,sitadevi,pravi,gorkha,
17453,vasuki,mavi,achham,
17454,rashtriya,mavi,kailali,
17455,anpurna,mavi,gorkha,
17456,krrishna,mavi,achham,
17457,bhavani,avi,achham,
17458,chandika,pravi,dhankuta,
17459,bardida.ndada,avi,gorkha,
17460,prabha,mavi,gorkha,
17461,dharmavati,avi,gorkha,
17462,champavati,pravi,gorkha,
17463,kalaratri,mavi,gorkha,
17464,sudarshana,avi,gorkha,
17465,prrithvinarayana,pravi,gorkha,
17466,dravyashaha,pravi,gorkha,
17467,sthanapati pra,nimavi,dhading,
17468,maithuma,pravi,gorkha,
17469,gandaki,mavi,gorkha,
17470,ganesha,mavi,gorkha,
17471,khabdi,pravi,gorkha,
17472,bramhacharini,avi,gorkha,
17473,janakalyana,pravi,gorkha,
17474,du~nla,avi,gorkha,
17475,ratna,pravi,gorkha,
17476,shrrri~nga himala,pravi,gorkha,
17477,ma~njushri,pravi,gorkha,
17478,nepala rashtriya,mavi,bara,
17479,nepala rashtriya,mavi,bara,
17480,ne ra,pravi,bara,
17481,,mavi,rautahat,
17482,lakshmi adarsha,mavi,ilam,
17483,millachaka,mavi,ilam,
17484,kushnaashrama,mavi,ilam,
17485,karaphoka vidyamandira,mavi,ilam,
17486,malika,pravi,achham,
17487,hayamvadevi,pravi,gorkha,
17488,ganosha,pravi,darchula,
17489,malikarjuna,avi,darchula,
17490,jaleshvari,pravi,achham,
17491,bhimaedaya,avi,gorkha,
17493,sharada,mavi,achham,
17494,tenasura~na,pravi,makwanpur,
17495,phulamandira,pravi,makwanpur,
17496,chamanapura rautahata,pravi,rautahat,
17497,janahita,pravi,rautahat,
17498,ne ra,mavi,achham,
17499,laka kalika,pravi,gorkha,
17500,sundara,pravi,achham,
17501,,nimavi,dang,
17502,trishakti,avi,bardiya,
17503,,nimavi,dang,
17504,dhamodaya,pravi,gorkha,
17505,janajyoti,mavi,gorkha,
17506,janata,mavi,sarlahi,
17507,ne ra ja,pravi,sarlahi,
17508,kalika,pravi,gorkha,
17509,jalakanya,pravi,gorkha,
17510,,avi,sarlahi,
17511,shrimati mairani,pravi,sarlahi,
17512,khairahani,mavi,myagdi,
17513,pa~ncha,mavi,ilam,
17514,bhanu,nimavi,gorkha,
17515,shri mahendra janata,mavi,sarlahi,
17516,prrithvinarayana bala vikasa,pravi,gorkha,
17517,,pravi,sarlahi,
17518,janata,avi,sarlahi,
17519,vala kalyana,pravi,gorkha,
17520,shiddhadevi,mavi,gorkha,
17521,gadhimai mahendra,pravi,bara,
17522,poshana lalajita nepala rashtriya,mavi,bara,
17523,nebera,pravi,dhading,
17524,himalaya sarasvati,avi,dhading,
17525,,pravi,rautahat,
17526,mahila utthana,pravi,rautahat,
17527,jananyoti,mavi,sarlahi,
17528,thani,avi,bara,
17529,ne ra,pravi,bara,
17530,nepala rashtriya,mavi,bara,
17531,shri chandra,mavi,bara,
17532,trichandra,mavi,bara,
17533,rama lagana,nimavi,sarlahi,
17534,kalika,mavi,kalikot,
17535,buddha adarsha,mavi,rupandehi,
17536,shanti,pravi,morang,
17537,sarasvati,mavi,rautahat,
17538,kisana,avi,rautahat,
17539,saptakanya,pravi,gorkha,
17540,alaiche,mavi,gorkha,
17541,sarasvati,pravi,rautahat,
17542,devi jalakumari,avi,gorkha,
17543,janapriya,avi,gorkha,
17544,krrishna jyoti,pravi,gorkha,
17545,janashakti,nimavi,gorkha,
17546,nepala rashtiraya,nimavi,bara,
17547,chandi bhumi,pravi,dhading,
17548,janajati,avi,bara,
17549,ganesha,pravi,gorkha,
17550,,mavi,rukum purba,
17551,basudeva balarama,pravi,sarlahi,
17552,nathuni ne ra,pravi,bara,
17553,bauddhi mai,pravi,bara,
17554,mairani minthali,nimavi,sarlahi,
17555,ne ra doma raya,avi,bara,
17556,pannadevi kanya,mavi,bara,
17557,vidha sirjanatmaka,mavi,ilam,
17558,devi,mavi,jhapa,
17559,,pravi,rautahat,
17560,janata,mavi,rautahat,
17561,shri,mavi,rautahat,
17562,janajagrriti,pravi,bara,
17563,ne ra,pravi,bara,
17564,bhimeshvari,avi,bhojpur,
17565,,mavi,rautahat,
17566,ni,mavi,rautahat,
17567,bhagavati,mavi,nawalparasi,
17568,,pravi,rautahat,
17569,sarasvati,mavi,rautahat,
17570,,mavi,rautahat,
17571,veherekhara,pravi,bhojpur,
17572,,pravi,bajura,
17573,,nimavi,rautahat,
17574,barahanera,nimavi,arghakhanchi,
17575,barahaneta,avi,arghakhanchi,
17576,janachetana,mavi,rupandehi,
17577,,pravi,rautahat,
17578,,avi,rautahat,
17579,,pravi,rautahat,
17580,nepala,mavi,bara,
17581,ratna kanya,avi,rautahat,
17582,,mavi,rautahat,
17583,tha~nasa~na,pravi,panchthar,
17584,kailasha,pravi,dailekh,
17585,chadu~nga,avi,dailekh,
17586,deuti chaura,avi,dailekh,
17587,bhavani,mavi,dailekh,
17588,tripureshvara,mavi,surkhet,
17589,virana,nimavi,kapilbastu,
17590,nepala tara,mavi,kapilbastu,
17591,janajyoti,mavi,kapilbastu,
17592,samayathana,mavi,kapilbastu,
17593,shri rashtiya,pravi,kapilbastu,
17594,,mavi,sarlahi,
17595,rama janata,pravi,sarlahi,
17596,jana jyoti,mavi,rautahat,
17597,kamana,nimavi,kapilbastu,
17598,basanta,avi,rautahat,
17599,,avi,rautahat,
17600,dharma jyoti,pravi,kapilbastu,
17601,phukotako,nimavi,kalikot,
17602,nemaghari vasudeva namuna,mavi,rautahat,
17603,satyadebi,pravi,dailekh,
17604,valamandira,pravi,kalikot,
17605,nabajyoti kaliko,pravi,kalikot,
17606,premadevi,nimavi,dailekh,
17607,kopila,mavi,surkhet,
17609,radha,mavi,achham,
17610,vidya prachara,mavi,panchthar,
17611,bagha bhairavi,avi,syangja,
17612,gaurishamkara,pravi,sarlahi,
17613,ra,mavi,sarlahi,
17614,bhagavati ne ra,pravi,parsa,
17615,,mavi,rautahat,
17616,,mavi,rautahat,
17618,janata,pravi,rautahat,
17619,sarvajanika,mavi,bara,
17620,nepala balamandira,pravi,bara,
17621,sarasvati,nimavi,bara,
17622,mahalakshmi,avi,rautahat,
17623,janajyoti,pravi,rautahat,
17624,shubhalala,mavi,rautahat,
17625,ne ra,pravi,bara,
17626,nepala rashtriya,pravi,bara,
17627,siddhartha,avi,kapilbastu,
17628,ne ra,avi,bara,
17629,nepala rashtiraya,pravi,bara,
17630,samudayika,avi,rautahat,
17631,kalika,avi,solukhumbu,
17632,nepala,mavi,rautahat,
17633,lakshmanapura,pravi,kapilbastu,
17634,,avi,rautahat,
17635,,mavi,rautahat,
17636,nepala rashtiya,avi,bara,
17637,shri,mavi,rautahat,
17638,sarasvati,pravi,rautahat,
17639,subalala bhagavata,mavi,rautahat,
17640,,pravi,rautahat,
17641,sarasvati ne ra,pravi,surkhet,
17642,nepala rashtiraya,pravi,bara,
17643,devadhari,mavi,sarlahi,
17644,,nimavi,rautahat,
17645,janakalyana,mavi,makwanpur,
17646,,pravi,sarlahi,
17647,,mavi,rautahat,
17648,ra,pravi,chitwan,
17649,,nimavi,rautahat,
17650,,pravi,rukum purba,
17651,,pravi,rautahat,
17652,sarasvati vyavasayika,mavi,parsa,
17653,,pravi,rautahat,
17654,batahu,mavi,rautahat,
17655,suryadaya,pravi,sarlahi,
17656,,nimavi,rautahat,
17657,thulochaura,pravi,dolakha,
17658,mathillo sikri,pravi,dolakha,
17659,parvata,mavi,pyuthan,
17660,netrajyoti,avi,dolakha,
17661,nepala rashtiraya,nimavi,bara,
17662,,avi,rukum purba,
17663,,mavi,rukum purba,
17664,himalaya,mavi,humla,
17665,nepala rashtiraya,pravi,bara,
17666,nepala rashtriya,avi,bara,
17667,,nimavi,rukum purba,
17668,saujanya,avi,rukum purba,
17669,,pravi,rautahat,
17670,nepala rashtriya,mavi,bara,
17671,,avi,rautahat,
17672,,pravi,rautahat,
17673,janata,pravi,sarlahi,
17674,durga devi,pravi,makwanpur,
17675,,pravi,rautahat,
17676,,pravi,rautahat,
17677,nepala rashtriya,avi,bara,
17678,ramachandra,mavi,rautahat,
17679,ganesha,pravi,kavrepalanchok,
17680,pablika,mavi,sarlahi,
17681,sharada janata,pravi,sarlahi,
17682,jana sirjana,mavi,surkhet,
17683,nepala rashtiya,pravi,surkhet,
17684,,mavi,sarlahi,
17685,sarasvati namuna,avi,surkhet,
17686,jivana jyoti,mavi,surkhet,
17687,shishu shiksha,pravi,siraha,
17688,thadatola,pravi,rautahat,
17689,janajyoti,pravi,sarlahi,
17690,siddhartha,pravi,surkhet,
17691,kusheshvara,mavi,kavrepalanchok,
17692,mathurapati,mavi,kavrepalanchok,
17693,janaseva,pravi,rautahat,
17694,mahakali,mavi,kavrepalanchok,
17695,jogeshvara,mavi,kavrepalanchok,
17696,shamkheshvara,mavi,kavrepalanchok,
17697,dedithumka,mavi,kavrepalanchok,
17698,gamgadevi,avi,kavrepalanchok,
17699,bavai shishu mandira,pravi,bardiya,
17700,jorapati,mavi,kavrepalanchok,
17701,ganesha bharati,mavi,kavrepalanchok,
17702,,mavi,rautahat,
17703,samaja sudhara,pravi,kavrepalanchok,
17704,ne ra,pravi,surkhet,
17705,sitala,mavi,bardiya,
17706,janakalyana,mavi,kavrepalanchok,
17707,yamuna mai,mavi,rautahat,
17708,siddha,mavi,surkhet,
17709,ne ra,mavi,surkhet,
17710,siddhikamala devi,mavi,sindhupalchok,
17711,,pravi,rautahat,
17712,mamgalagadhi,pravi,surkhet,
17713,shri,mavi,rautahat,
17714,nepala rashtiya,nimavi,surkhet,
17715,sarasvati,pravi,surkhet,
17716,jivanajyoti,mavi,surkhet,
17717,shikhara,nimavi,surkhet,
17718,nepala rashtriya,pravi,surkhet,
17719,sita pura ne ra,pravi,surkhet,
17720,ne ra sarasvati,pravi,surkhet,
17721,tulsi,pravi,surkhet,
17722,ananda,mavi,surkhet,
17723,jana kalyana,mavi,surkhet,
17724,nepala rashtriya,mavi,surkhet,
17725,tallo dhani chaura,pravi,surkhet,
17726,valahita,pravi,kavrepalanchok,
17727,vishvashanti,pravi,manang,
17728,dudha pokhari,mavi,kaski,
17729,,pravi,rautahat,
17730,nepala rashtriya,avi,surkhet,
17731,janata,pravi,nawalparasi,
17732,tribhubana,mavi,nawalparasi,
17733,suryodaya,pravi,kavrepalanchok,
17734,ne ra,mavi,surkhet,
17735,,mavi,rautahat,
17736,kranti,pravi,rautahat,
17737,,pravi,sarlahi,
17738,,avi,rautahat,
17739,vidyamandira,mavi,baglung,
17740,,nimavi,rautahat,
17741,,nimavi,sarlahi,
17742,bhuji,mavi,baglung,
17743,hastavira,avi,surkhet,
17744,lokapriya,mavi,manang,
17745,jyoti,pravi,doti,
17746,himalaya,avi,kaski,
17747,shri,nimavi,rautahat,
17748,abhinandana,pravi,mahottari,
17749,gandaki,avi,syangja,
17751,shiva shakti,avi,kaski,
17752,janata,mavi,sarlahi,
17753,ashoka namuna,pravi,jumla,
17754,taglu~na,avi,mustang,
17755,,mavi,rautahat,
17756,,mavi,rautahat,
17757,lupra,nimavi,mustang,
17758,janaseva pra,nimavi,surkhet,
17759,shri,pravi,rautahat,
17760,,pravi,rautahat,
17761,guhyeshvari bala shiksha,mavi,kathmandu,
17762,nepala rashtriya,pravi,rautahat,
17763,shri,mavi,rautahat,
17764,ne ra,pravi,bara,
17765,jaya kisana,mavi,rautahat,
17766,shri,mavi,rautahat,
17767,,avi,rautahat,
17768,shri,mavi,rautahat,
17769,,mavi,rautahat,
17770,ne ra,nimavi,bara,
17771,narayana janata,mavi,sarlahi,
17772,janajagrriti,pravi,rautahat,
17773,,pravi,sarlahi,
17774,bhimasena,mavi,sindhupalchok,
17775,setidevi,mavi,sindhupalchok,
17776,nepala rashtiraya,pravi,bara,
17777,namaduchomu,pravi,humla,
17778,sallaghari,mavi,humla,
17779,narayana,nimavi,kaski,
17780,simpaleshvari,mavi,sindhupalchok,
17781,nepala rashtiraya,pravi,bara,
17782,kaukhe,pravi,surkhet,
17783,mahakavi lakshmi,pravi,humla,
17784,saunethuma,pravi,gulmi,
17785,,pravi,udayapur,
17786,sunakoshi jana,avi,okhaldhunga,
17787,suryaedaya taraka,mavi,sarlahi,
17788,,pravi,sarlahi,
17789,ramachandra bha~njya~nga,pravi,makwanpur,
17790,lakshmi,pravi,makwanpur,
17791,prabhata,mavi,makwanpur,
17792,janata,pravi,sarlahi,
17793,baijanatha,mavi,sarlahi,
17794,nepala rashtiraya,pravi,bara,
17795,nepala rashtiya,pravi,bara,
17796,rama janaki,pravi,rautahat,
17797,chisapani ne ra pra,nimavi,surkhet,
17798,gamgadevi,avi,jumla,
17799,j~nanamandira namuna,mavi,sindhupalchok,
17800,janata,avi,sarlahi,
17801,himalaya,nimavi,solukhumbu,
17802,,avi,sarlahi,
17803,janata,mavi,sarlahi,
17804,nepala rashtriya baiju janata,mavi,sarlahi,
17805,,nimavi,dhanusha,
17806,mahadeba janata,pravi,sarlahi,
17807,sarasvati,mavi,kailali,
17808,janapriya,mavi,dhanusha,
17809,valya~na,nimavi,sankhuwasabha,
17810,mamgaladevi,pravi,sankhuwasabha,
17811,ne ra,pravi,sankhuwasabha,
17812,arunaodaya,pravi,sankhuwasabha,
17813,rama janaki,avi,dhanusha,
17814,bhrrikuti,pravi,sankhuwasabha,
17815,mahendra,avi,morang,
17816,chaya~nasi~na,avi,sindhupalchok,
17817,satabise,pravi,sindhuli,
17818,thaga pranabihari,pravi,sarlahi,
17819,nepala rashtiya janata,mavi,sarlahi,
17820,mahadeva janata,pravi,sarlahi,
17821,krrishna,mavi,tehrathum,
17822,bhagavati,avi,ilam,
17823,adaraniya,mavi,ilam,
17824,,pravi,sarlahi,
17825,pothiyahi,pravi,rautahat,
17826,,mavi,rautahat,
17827,maheshvari,avi,sankhuwasabha,
17828,shri rashtiya,nimavi,sarlahi,
17829,pavlika,mavi,parsa,
17830,,pravi,sarlahi,
17831,,pravi,rautahat,
17832,,avi,rautahat,
17833,devachuli,pravi,nawalparasi,
17834,dhanapokhari,pravi,sankhuwasabha,
17835,simheshvari,nimavi,sankhuwasabha,
17836,vishvapremi,pravi,sankhuwasabha,
17837,jala kanya,pravi,tehrathum,
17838,amarajyoti,pravi,manang,
17839,ne ra ja,mavi,sarlahi,
17840,janata,pravi,rautahat,
17841,jalakanya,pravi,sarlahi,
17842,bhagavati,avi,sankhuwasabha,
17843,khamju~na,nimavi,lamjung,
17844,janapriya,avi,sankhuwasabha,
17845,shri,avi,bhaktapur,
17846,gagalaphedi,nimavi,kathmandu,
17847,shri shrama rashtiraya,nimavi,kathmandu,
17848,sita,avi,makwanpur,
17849,janata,mavi,sarlahi,
17850,janata,pravi,sarlahi,
17851,,pravi,sarlahi,
17852,janajagrriti,nimavi,sarlahi,
17853,,mavi,sarlahi,
17854,sitarama rashtiya,pravi,dhanusha,
17855,,nimavi,mahottari,
17856,sahadeva rashtriya,pravi,dhanusha,
17857,shobha,avi,sankhuwasabha,
17858,himalaya,pravi,sankhuwasabha,
17859,shiva,mavi,sankhuwasabha,
17860,mamgaladevi,mavi,sankhuwasabha,
17861,janaka,pravi,sankhuwasabha,
17862,hathana,nimavi,sankhuwasabha,
17863,janata,nimavi,sankhuwasabha,
17864,sihamdevi,mavi,sankhuwasabha,
17865,madi,mavi,sankhuwasabha,
17866,janata,avi,mahottari,
17867,bhaiguma,pravi,mahottari,
17868,sitadevi,nimavi,sindhupalchok,
17869,himalaya pa~nchakanya,avi,sindhupalchok,
17870,chetana,avi,bhaktapur,
17871,balmiki,avi,bhaktapur,
17872,bhashmabhuva,pravi,ilam,
17873,maya devi,mavi,sankhuwasabha,
17874,vidyodaya samskrrita,mavi,sankhuwasabha,
17875,kalika,pravi,sankhuwasabha,
17876,triveni,mavi,sankhuwasabha,
17877,adarsha,avi,sankhuwasabha,
17878,rajaji ramaji mahato dasa,mavi,sunsari,
17879,siddhartha,pravi,sunsari,
17880,aruna,nimavi,sankhuwasabha,
17881,ne ra narayana,pravi,sankhuwasabha,
17882,jana,avi,sunsari,
17883,ibha~nga,avi,ilam,
17884,janata,mavi,rautahat,
17885,ka~nchanaja~ngha,avi,taplejung,
17886,jhupakota,pravi,pyuthan,
17887,siddheshvari,pravi,sankhuwasabha,
17888,j~nanodaya,mavi,rukum purba,
17889,arunodaya,nimavi,bardiya,
17890,sarvodaya,nimavi,myagdi,
17892,ganosha,pravi,sindhupalchok,
17893,sindhu bahira,pravi,sindhupalchok,
17894,j~nana jyoti,avi,sunsari,
17895,gunamune,avi,ilam,
17896,bala mandira,pravi,ilam,
17897,balaudhana,pravi,myagdi,
17898,sarasvati,pravi,myagdi,
17899,ra,nimavi,bara,
17900,bhagavati,mavi,sunsari,
17901,tribhuvana,mavi,sunsari,
17902,sarasvati,pravi,myagdi,
17903,mamgala,mavi,myagdi,
17904,kaujhika,pravi,sunsari,
17905,setidebi sharada,nimavi,sindhupalchok,
17906,ne ra,avi,rolpa,
17907,gurudaya,pravi,rolpa,
17908,indradevi,avi,rolpa,
17909,rashtiya,pravi,dang,
17910,nepala ra,nimavi,rolpa,
17911,sunasari,mavi,sunsari,
17912,j~nanajyoti,pravi,lalitpur,
17913,sarasvati,mavi,sarlahi,
17914,janachetana,avi,nawalparasi,
17915,shri,pravi,siraha,
17916,vasantarritu,nimavi,sunsari,
17917,sokropa,pravi,dhankuta,
17918,navadurga,pravi,myagdi,
17919,bhanu,pravi,sankhuwasabha,
17920,mayadevi,pravi,myagdi,
17921,virata mahendra ratri,mavi,morang,
17922,balasushila,avi,sankhuwasabha,
17923,gvachesa,pravi,sankhuwasabha,
17924,rameshvari,avi,sindhupalchok,
17925,matsyapokhari,pravi,sankhuwasabha,
17926,janata,avi,sunsari,
17927,kalidevi,mavi,makwanpur,
17928,shishujyoti,nimavi,sunsari,
17929,thalaha,pravi,sunsari,
17930,harinagara,mavi,sunsari,
17931,vala mandira,mavi,sunsari,
17932,cha.ndani,avi,sunsari,
17933,sanishchara,pravi,sunsari,
17934,betravati,nimavi,sindhupalchok,
17935,sunasari,nimavi,sunsari,
17936,vikasa,avi,myagdi,
17938,dharamdi,pravi,myagdi,
17939,navajyoti,avi,ramechhap,
17940,gau boma basta,mavi,myagdi,
17941,arevali,nimavi,myagdi,
17942,jana priya,mavi,myagdi,
17943,janata,mavi,sindhupalchok,
17944,siddhartha,avi,banke,
17945,vaviyachaura,mavi,myagdi,
17946,j~nanodaya,pravi,myagdi,
17947,dharmabhakta,pravi,sankhuwasabha,
17948,amaruva,mavi,sankhuwasabha,
17949,prrithvi,pravi,sankhuwasabha,
17950,kanya,pravi,sunsari,
17951,jana kalyana,pravi,khotang,
17952,budhigamga,pravi,sunsari,
17953,vishvajyoti,nimavi,bardiya,
17954,vindavasini,avi,sankhuwasabha,
17955,sarasvati,avi,sunsari,
17956,janaprakasha,pravi,kailali,
17957,kalika,mavi,sankhuwasabha,
17958,janajagriti,pravi,sankhuwasabha,
17959,vinoda,mavi,sankhuwasabha,
17960,suryodaya,mavi,banke,
17961,janahita nandalala,nimavi,mahottari,
17962,laligura.nsa,pravi,myagdi,
17963,jana jagriti,nimavi,myagdi,
17964,nanda uma pablika,mavi,saptari,
17965,shadananda,mavi,bhojpur,
17966,malika,pravi,myagdi,
