school_id_A,school_id_B,root_school_name_A,root_school_name_B,school_level_A,school_level_B,district_A,district_B,Fuzzy_match_score,Match_Type
5511,36043,shantiniketana,shanti niketan,nimavi,mavi,kavrepalanchok,kavrepalanchok,2.5,"District: complete, School level: no match, Root name: complete"
5512,62879,,,mavi,mavi,banke,jumla,2.5,"District: no match, School level: complete, Root name: complete"
5514,21158,shri mahendra chunni,hira phekani,mavi,mavi,saptari,saptari,2.0,"District: complete, School level: complete, Root name: partial"
5515,22761,ne ra,ne ra,pravi,avi,banke,parsa,2.0,"District: no match, School level: no match, Root name: complete"
5516,54378,lakshmi,kolhi,pravi,pravi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
5519,13290,kundali,kundali,pravi,mavi,okhaldhunga,okhaldhunga,2.5,"District: complete, School level: no match, Root name: complete"
5520,3783,bharati,bhadrawati,pravi,pravi,ramechhap,dolakha,2.5,"District: no match, School level: complete, Root name: complete"
5521,11674,gaurishakramra,gaurishankar,mavi,mavi,ramechhap,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
5522,1407,balamandira,bal mandir,pravi,pravi,okhaldhunga,ilam,2.5,"District: no match, School level: complete, Root name: complete"
5524,33968,mahendra,mahendra,nimavi,mavi,kavrepalanchok,kavrepalanchok,2.5,"District: complete, School level: no match, Root name: complete"
5525,3811,bhumimata,bhairab,mavi,mavi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
5529,12496,janta,janak,nimavi,avi,morang,morang,2.5,"District: complete, School level: no match, Root name: complete"
5530,5759,bhavani nepala rashtriya,bhanu  sikta,pravi,pravi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
5531,12434,janasahayogi,jana sahayog,avi,avi,banke,khotang,2.5,"District: no match, School level: complete, Root name: complete"
5533,3875,bhavani,bhawani,mavi,mavi,sindhuli,nuwakot,2.5,"District: no match, School level: complete, Root name: complete"
5534,1208,antarashtiraya yuvavarsha,antarrastriya yuwabarsha,pravi,avi,okhaldhunga,okhaldhunga,2.5,"District: complete, School level: no match, Root name: complete"
5541,32640,janashrama,jan shramdan,pravi,pravi,lamjung,dolakha,2.5,"District: no match, School level: complete, Root name: complete"
5545,12117,jagadambi,jagadambi mai,avi,avi,morang,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
5546,71613,nabhajivana,jana srijana,pravi,pravi,kailali,kailali,2.0,"District: complete, School level: complete, Root name: partial"
5547,2453,kusheshvara,kusheshwar,pravi,avi,kavrepalanchok,sarlahi,2.0,"District: no match, School level: no match, Root name: complete"
5548,161,adarsha,adarsha,pravi,pravi,palpa,morang,2.5,"District: no match, School level: complete, Root name: complete"
5549,36593,shri kundali,shree kundala,pravi,avi,palpa,nuwakot,2.0,"District: no match, School level: no match, Root name: complete"
5557,32517,indradevi,indriya devi,avi,avi,kavrepalanchok,dhading,2.5,"District: no match, School level: complete, Root name: complete"
5558,31917,ganosha kalika,ganesh kalika,pravi,avi,kavrepalanchok,kavrepalanchok,2.5,"District: complete, School level: no match, Root name: complete"
5560,71078,durgeshvara,durga,avi,avi,darchula,darchula,2.0,"District: complete, School level: complete, Root name: partial"
5562,14626,pashupati,pashupati,pravi,pravi,banke,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
5563,12304,ja,jan,mavi,avi,siraha,morang,2.0,"District: no match, School level: no match, Root name: complete"
5566,16234,shri mahendra,shree mahendra,pravi,avi,morang,morang,2.5,"District: complete, School level: no match, Root name: complete"
5565,11240,sarivati,danawati,pravi,pravi,morang,morang,2.0,"District: complete, School level: complete, Root name: partial"
5567,2350,krrishnadevi janata,baijanath,mavi,mavi,sarlahi,sarlahi,2.0,"District: complete, School level: complete, Root name: partial"
5568,12826,premalakshmi,jaya ma lakshmi,pravi,pravi,morang,morang,2.0,"District: complete, School level: complete, Root name: partial"
5570,16911,sitarama,sitaram,nimavi,avi,siraha,sunsari,2.0,"District: no match, School level: no match, Root name: complete"
5571,34377,narayanasthana,narayansthan,pravi,avi,kavrepalanchok,kavrepalanchok,2.5,"District: complete, School level: no match, Root name: complete"
5572,71895,mahila samgha,kailashkut,pravi,pravi,darchula,darchula,2.0,"District: complete, School level: complete, Root name: partial"
5573,6773,duuli,dulli,pravi,pravi,sindhuli,humla,2.5,"District: no match, School level: complete, Root name: complete"
5574,12578,janaseva,janasewa,pravi,pravi,siraha,morang,2.5,"District: no match, School level: complete, Root name: complete"
5575,2488,simha,simraha,nimavi,avi,bardiya,siraha,2.0,"District: no match, School level: no match, Root name: complete"
5578,449,alaimche kedara,alaiche kedar,pravi,avi,lamjung,lamjung,2.5,"District: complete, School level: no match, Root name: complete"
5579,32281,ya~nagirama,gyanodaya,pravi,pravi,sindhupalchok,sindhupalchok,2.0,"District: complete, School level: complete, Root name: partial"
5588,186,,,pravi,avi,kathmandu,sunsari,2.0,"District: no match, School level: no match, Root name: complete"
5589,13683,mamgaleka,mahakali,nimavi,nimavi,doti,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
5591,42473,mahadeva,mahadev,nimavi,mavi,myagdi,myagdi,2.5,"District: complete, School level: no match, Root name: complete"
5593,4612,vidhajyoti,bidhya jyoti,pravi,pravi,kalikot,parbat,2.5,"District: no match, School level: complete, Root name: complete"
5594,23388,sittalapura,sitalpur,pravi,pravi,okhaldhunga,sarlahi,2.5,"District: no match, School level: complete, Root name: complete"
5595,36343,chandi adarsha sarala,shree chandee adarsha saral,mavi,mavi,lalitpur,lalitpur,2.0,"District: complete, School level: complete, Root name: partial"
5596,3830,chakreshvara,bhaise shwor,pravi,pravi,makwanpur,makwanpur,2.0,"District: complete, School level: complete, Root name: partial"
5597,1718,bhanu,bhanu,pravi,pravi,banke,ilam,2.5,"District: no match, School level: complete, Root name: complete"
5599,6713,salada.nda,dhalpura mandal,avi,avi,kalikot,kalikot,2.0,"District: complete, School level: complete, Root name: partial"
5600,11932,chulimalika,him ganga,nimavi,nimavi,kalikot,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
5601,16576,simhadevi,siddha devi,pravi,pravi,okhaldhunga,sankhuwasabha,2.5,"District: no match, School level: complete, Root name: complete"
5602,1311,lakshmi,bahumukhi,avi,avi,morang,morang,2.0,"District: complete, School level: complete, Root name: partial"
5606,13268,krrishna,krishna,pravi,pravi,makwanpur,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
5608,6544,chandradevi,chandadevi,nimavi,avi,kalikot,kalikot,2.5,"District: complete, School level: no match, Root name: complete"
5609,54083,nepalaga~nja kanya,nepalgunj kanya,mavi,mavi,salyan,banke,2.5,"District: no match, School level: complete, Root name: complete"
5611,5597,lakshmi,banke shiksha,mavi,mavi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
5612,51444,ne ra tirkha,ganesh  khairahani,avi,avi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
5613,21647,janata,janta,nimavi,nimavi,kalikot,mahottari,2.5,"District: no match, School level: complete, Root name: complete"
5616,14562,pa~nchodaya,panchayat,mavi,mavi,kailali,morang,2.5,"District: no match, School level: complete, Root name: complete"
5618,14163,narendra memoriyala ja,narendra memorial eng,mavi,mavi,saptari,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
5620,42165,kanti mandira,kanti mandir,nimavi,mavi,lamjung,lamjung,2.5,"District: complete, School level: no match, Root name: complete"
5623,22761,ne ra,ne ra,mavi,avi,banke,parsa,2.0,"District: no match, School level: no match, Root name: complete"
5626,7751,durgasthana,brahmsthan  dokat,mavi,mavi,darchula,darchula,2.0,"District: complete, School level: complete, Root name: partial"
5627,2613,brahamasthana,bramhasthan,nimavi,pravi,darchula,parsa,2.0,"District: no match, School level: no match, Root name: complete"
5628,15181,sagaramatha,sagarmatha,pravi,pravi,okhaldhunga,ilam,2.5,"District: no match, School level: complete, Root name: complete"
5629,351,ardasha,adarsha,nimavi,avi,kathmandu,kathmandu,2.5,"District: complete, School level: no match, Root name: complete"
5630,15229,sajilala,saji lal,mavi,pravi,morang,morang,2.5,"District: complete, School level: no match, Root name: complete"
5631,15817,shiksha niketana,shiksha niketan,nimavi,mavi,morang,morang,2.5,"District: complete, School level: no match, Root name: complete"
5632,15364,sharada,sarada,mavi,mavi,sindhupalchok,khotang,2.5,"District: no match, School level: complete, Root name: complete"
5633,12354,janajagrriti,jana jagriti,mavi,mavi,rautahat,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
5635,21685,jaya kisana,jay kisan,mavi,mavi,banke,rautahat,2.5,"District: no match, School level: complete, Root name: complete"
5636,22761,ne ra,ne ra,nimavi,avi,bara,parsa,2.0,"District: no match, School level: no match, Root name: complete"
5638,71586,janajyoti,jana jyoti,nimavi,pravi,kailali,kailali,2.5,"District: complete, School level: no match, Root name: complete"
5641,16544,shukra,shukra,nimavi,mavi,kailali,jhapa,2.0,"District: no match, School level: no match, Root name: complete"
5642,21711,utpidita utthana,judi janata,pravi,pravi,sarlahi,sarlahi,2.0,"District: complete, School level: complete, Root name: partial"
5645,11709,j~nanodaya,gnyanodaya,pravi,pravi,banke,sankhuwasabha,2.5,"District: no match, School level: complete, Root name: complete"
5644,54031,ne ra shambhusharana,nepal rastriya  purnapur,mavi,mavi,bardiya,bardiya,2.0,"District: complete, School level: complete, Root name: partial"
5649,36990,siddhartha,siddhartha,pravi,pravi,kailali,sindhupalchok,2.5,"District: no match, School level: complete, Root name: complete"
5651,36990,siddhartha,siddhartha,pravi,pravi,rolpa,sindhupalchok,2.5,"District: no match, School level: complete, Root name: complete"
5652,186,,,pravi,avi,rolpa,sunsari,2.0,"District: no match, School level: no match, Root name: complete"
5657,16603,siddha,siddha,mavi,mavi,rolpa,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
5658,54043,nepala rashtriya,nepal rastriya,pravi,pravi,mahottari,gulmi,2.5,"District: no match, School level: complete, Root name: complete"
5659,13871,manakamana,manokamana,pravi,pravi,manang,okhaldhunga,2.5,"District: no match, School level: complete, Root name: complete"
5660,1752,bhima adarsha,bheemadarsha,avi,pravi,okhaldhunga,okhaldhunga,2.5,"District: complete, School level: no match, Root name: complete"
5666,13020,kalika,kalika,pravi,pravi,kalikot,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
5667,16905,satya devi,sita devi,mavi,mavi,kalikot,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
5668,62416,pamchamalika,pancha kalika,nimavi,mavi,kalikot,kalikot,2.5,"District: complete, School level: no match, Root name: complete"
5669,22761,ne ra,ne ra,avi,avi,banke,parsa,2.5,"District: no match, School level: complete, Root name: complete"
5670,11709,j~nanodaya,gnyanodaya,mavi,pravi,kalikot,sankhuwasabha,2.0,"District: no match, School level: no match, Root name: complete"
5672,35115,shri amara,shimara,pravi,pravi,kalikot,chitwan,2.5,"District: no match, School level: complete, Root name: complete"
5673,11709,j~nanodaya,gnyanodaya,pravi,pravi,bardiya,sankhuwasabha,2.5,"District: no match, School level: complete, Root name: complete"
5675,55899,siddhartha,siddhartha,nimavi,avi,rolpa,rolpa,2.5,"District: complete, School level: no match, Root name: complete"
5676,186,,,pravi,avi,rautahat,sunsari,2.0,"District: no match, School level: no match, Root name: complete"
5680,1646,bhagavati,bhagawati,mavi,avi,okhaldhunga,okhaldhunga,2.5,"District: complete, School level: no match, Root name: complete"
5681,14945,raktamala,raktamala,mavi,avi,okhaldhunga,okhaldhunga,2.5,"District: complete, School level: no match, Root name: complete"
5682,52021,j~nanajyoti,jana jyoti,nimavi,mavi,bardiya,bardiya,2.5,"District: complete, School level: no match, Root name: complete"
5683,33555,kshetrapala,kshetrapal,nimavi,avi,nuwakot,nuwakot,2.5,"District: complete, School level: no match, Root name: complete"
5685,32328,harisiddhi,hari siddhi,pravi,pravi,banke,dolakha,2.5,"District: no match, School level: complete, Root name: complete"
5687,22761,ne ra,ne ra,pravi,avi,banke,parsa,2.0,"District: no match, School level: no match, Root name: complete"
5688,186,,,nimavi,avi,banke,sunsari,2.0,"District: no match, School level: no match, Root name: complete"
5692,4111,amrrita,amrit,pravi,pravi,banke,lamjung,2.5,"District: no match, School level: complete, Root name: complete"
5691,1772,shri yogini,bhogateni,mavi,mavi,banke,morang,1.5,"District: no match, School level: complete, Root name: partial"
5693,32097,golmeshvari,golmeshwori,pravi,avi,kavrepalanchok,kavrepalanchok,2.5,"District: complete, School level: no match, Root name: complete"
5694,390,ddharapaleshvara,adhareshwar,pravi,pravi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
5695,13683,mahakali,mahakali,nimavi,nimavi,kavrepalanchok,sankhuwasabha,2.5,"District: no match, School level: complete, Root name: complete"
5696,36958,sidhdeshvari,siddeshwar,pravi,pravi,nuwakot,chitwan,2.5,"District: no match, School level: complete, Root name: complete"
5697,13683,mahakali,mahakali,nimavi,nimavi,nuwakot,sankhuwasabha,2.5,"District: no match, School level: complete, Root name: complete"
5699,54721,shri sagaramatha j~nanapu~nja,sagarmatha gyanpunj,mavi,mavi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
5701,23122,bhairava,bairaya,pravi,pravi,nuwakot,bara,2.5,"District: no match, School level: complete, Root name: complete"
5702,11968,himalaya,himalaya,pravi,pravi,mugu,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
5703,6881,gurudeva,gurudev,avi,avi,mugu,kalikot,2.5,"District: no match, School level: complete, Root name: complete"
5704,62607,rara,rara,nimavi,avi,bara,dolpa,2.0,"District: no match, School level: no match, Root name: complete"
5708,22761,ne ra,ne ra,pravi,avi,banke,parsa,2.0,"District: no match, School level: no match, Root name: complete"
5709,33582,kundala,kundala,pravi,mavi,nuwakot,nuwakot,2.5,"District: complete, School level: no match, Root name: complete"
5710,3543,bala tirtha,bal tirtha,pravi,avi,makwanpur,makwanpur,2.5,"District: complete, School level: no match, Root name: complete"
5714,4843,chakrajyoti,chandra jyoti,mavi,mavi,kavrepalanchok,myagdi,2.5,"District: no match, School level: complete, Root name: complete"
5715,35543,salakhu,salakhu,avi,pravi,nuwakot,nuwakot,2.5,"District: complete, School level: no match, Root name: complete"
5716,16196,shri krrishna,shree krishna,mavi,mavi,nuwakot,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
5717,31404,chabhaktishvara,chhabhaktishwor,pravi,avi,kavrepalanchok,kavrepalanchok,2.5,"District: complete, School level: no match, Root name: complete"
5718,564,khadrageshvari,adarsha,pravi,pravi,pyuthan,pyuthan,2.0,"District: complete, School level: complete, Root name: partial"
5719,3346,bageshvari,bageshwari,mavi,mavi,nuwakot,rasuwa,2.5,"District: no match, School level: complete, Root name: complete"
5720,14948,ra,ram,pravi,pravi,bara,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
5722,14311,velakota,belsot,nimavi,nimavi,nuwakot,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
5726,3637,baisha gopala,bansha gopal,mavi,mavi,palpa,makwanpur,2.5,"District: no match, School level: complete, Root name: complete"
5725,3560,balakota,balauta,mavi,avi,nuwakot,dhading,2.0,"District: no match, School level: no match, Root name: complete"
5727,3857,bhanubhakta,bhanu bhakta,mavi,mavi,pyuthan,sindhuli,2.5,"District: no match, School level: complete, Root name: complete"
5728,12347,jana jagrriti,jana jagriti,pravi,pravi,nuwakot,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
5730,331,arukharka,aarukharka,pravi,mavi,nuwakot,nuwakot,2.5,"District: complete, School level: no match, Root name: complete"
5729,21357,narai shraddha ra,janata  maleth gadhiya rajbiraj,avi,avi,saptari,saptari,2.0,"District: complete, School level: complete, Root name: partial"
5732,1444,baradevi,baladevi,avi,avi,bara,okhaldhunga,2.5,"District: no match, School level: complete, Root name: complete"
5731,33259,rakasesvara,kalpesori,pravi,pravi,nuwakot,nuwakot,2.0,"District: complete, School level: complete, Root name: partial"
5733,22761,ne ra,ne ra,pravi,avi,banke,parsa,2.0,"District: no match, School level: no match, Root name: complete"
5734,22761,ne ra,ne ra,nimavi,avi,bara,parsa,2.0,"District: no match, School level: no match, Root name: complete"
5740,1178,janata,ananta,nimavi,pravi,morang,morang,2.5,"District: complete, School level: no match, Root name: complete"
5741,16507,tilkeni,shree tilkeni,avi,avi,panchthar,panchthar,2.0,"District: complete, School level: complete, Root name: partial"
5743,17239,thechambu,thechambu,mavi,avi,taplejung,taplejung,2.5,"District: complete, School level: no match, Root name: complete"
5744,5800,shri dhanakauli,bhrikuti,mavi,mavi,kapilbastu,kapilbastu,2.0,"District: complete, School level: complete, Root name: partial"
5745,3389,bagadevi,bagh devi,nimavi,nimavi,kavrepalanchok,chitwan,2.5,"District: no match, School level: complete, Root name: complete"
5746,16992,sukuna,sukuna,pravi,avi,morang,morang,2.5,"District: complete, School level: no match, Root name: complete"
5748,31670,deusa,dhusa,nimavi,avi,solukhumbu,dhading,2.0,"District: no match, School level: no match, Root name: complete"
5750,14744,pike,pike,pravi,mavi,solukhumbu,solukhumbu,2.5,"District: complete, School level: no match, Root name: complete"
5749,13484,gudela,lukla,nimavi,avi,solukhumbu,solukhumbu,1.5,"District: complete, School level: no match, Root name: partial"
5753,13012,kalika,kalika,mavi,mavi,kalikot,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
5755,53993,nepala rashtiya,nepal rastriya,pravi,avi,banke,banke,2.5,"District: complete, School level: no match, Root name: complete"
5758,16662,siddheshvari,siddheswari,nimavi,mavi,panchthar,panchthar,2.5,"District: complete, School level: no match, Root name: complete"
5757,55828,siddheshvara mahadeva,shrichandra mewalal,mavi,mavi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
5759,12315,janachetana,jana chetana,pravi,avi,solukhumbu,solukhumbu,2.5,"District: complete, School level: no match, Root name: complete"
5760,11738,gorakha,gora khani,pravi,pravi,gorkha,solukhumbu,2.5,"District: no match, School level: complete, Root name: complete"
5761,11315,devi,devi,nimavi,avi,taplejung,taplejung,2.5,"District: complete, School level: no match, Root name: complete"
5764,1998,buddheshvari,buddheshwari,nimavi,mavi,panchthar,panchthar,2.5,"District: complete, School level: no match, Root name: complete"
5765,16581,simhadevi,siddha devi,mavi,mavi,jhapa,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
5767,37041,kimle,simle,pravi,pravi,baglung,rasuwa,2.5,"District: no match, School level: complete, Root name: complete"
5768,3112,ajada,ajad,mavi,avi,kavrepalanchok,kathmandu,2.0,"District: no match, School level: no match, Root name: complete"
5770,3932,bhukuti,bhrikuti,pravi,mavi,makwanpur,makwanpur,2.5,"District: complete, School level: no match, Root name: complete"
5769,3112,ajada,ajad,mavi,avi,kavrepalanchok,kathmandu,2.0,"District: no match, School level: no match, Root name: complete"
5772,11181,halu,chomalung,nimavi,pravi,solukhumbu,solukhumbu,1.5,"District: complete, School level: no match, Root name: partial"
5774,72404,lakshmi,laxmi,mavi,mavi,kanchanpur,kanchanpur,2.0,"District: complete, School level: complete, Root name: partial"
5775,4756,buddhodaya,buddhodaya,mavi,mavi,sindhupalchok,lamjung,2.5,"District: no match, School level: complete, Root name: complete"
5777,1691,bhanu,bhanu,mavi,mavi,chitwan,khotang,2.5,"District: no match, School level: complete, Root name: complete"
5778,12354,janajagrriti,jana jagriti,mavi,mavi,makwanpur,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
5779,11104,chandrodaya,chandrodaya,mavi,mavi,makwanpur,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
5782,7479,bhairavaraja,bhairabraj,nimavi,avi,darchula,darchula,2.5,"District: complete, School level: no match, Root name: complete"
5781,2194,pakra,parsa,nimavi,avi,kavrepalanchok,rautahat,2.0,"District: no match, School level: no match, Root name: complete"
5784,33537,krrishna,krishna,nimavi,avi,kavrepalanchok,kavrepalanchok,2.5,"District: complete, School level: no match, Root name: complete"
5785,73746,shamkara parvati,shankar parwati,pravi,mavi,kanchanpur,kanchanpur,2.5,"District: complete, School level: no match, Root name: complete"
5790,13069,kaleshvara,kalpeshwar,avi,mavi,kanchanpur,okhaldhunga,2.0,"District: no match, School level: no match, Root name: complete"
5793,31311,khandeshvari,chandeshwari,mavi,mavi,darchula,kavrepalanchok,2.5,"District: no match, School level: complete, Root name: complete"
5794,14803,pragati,pragati,mavi,mavi,makwanpur,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
5796,12490,j~nana jyoti,janajyoti,mavi,mavi,banke,bhojpur,2.5,"District: no match, School level: complete, Root name: complete"
5797,12490,j~nana jyoti,janajyoti,mavi,mavi,banke,bhojpur,2.5,"District: no match, School level: complete, Root name: complete"
5798,73323,rashtriya,rastriya,nimavi,avi,kanchanpur,kanchanpur,2.5,"District: complete, School level: no match, Root name: complete"
5799,14948,ra,ram,pravi,pravi,dhanusha,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
5800,3166,gautamanatha,amarnath,pravi,pravi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
5802,3933,bhuvaneshvari,bhubaneshwari,avi,avi,kavrepalanchok,rasuwa,2.5,"District: no match, School level: complete, Root name: complete"
5801,390,eebhuvaneshvari,adhareshwar,pravi,pravi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
5805,15753,shanti,shanti,mavi,mavi,kanchanpur,khotang,2.5,"District: no match, School level: complete, Root name: complete"
5806,3451,bala vinoda,bal binod,avi,mavi,palpa,lalitpur,2.0,"District: no match, School level: no match, Root name: complete"
5808,14362,ojha gau.n,ojha gaun,nimavi,pravi,taplejung,taplejung,2.5,"District: complete, School level: no match, Root name: complete"
5807,55307,shri valmiki,shree balmiki,pravi,avi,banke,nawalparasi,2.0,"District: no match, School level: no match, Root name: complete"
5809,14058,mudhe,mudhe,pravi,avi,taplejung,taplejung,2.5,"District: complete, School level: no match, Root name: complete"
5814,7100,sirmabhavani,apichaulani,pravi,pravi,darchula,darchula,2.0,"District: complete, School level: complete, Root name: partial"
5815,1579,vasuki,basuki,pravi,avi,solukhumbu,solukhumbu,2.5,"District: complete, School level: no match, Root name: complete"
5818,15214,shahida smrriti,sahid smriti,pravi,avi,solukhumbu,solukhumbu,2.5,"District: complete, School level: no match, Root name: complete"
5821,15125,rugasthani,rungasthani,pravi,avi,solukhumbu,solukhumbu,2.5,"District: complete, School level: no match, Root name: complete"
5822,62441,paharepani,pangarpani,pravi,pravi,sindhuli,humla,2.5,"District: no match, School level: complete, Root name: complete"
5823,3670,,,mavi,avi,sindhuli,sindhuli,2.5,"District: complete, School level: no match, Root name: complete"
5824,73207,pragati yuva,pragati yuwa,pravi,avi,kanchanpur,kanchanpur,2.5,"District: complete, School level: no match, Root name: complete"
5826,12605,janata,janata,mavi,mavi,saptari,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
5825,7550,kha.nsi,bhawani,pravi,pravi,kanchanpur,kanchanpur,2.0,"District: complete, School level: complete, Root name: partial"
5828,16622,siddhartha,siddhartha,nimavi,avi,panchthar,panchthar,2.5,"District: complete, School level: no match, Root name: complete"
5829,182,adharabhuta,adharbhut,pravi,pravi,panchthar,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
5830,13260,tripureshvara,krishna,avi,avi,taplejung,taplejung,2.0,"District: complete, School level: complete, Root name: partial"
5832,1790,junabeshi,bhumeshwori,mavi,mavi,solukhumbu,solukhumbu,2.0,"District: complete, School level: complete, Root name: partial"
5833,3344,champeshvara,bageshwari,avi,avi,makwanpur,makwanpur,2.0,"District: complete, School level: complete, Root name: partial"
5836,3670,,,mavi,avi,sindhuli,sindhuli,2.5,"District: complete, School level: no match, Root name: complete"
5835,3593,sumnama pokhari,ballahari,pravi,pravi,sindhuli,sindhuli,2.0,"District: complete, School level: complete, Root name: partial"
5837,33642,lagumradada.n,laliguras  ghaiyadanda,pravi,pravi,sindhuli,sindhuli,2.0,"District: complete, School level: complete, Root name: partial"
5838,3593,gahimri,ballahari,pravi,pravi,sindhuli,sindhuli,2.0,"District: complete, School level: complete, Root name: partial"
5839,34435,navajyoti,nava jyoti,mavi,mavi,sindhuli,kathmandu,2.5,"District: no match, School level: complete, Root name: complete"
5840,31138,rama bi,bramha bishnu,pravi,pravi,ramechhap,ramechhap,2.0,"District: complete, School level: complete, Root name: partial"
5841,5191,amvika,ambika,mavi,mavi,kanchanpur,pyuthan,2.5,"District: no match, School level: complete, Root name: complete"
5844,1866,vajendrakali,birendra,avi,avi,panchthar,panchthar,2.0,"District: complete, School level: complete, Root name: partial"
5845,15674,susulu~na,seselung,avi,avi,panchthar,panchthar,2.0,"District: complete, School level: complete, Root name: partial"
5846,15329,sa.nva,sanwa,mavi,mavi,taplejung,taplejung,2.0,"District: complete, School level: complete, Root name: partial"
5847,14948,ra,ram,pravi,pravi,makwanpur,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
5851,13733,mahendra,mahendra,mavi,mavi,darchula,morang,2.5,"District: no match, School level: complete, Root name: complete"
5850,4250,jyaeti,bal jyoti,pravi,pravi,parbat,parbat,2.0,"District: complete, School level: complete, Root name: partial"
5853,11934,hima gamga,him ganga,mavi,mavi,ramechhap,solukhumbu,2.5,"District: no match, School level: complete, Root name: complete"
5854,33052,kelashapati,kailashpati,nimavi,avi,darchula,ramechhap,2.0,"District: no match, School level: no match, Root name: complete"
5855,7478,somanatha,bhairabnath,avi,avi,darchula,darchula,2.0,"District: complete, School level: complete, Root name: partial"
5856,71436,himalaya,himalaya,nimavi,avi,darchula,darchula,2.5,"District: complete, School level: no match, Root name: complete"
5857,1178,virata,ananta,pravi,pravi,morang,morang,2.0,"District: complete, School level: complete, Root name: partial"
5859,31044,indreshvara,bindhawasini,mavi,mavi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
5860,1990,buddha a,buddha,pravi,pravi,solukhumbu,sankhuwasabha,2.5,"District: no match, School level: complete, Root name: complete"
5863,14197,nava durga,nawa durga,pravi,pravi,solukhumbu,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
5862,11175,chiva~na,chiwang,pravi,pravi,solukhumbu,solukhumbu,2.0,"District: complete, School level: complete, Root name: partial"
5866,12440,jivana shakti,jana shakti,pravi,pravi,kanchanpur,khotang,2.5,"District: no match, School level: complete, Root name: complete"
5869,12605,janata,janata,mavi,mavi,ramechhap,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
5870,12577,janaseva,janasewa,mavi,mavi,parbat,khotang,2.5,"District: no match, School level: complete, Root name: complete"
5871,15369,sharada,sarada,pravi,pravi,siraha,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
5872,1772,yogini,bhogateni,mavi,mavi,banke,morang,1.5,"District: no match, School level: complete, Root name: partial"
5876,74211,surmabhavani,shurma bhawani,avi,pravi,darchula,darchula,2.5,"District: complete, School level: no match, Root name: complete"
5877,37016,siddhiganeasha,siddhi ganesh,pravi,pravi,makwanpur,sindhupalchok,2.5,"District: no match, School level: complete, Root name: complete"
5879,22436,mahakavi devakota,mahakabi devkota,avi,avi,panchthar,saptari,2.5,"District: no match, School level: complete, Root name: complete"
5878,156,yuvavarsha,adarsha milan,pravi,pravi,solukhumbu,solukhumbu,2.0,"District: complete, School level: complete, Root name: partial"
5881,12605,janata,janata,mavi,mavi,kanchanpur,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
5880,31936,samaveshi,ganesh,mavi,mavi,bhaktapur,bhaktapur,2.0,"District: complete, School level: complete, Root name: partial"
5882,3999,bhuvaneshvari,bhuwaneshwari,mavi,mavi,kanchanpur,dhading,2.5,"District: no match, School level: complete, Root name: complete"
5883,14878,purna,purna,avi,avi,kanchanpur,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
5885,11427,dipajyoti,dipjyoti,avi,avi,solukhumbu,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
