school_id_A,school_id_B,school_A,school_name_B,school_name_A,extracted_district_A,district_id_B,district_B,province_id_B,province_B,local_level_id_B,location_B,local_level_B
10095,44328,"शुक्रराज बलभद्र माध्यमिक विद्यालय, कास्की",sukraraj balabhadra ma v,शुक्रराज बलभद्र,कास्की,38,kaski,4,gandaki province,326,chhinedanda,pokhara metropolitan city
10104,33959,महेन्द्र महेशदेव माध्यमिक विद्यालय नुवाकोट,mahendra maheshdev secondary school,महेन्द्र महेशदेव,नुवाकोट,30,nuwakot,3,bagamati province,472,likhu bitalov,likhu rural municipality
10117,5294,"बाबाबर्दगारिया प्रा वि, नवलपरासी",baba bardagoria basic school,बाबाबर्दगारिया,नवलपरासी,48,nawalparasi,5,lumbini province,464,sunwal,sunwal municipality
10137,13234,"कोकन प्राःविः, उदयपुर",kokan adharbhut vidyalaya,कोकन,उदयपुर,14,udayapur,1,koshi province,772,dhelachauri,chaudandigadhi municipality
10148,61094,"जगजागृती मा वि, सुर्खेत",jana jagriti basic school,जगजागृती,सुर्खेत,67,surkhet,6,karnali province,734,pulbazar,simta rural municipality
18467,61094,"जनजागृत माध्यमिक विद्यालय, सुर्खेत",jana jagriti basic school,जनजागृत,सुर्खेत,67,surkhet,6,karnali province,734,pulbazar,simta rural municipality
29374,61094,"जनजागृत माध्यमिक विद्यालय तोस्रा, सुर्खेत",jana jagriti basic school,जनजागृत,सुर्खेत,67,surkhet,6,karnali province,734,pulbazar,simta rural municipality
10155,61490,"कैलाश नि॰मा॰वि॰ फुङ, जुम्ला",kailash pra v,कैलाश,जुम्ला,63,jumla,6,karnali province,276,simtali,hima rural municipality
19542,61490,"कैलाश मा॰वि॰ फुंग्र, जुम्ला",kailash pra v,कैलाश,जुम्ला,63,jumla,6,karnali province,276,simtali,hima rural municipality
10156,41930,जनता माध्यमिक विद्यालय कास्की,janata basic school,जनता,कास्की,38,kaski,4,gandaki province,324,"koleli ,lwang",machhapuchchhre rural municipality
10161,12441,"जनसिद्द प्राथमिक विद्यालय, आमचोक, इलाम",jana siddha basic school,जनसिद्द,इलाम,3,ilam,1,koshi province,246,kalkatte,mai municipality
10165,17158,"स्वार्ण्ान्तराल नि मा वि टोक्सल, ओखलढुगा",swarnantaral basic school,स्वार्ण्ान्तराल,ओखलढुगा,7,okhaldhunga,1,koshi province,483,manebhanjyang,manebhanjyang rural municipality
10189,51292,"दिपेन्द्र निम्न माध्यमिक विधालय, अग्यौली -९ नवलपरासी",dipendra basic school,दिपेन्द्र,नवलपरासी,48,nawalparasi,5,lumbini province,466,susta,susta rural municipality
11770,51292,"दीपेन्द्ध मा वि, नवलपरासी",dipendra basic school,दीपेन्द्ध,नवलपरासी,48,nawalparasi,5,lumbini province,466,susta,susta rural municipality
11860,51292,"दिपेन्द्र माध्यमिक विद्यालय, बेनिमणीपुर, नवलपरासी",dipendra basic school,दिपेन्द्र,नवलपरासी,48,nawalparasi,5,lumbini province,466,susta,susta rural municipality
22645,51292,"दिपेन्द्र निम्न माध्यमिक विधालय पकलिहवा, नवलपरासी",dipendra basic school,दिपेन्द्र,नवलपरासी,48,nawalparasi,5,lumbini province,466,susta,susta rural municipality
26446,51292,"दिपेन्द्र निम्न माध्यमिक विद्यालय, कावासोती, नवलपरासी",dipendra basic school,दिपेन्द्र,नवलपरासी,48,nawalparasi,5,lumbini province,466,susta,susta rural municipality
26595,51292,"दीपेन्द्र माध्यमिक विद्यालय, व॰सु॰पश्चिम नवलपरासी",dipendra basic school,दीपेन्द्र,नवलपरासी,48,nawalparasi,5,lumbini province,466,susta,susta rural municipality
27890,51292,"दीपेन्द्र माध्यमिक विद्यालय विनयी त्रिवेणी, व॰सु॰पूर्व नवलपरासी",dipendra basic school,दीपेन्द्र,नवलपरासी,48,nawalparasi,5,lumbini province,466,susta,susta rural municipality
10203,31128,ब्रम्हचारिणी आधारभूत विद्यालय भक्तपुर,brahmacharini pra v,ब्रम्हचारिणी,भक्तपुर,24,bhaktapur,3,bagamati province,91,kwathandau,bhaktapur municipality
10219,52010,"जन जागृति मा॰वि, गुल्मी",jana jagriti primary school,जन जागृति,गुल्मी,51,gulmi,5,lumbini province,232,simichaur,resunga municipality
10401,52010,"जनजागृति माध्यमिक विद्यालय, गुल्मी",jana jagriti primary school,जनजागृति,गुल्मी,51,gulmi,5,lumbini province,232,simichaur,resunga municipality
10236,13828,"मनकामना मा॰वि॰ बोक्स, ओखलढुगा",manakamana basic school,मनकामना,ओखलढुगा,7,okhaldhunga,1,koshi province,482,likhu,likhu rural municipality
10237,56292,"त्रिमुती प्रा॰, िनवलपरासी",trimurti basic school,त्रिमुती,नवलपरासी,48,nawalparasi,5,lumbini province,462,tilauli,sarawal rural municipality
10240,42995,"परोपकार आदर्श माध्यमिक विद्यालय, गोरखा",paropakar adarsha secondary school,परोपकार आदर्श,गोरखा,37,gorkha,4,gandaki province,221,jaubari,siranchowk rural municipality
10255,55081,शहिद जगदीश पासवान प्राथमिक विद्यालय व॰सु॰पश्चिम नवलपरासी,shahid jagadis paswan adharbhut vidyalaya,शहिद जगदीश पासवान,नवलपरासी,48,nawalparasi,5,lumbini province,460,ramgram,ramgram municipality
10284,4913,"चित्रे पोखरी माध्यमिक विद्यालय, गोरखा",chitre pokhari ma vi,चित्रे पोखरी,गोरखा,37,gorkha,4,gandaki province,221,chitre pokhari,siranchowk rural municipality
10305,42107,"कालिका मिलन माध्यमिक विधालय, चिसापानी लमजुङ",kalika milan secondary school,कालिका मिलन,लमजुङ,39,lamjung,4,gandaki province,368,chisapani,besishahar municipality
10313,61369,"जन माध्यमिक विद्यालय, वीरेन्द्रनगर, सुर्खेत",janata pra v,जन,सुर्खेत,67,surkhet,6,karnali province,730,lawan,chingad rural municipality
13592,61369,"जनक माध्यमिक विद्यालय गमखोला, सुर्खेत",janata pra v,जनक,सुर्खेत,67,surkhet,6,karnali province,730,lawan,chingad rural municipality
10321,55908,"सिद्धार्थ उ॰ माध्यमिक विद्यालय, हंसपुर, अर्घाखाँची",siddhartha basic school,सिद्धार्थ,अर्घाखाँची,50,arghakhanchi,5,lumbini province,17,sanadhungre,shitaganga municipality
11999,55908,"सिद्धार्थ माध्यमिक विद्यालय, मालारानी, अर्घाखाँची",siddhartha basic school,सिद्धार्थ,अर्घाखाँची,50,arghakhanchi,5,lumbini province,17,sanadhungre,shitaganga municipality
24306,55908,"सिद्धार्थ उ॰ माध्यमिक विधालय, हंशपूर, अर्घाखाँची",siddhartha basic school,सिद्धार्थ,अर्घाखाँची,50,arghakhanchi,5,lumbini province,17,sanadhungre,shitaganga municipality
10324,61575,कालिका माध्यमिक विधालय सुर्खेत,kalika pra v,कालिका,सुर्खेत,67,surkhet,6,karnali province,733,panchapuri-5,panchpuri municipality
13444,61575,"मालिका उ॰ माध्यमिक विधालय मतेला-३, सुर्खेत",kalika pra v,मालिका,सुर्खेत,67,surkhet,6,karnali province,733,panchapuri-5,panchpuri municipality
13445,61575,"मालिका माध्यमिक विधालय, पैसरा छाप्रे -९ सुर्खेत",kalika pra v,मालिका,सुर्खेत,67,surkhet,6,karnali province,733,panchapuri-5,panchpuri municipality
13615,61575,"मालिका मा वि, सुर्खेत",kalika pra v,मालिका,सुर्खेत,67,surkhet,6,karnali province,733,panchapuri-5,panchpuri municipality
10339,56314,"उदय उ॰मा॰वि॰, गुल्मी",udaya basic school,उदय,गुल्मी,51,gulmi,5,lumbini province,223,gekhung,chandrakot rural municipality
11256,56314,"उदय माध्यमिक विद्यालय शान्तिपुर, गुल्मी",udaya basic school,उदय,गुल्मी,51,gulmi,5,lumbini province,223,gekhung,chandrakot rural municipality
24863,56314,"उदय उ॰ माध्यमिक विधालय, शान्तीपुर गुल्मी",udaya basic school,उदय,गुल्मी,51,gulmi,5,lumbini province,223,gekhung,chandrakot rural municipality
10350,11134,"चेतन प्रा॰ वि॰, ओखलढुगा",chetan basic school,चेतन,ओखलढुगा,7,okhaldhunga,1,koshi province,480,ratmate,chisankhugadhi rural municipality
10357,54468,"पृथ्वी माध्यमिक विद्यालय, पुर्कोट दह, गुल्मी",prithvi primary school,पृथ्वी,गुल्मी,51,gulmi,5,lumbini province,232,resunga municipality,resunga municipality
11101,54468,"पृथ्वी माध्यमिक विद्यालय, गुल्मी",prithvi primary school,पृथ्वी,गुल्मी,51,gulmi,5,lumbini province,232,resunga municipality,resunga municipality
10369,55134,"शान्ति निकुञ्ज उ॰ माध्यमिक विधालय, माकर-९, नवलपरासी",shanti nikunja ma vi,शान्ति निकुञ्ज,नवलपरासी,48,nawalparasi,5,lumbini province,438,bardaghat,bardaghat municipality
13202,55134,"शान्ति निकुन्ज मा॰वि, नवलपरासी",shanti nikunja ma vi,शान्ति निकुन्ज,नवलपरासी,48,nawalparasi,5,lumbini province,438,bardaghat,bardaghat municipality
13203,55134,"शान्ति निकुञ्ज माध्यमिक विद्यालय, व॰सु॰पूर्व नवलपरासी",shanti nikunja ma vi,शान्ति निकुञ्ज,नवलपरासी,48,nawalparasi,5,lumbini province,438,bardaghat,bardaghat municipality
25726,55134,"शान्ति निकुञ्ज माध्यमिक विद्यालय, बर्दघाट, नवलपरासी",shanti nikunja ma vi,शान्ति निकुञ्ज,नवलपरासी,48,nawalparasi,5,lumbini province,438,bardaghat,bardaghat municipality
26287,55134,"शान्ति निकुञ्ज उ॰ माध्यमिक विद्यालय पिठौली, नवलपरासी",shanti nikunja ma vi,शान्ति निकुञ्ज,नवलपरासी,48,nawalparasi,5,lumbini province,438,bardaghat,bardaghat municipality
10381,52606,"मालिका उ॰मा॰वि॰, गुल्मी",kalika basic  school,मालिका,गुल्मी,51,gulmi,5,lumbini province,223,khalidanda,chandrakot rural municipality
12775,52606,"मालिका माध्यमिक विद्यालय, मर्भुङ, गुल्मी",kalika basic  school,मालिका,गुल्मी,51,gulmi,5,lumbini province,223,khalidanda,chandrakot rural municipality
10385,7790,"चौकोट नि मा वि, डोटी",chaikot  basic school,चौकोट,डोटी,75,doti,7,sudurpashchim province,209,dungri,purbichauki rural municipality
10399,1751,"भवरीदेवी प्राःविः, उदयपुर",bhawari devi aa vi,भवरीदेवी,उदयपुर,14,udayapur,1,koshi province,773,katari,katari municipality
10437,63541,"सूर्य ज्योती माध्यमिक विद्यालय मेहेलकुना, सुर्खेत",surya jyoti pra v,सूर्य ज्योती,सुर्खेत,67,surkhet,6,karnali province,734,lapu,simta rural municipality
11246,63541,"सूर्य ज्योति माध्यमिक विद्यालय, मेहेलकुना, सुर्खेत",surya jyoti pra v,सूर्य ज्योति,सुर्खेत,67,surkhet,6,karnali province,734,lapu,simta rural municipality
13601,63541,"सूर्यज्योति माध्यमिक विधालय, लामाखाली सुर्खेत",surya jyoti pra v,सूर्यज्योति,सुर्खेत,67,surkhet,6,karnali province,734,lapu,simta rural municipality
25314,63541,"सूर्य ज्योती उ॰ माध्यमिक विद्यालय, सुर्खेत",surya jyoti pra v,सूर्य ज्योती,सुर्खेत,67,surkhet,6,karnali province,734,lapu,simta rural municipality
25444,63541,"सुर्यज्योति माध्यमिक विद्यालय सुन्तोला, घोरेटा, सुर्खेत",surya jyoti pra v,सुर्यज्योति,सुर्खेत,67,surkhet,6,karnali province,734,lapu,simta rural municipality
26315,63541,"सूर्यज्योति माध्यमिक विद्यालय सुन्तोला, सुर्खेत",surya jyoti pra v,सूर्यज्योति,सुर्खेत,67,surkhet,6,karnali province,734,lapu,simta rural municipality
10455,52233,"जनकल्याण माध्यमिक विद्यालय, सैनामैना, रुपन्देही",janakalayan primary school,जनकल्याण,रुपन्देही,49,rupandehi,5,lumbini province,600,marchawari rural municipality,marchawari rural municipality
14986,52233,"जनकल्याण माध्यमिक विधालय, सूर्यपुरा रुपन्देही",janakalayan primary school,जनकल्याण,रुपन्देही,49,rupandehi,5,lumbini province,600,marchawari rural municipality,marchawari rural municipality
15494,52233,जनकल्याण माध्यमिक विद्यालय रुपन्देही,janakalayan primary school,जनकल्याण,रुपन्देही,49,rupandehi,5,lumbini province,600,marchawari rural municipality,marchawari rural municipality
10458,16739,"शिंह देवी नि मा वि, मोर",singha devi basic school,शिंह देवी,मोर,6,morang,1,koshi province,405,devi than,belbari municipality
21632,16739,सिंहदेवी माध्यमिक विद्यालय कानेपोखरी मोरङ,singha devi basic school,सिंहदेवी,मोरङ,6,morang,1,koshi province,405,devi than,belbari municipality
10472,41446,ज्ञानोदय रघु माध्यमिक विधालय मौजा कास्की,gyanodaya raghu basic  school,ज्ञानोदय रघु,कास्की,38,kaski,4,gandaki province,326,mauja bisauna,pokhara metropolitan city
10473,72832,"नवोदय माध्यमिक विद्यालय, गडसेरा, डोटी",nabodya  basic school,नवोदय,डोटी,75,doti,7,sudurpashchim province,204,"dhari, lana",badikedar rural municipality
18329,72832,"नवोदय उ॰ माध्यमिक विधालय, डोटी",nabodya  basic school,नवोदय,डोटी,75,doti,7,sudurpashchim province,204,"dhari, lana",badikedar rural municipality
10474,15166,"सगरमाथा निम्न माध्यमिक विद्यालय, झुल्के, उदयपुर",sagarmatha basic school,सगरमाथा,उदयपुर,14,udayapur,1,koshi province,772,bhulke,chaudandigadhi municipality
25539,15166,"सगरमाथा माध्यमिक विद्यालय, भोर्लेनी, उदयपुर",sagarmatha basic school,सगरमाथा,उदयपुर,14,udayapur,1,koshi province,772,bhulke,chaudandigadhi municipality
10475,23796,"रुद्रनारायण माध्यमिक विद्यालय गोरगामा, रंजितपुर, सप्तरी",rudra narayan ma v,रुद्रनारायण,सप्तरी,21,saptari,2,madhesh province,632,gorgama,bishnupur rural municipality
10476,54825,"शारदा माध्यमिक विद्यालय रुपाकोट, गुल्मी",sarada basic school,शारदा,गुल्मी,51,gulmi,5,lumbini province,233,okhaldhunga,rurukshetra rural municipality
19507,54825,"शारदा माध्यमिक विद्यालय, चन्द्रकोट गा॰पा॰, गुल्मी",sarada basic school,शारदा,गुल्मी,51,gulmi,5,lumbini province,233,okhaldhunga,rurukshetra rural municipality
20029,54825,"शारदा माध्यमिक विद्यालय, गुल्मी",sarada basic school,शारदा,गुल्मी,51,gulmi,5,lumbini province,233,okhaldhunga,rurukshetra rural municipality
25861,54825,"शारदा माध्यमिक विद्यालय, अमरअर्वाथोक, गुल्मी",sarada basic school,शारदा,गुल्मी,51,gulmi,5,lumbini province,233,okhaldhunga,rurukshetra rural municipality
10481,2594,"वितो महतो जनता माध्यमिक विद्यालय, जीतपुर नौकाटोल, पर्सा",bito mahato janata ma v,वितो महतो जनता,पर्सा,15,parsa,2,madhesh province,518,naukatola,jira bhawani rural municipality
13352,2594,"बितो महतो जनता माध्यमिक विद्यालय जीतपुर, पर्सा",bito mahato janata ma v,वितो महतो जनता,पर्सा,15,parsa,2,madhesh province,518,naukatola,jira bhawani rural municipality
10494,7894,"काडामाण्डौ माध्यमिक विद्यालय, डोटी",dadamandu basic school,काडामाण्डौ,डोटी,75,doti,7,sudurpashchim province,209,shukala,purbichauki rural municipality
10515,12899,"ज्योति माध्यमिक विद्यालय, मोरङ",jyoti basic school,ज्योति,मोरङ,6,morang,1,koshi province,406,kharji,biratnagar metropolitan city
21383,12899,ज्योति माध्यमिक विद्यालय मोरङ,jyoti basic school,ज्योति,मोरङ,6,morang,1,koshi province,406,kharji,biratnagar metropolitan city
23736,12899,"ज्योति माध्यमिक विद्यालय, सुन्दरहरैचा, मोरङ",jyoti basic school,ज्योति,मोरङ,6,morang,1,koshi province,406,kharji,biratnagar metropolitan city
10517,43569,"सेतुबाराहरी मा वि, कास्की",setu barahi pra v,सेतुबाराहरी,कास्की,38,kaski,4,gandaki province,326,bhadaure tamagi chainpur,pokhara metropolitan city
28744,43569,"सेतु बाराही आधारभूत विद्यालय, कास्की",setu barahi pra v,सेतु बाराही,कास्की,38,kaski,4,gandaki province,326,bhadaure tamagi chainpur,pokhara metropolitan city
10538,33207,"कालिका माध्यमिक विद्यालय धमिले जरायोटार, सिन्धुली",kalika pra v,कालिका,सिन्धुली,35,sindhuli,3,bagamati province,670,golanjor,golanjor rural municipality
20367,33207,"कालिका माध्यमिक विद्यालय पल्लो रामपुर, सिन्धुली",kalika pra v,कालिका,सिन्धुली,35,sindhuli,3,bagamati province,670,golanjor,golanjor rural municipality
25400,33207,"कालिका माध्यमिक विद्यालय लंगुर छविसे, सिन्धुली",kalika pra v,कालिका,सिन्धुली,35,sindhuli,3,bagamati province,670,golanjor,golanjor rural municipality
10539,32805,"जनज्वति नि मा वि, सिन्धुली",janajagriti basic school,जनज्वति,सिन्धुली,35,sindhuli,3,bagamati province,673,mathauli,marin rural municipality
10550,1575,"साजवोटे प्राःविः, उदयपुर",basic school sajbote,साजवोटे,उदयपुर,14,udayapur,1,koshi province,778,sajbote,udayapurgadhi rural municipality
10575,61172,"जन प्रकाश माध्यमिक विद्यालय, हुम्ला",jana prakash  ma vi,जन प्रकाश,हुम्ला,61,humla,6,karnali province,241,kadagaun,tanjakot rural municipality
10614,61172,"जनप्रकाश निम्न माध्यमिक विधालय काँडागाउँ मैला, हुम्ला",jana prakash  ma vi,जनप्रकाश,हुम्ला,61,humla,6,karnali province,241,kadagaun,tanjakot rural municipality
10599,6955,"हिमालय निम्न माध्यमिक विद्यालय, हुम्ला",himalaya basic school,हिमालय,हुम्ला,61,humla,6,karnali province,238,chala,namkha rural municipality
24138,6955,"हिमालय माध्यमिक विद्यालय, हुम्ला",himalaya basic school,हिमालय,हुम्ला,61,humla,6,karnali province,238,chala,namkha rural municipality
10610,52610,"कालिका माध्यमिक विद्यालय, बुटवल, रुपन्देही",kalika basic school,कालिका,रुपन्देही,49,rupandehi,5,lumbini province,595,saranbari,devdaha municipality
10684,52610,"कालिका मा॰वि॰, रुपन्देही",kalika basic school,कालिका,रुपन्देही,49,rupandehi,5,lumbini province,595,saranbari,devdaha municipality
10619,32747,"जनप्रेमी उ॰ माध्यमिक विधालय, सिन्धुली",jana premi pra v,जनप्रेमी,सिन्धुली,35,sindhuli,3,bagamati province,671,dwarkhola,hariharpurgadhi rural municipality
10621,6616,"च्याछरा प्रा वि, हुम्ला",chyachara basic school,च्याछरा,हुम्ला,61,humla,6,karnali province,238,chayadhuk,namkha rural municipality
10630,56254,"ठुटीपीपल माध्यमिक विद्यालय, ओमसतिया, रुपन्देही",thutipipal ma vi,ठुटीपीपल,रुपन्देही,49,rupandehi,5,lumbini province,602,omsatiya,omsatiya rural municipality
15761,56254,"ठुटीपीपल माध्यमिक विद्यालय, पडसरी, रुपन्देही",thutipipal ma vi,ठुटीपीपल,रुपन्देही,49,rupandehi,5,lumbini province,602,omsatiya,omsatiya rural municipality
10651,61505,"कालाशिल्ला प्राथमिक विद्यालय, सिमिकोट, हुम्ला",kalasilta basic school,कालाशिल्ला,हुम्ला,61,humla,6,karnali province,240,paobada,simkot rural municipality
20107,61505,"कालाशिला प्रा॰वि॰ पाकड, हुम्ला",kalasilta basic school,कालाशिला,हुम्ला,61,humla,6,karnali province,240,paobada,simkot rural municipality
10660,41938,"जनता धन माध्यमिक विद्यालय नारायणस्थान, बाग्लुङ",janata dhan secondary school,जनता धन,बाग्लुङ,36,baglung,4,gandaki province,19,baglung nagarpalika,baglung municipality
13797,41938,"जनता धन उ॰ माध्यमिक विधालय, अमलाचौर बाग्लुङ",janata dhan secondary school,जनता धन,बाग्लुङ,36,baglung,4,gandaki province,19,baglung nagarpalika,baglung municipality
10670,37513,"टिका विद्याश्रम माध्यमिक विद्यालय, सानेपा ललितपुर",tika vidyashram  ma vi,टिका विद्याश्रम,ललितपुर,25,lalitpur,3,bagamati province,365,sanapa,lalitpur metropolitan city
12871,37513,"टीका विद्याश्रम माध्यमिक विद्यालय, सानेपा, ललितपुर",tika vidyashram  ma vi,टीका विद्याश्रम,ललितपुर,25,lalitpur,3,bagamati province,365,sanapa,lalitpur metropolitan city
10671,15314,"सानोजुरे प्रा॰ वि॰, ओखलढुगा",sanojure basic school,सानोजुरे,ओखलढुगा,7,okhaldhunga,1,koshi province,483,sanojure,manebhanjyang rural municipality
10676,15361,"शारदा प्राथमिक विद्यालय खानीडाँडा, उदयपुर",sarada basic school,शारदा,उदयपुर,14,udayapur,1,koshi province,772,siddhipur,chaudandigadhi municipality
10795,15361,"शारदा माध्यमिक विद्यालय, चौदण्डीगढी, उदयपुर",sarada basic school,शारदा,उदयपुर,14,udayapur,1,koshi province,772,siddhipur,chaudandigadhi municipality
23349,15361,"शारदा निम्न माध्यमिक विधालय, बिलिम्ला -६ उदयपुर",sarada basic school,शारदा,उदयपुर,14,udayapur,1,koshi province,772,siddhipur,chaudandigadhi municipality
10682,15879,"शिवालय नि॰ मा॰ वि॰, ओखलढुगा",shivalaya pra v,शिवालय,ओखलढुगा,7,okhaldhunga,1,koshi province,486,hyakule,sunkoshi rural municipality
23232,15879,"शिवालय माध्यमिक विधालय, ओखलढुंगा",shivalaya pra v,शिवालय,ओखलढुंगा,7,okhaldhunga,1,koshi province,486,hyakule,sunkoshi rural municipality
10688,44355,"सुर्यचन्द्रमा आधारभूत विद्यालय, पुतलीबजार, स्याङ्जा",surya chandrama adharbhut vi,सुर्यचन्द्रमा,स्याङ्जा,45,syangja,4,gandaki province,744,putalibazaar14,putalibazar municipality
10707,3855,"भानु माध्यमिक विद्यालय रतनपुर, सिन्धुली",bhanu adhar v,भानु,सिन्धुली,35,sindhuli,3,bagamati province,672,kabase,kamalamai municipality
14126,3855,"भानु निम्न माध्यमिक विद्यालय, सिन्धुली",bhanu adhar v,भानु,सिन्धुली,35,sindhuli,3,bagamati province,672,kabase,kamalamai municipality
10735,3721,"बाटोनिगाले प्रा॰ वि॰, सिन्धुली","basic school, batonigale",बाटोनिगाले,सिन्धुली,35,sindhuli,3,bagamati province,672,jalkanya,kamalamai municipality
10736,44150,"शुभकल्यान नि॰ मा॰ वि ॰, पर्बत",shuva kalyan adharbhut vidyalaya,शुभकल्यान,पर्बत,44,parbat,4,gandaki province,507,kushma napa 14 parbat,kushma municipality
10738,43156,"राधा कृष्ण निम्न माध्यमिक विधालय, जगतदेवी, स्याङजा",radha krishna basic school,राधा कृष्ण,स्याङजा,45,syangja,4,gandaki province,740,ilunga,galyang municipality
10741,41818,"जन सामूहिक नि मा वि, स्याङजा",jana samuhik basic school,जन सामूहिक,स्याङजा,45,syangja,4,gandaki province,739,chapakot,chapakot municipality
11528,41818,"जन सामुहिक निम्न माध्यमिक विधालय, केरुवाकोट, स्याङजा",jana samuhik basic school,जन सामुहिक,स्याङजा,45,syangja,4,gandaki province,739,chapakot,chapakot municipality
10743,31450,"छोटीडांडा आधारभूत विद्यालय, ललितपुर",chotidanda pra v,छोटीडांडा,ललितपुर,25,lalitpur,3,bagamati province,363,godawori,godawari municipality
10744,31335,"चण्डीदेवी आधारभूत विद्यालय गोदावरी न॰पा, ललितपुर",chandevi pra v,चण्डीदेवी,ललितपुर,25,lalitpur,3,bagamati province,367,"mahankal, gotikhel, shisawan",mahankal rural municipality
10756,34958,"पाटनदेवी माध्यमिक विद्यालय कोटगाउँ, सिन्धुली",patana devi pra v,पाटनदेवी,सिन्धुली,35,sindhuli,3,bagamati province,670,golanjor,golanjor rural municipality
10760,42047,"ज्योती मा॰ बी॰, पर्बत",jyoti pra v,ज्योती,पर्बत,44,parbat,4,gandaki province,506,dharapani,jaljala rural municipality
10762,12569,जनसेवा प्राथमिक विधालय नेपालेडाँडा भोजपुर,janasewa adhar v,जनसेवा,भोजपुर,1,bhojpur,1,koshi province,97,bankroad,bhojpur municipality
18968,12569,जनसेवा माध्यमिक विधालय हसनपुर भोजपुर,janasewa adhar v,जनसेवा,भोजपुर,1,bhojpur,1,koshi province,97,bankroad,bhojpur municipality
18982,12569,"जनसेवा निम्न माध्यमिक विधालय हसनपुर, भोजपुर",janasewa adhar v,जनसेवा,भोजपुर,1,bhojpur,1,koshi province,97,bankroad,bhojpur municipality
29050,12569,"जनसेवा माध्यमिक विद्यालय, हतुवागढी गा॰पा॰, हसनपुर, भोजपुर",janasewa adhar v,जनसेवा,भोजपुर,1,bhojpur,1,koshi province,97,bankroad,bhojpur municipality
10771,2341,वागमती माध्यमिक विद्यालय गोपालकुटी रौतहट,bagmati primary school,वागमती,रौतहट,17,rautahat,2,madhesh province,552,durgabhagawati,durga bhagawati rural municipality
24206,2341,"बागमती माध्यमिक विद्यालय गोपालकुटी चन्द्रपुर, रौतहट",bagmati primary school,बागमती,रौतहट,17,rautahat,2,madhesh province,552,durgabhagawati,durga bhagawati rural municipality
10814,4979,"देउराली निम्न माध्यमिक विधालय, केकई",deurali basic school,देउराली,केकई,38,kaski,4,gandaki province,327,rupa-07,rupa rural municipality
10825,41923,"जनता बाल साक्षरता प्राः विः, बाग्लुङ",janata bal saksharata basic school,जनता बाल साक्षरता,बाग्लुङ,36,baglung,4,gandaki province,23,jaidi,jaimini municipality
10838,14642,"पटनदेवी प्राःविः, उदयपुर",patan devi basic school,पटनदेवी,उदयपुर,14,udayapur,1,koshi province,773,dundebari,katari municipality
10843,31925,"गणेश माध्यमिक विद्यालय सुनकोशी, सिन्धुली",ganesh pra v,गणेश,सिन्धुली,35,sindhuli,3,bagamati province,670,magarbeasi,golanjor rural municipality
11481,31925,"गणेश माध्यमिक विद्यालय थापा थुम्का, सिन्धुली",ganesh pra v,गणेश,सिन्धुली,35,sindhuli,3,bagamati province,670,magarbeasi,golanjor rural municipality
12123,31925,"गणेश माध्यमिक विद्यालय, सुनकोशी गा॰पा॰, मझुवा, सिन्धुली",ganesh pra v,गणेश,सिन्धुली,35,sindhuli,3,bagamati province,670,magarbeasi,golanjor rural municipality
13329,31925,"गणेश निम्न माध्यमिक विद्यालय, सिन्धुली",ganesh pra v,गणेश,सिन्धुली,35,sindhuli,3,bagamati province,670,magarbeasi,golanjor rural municipality
10859,41815,"जनसहयोग नि॰ मा॰ वि॰, पर्बत",jana sahayogi adharbhut vidyalaya,जनसहयोग,पर्बत,44,parbat,4,gandaki province,511,phalewas,phalewas municipality
16620,41815,जनसहयोगी माध्यमिक विधालय पर्वत,jana sahayogi adharbhut vidyalaya,जनसहयोगी,पर्वत,44,parbat,4,gandaki province,511,phalewas,phalewas municipality
10863,31381,"क्षत्र पाल मा॰वि, नुवाकोट",chatra pal adhar v,क्षत्र पाल,नुवाकोट,30,nuwakot,3,bagamati province,470,shirubari,kakani rural municipality
10871,17101,सुर्केडाँडा निम्न माध्यमिक विधालय खोटाङ,surke danda adhar v,सुर्केडाँडा,खोटाङ,5,khotang,1,koshi province,360,surke,diktel rupakot majhuwagadhi municipality
10874,13318,"लालीगुरास प्रा वि, भोजपुर",laligurans basic school,लालीगुरास,भोजपुर,1,bhojpur,1,koshi province,99,pauwadungma,pauwadungma rural municipality
10879,42756,"नारायण्ा मा॰ वि, पर्बत",narayansthan pra v,नारायण्ा,पर्बत,44,parbat,4,gandaki province,511,karnas,phalewas municipality
19696,42756,"नारायण माध्यमिक विद्यालय, कुश्मा, पर्वत",narayansthan pra v,नारायण,पर्वत,44,parbat,4,gandaki province,511,karnas,phalewas municipality
10882,4819,"चण्डिदेवी राष्ट्रिय माध्यमिक विद्यालय, ब्यास, तनहुँ",chandidevi rastriya secondary school,चण्डिदेवी राष्ट्रिय,तनहुँँ,46,tanahun,4,gandaki province,750,vyas,vyas municipality
10893,13239,कोशी प्राथमिक विधालय जरायोटार भोजपुर,koshi basic school,कोशी,भोजपुर,1,bhojpur,1,koshi province,96,jarayotar,arun rural municipality
24094,13239,"कोशिका प्राथमिक विधालय, दुम्माना भोजपुर",koshi basic school,कोशिका,भोजपुर,1,bhojpur,1,koshi province,96,jarayotar,arun rural municipality
27773,13239,"कोशी प्राथमिक विद्यालय, अरुण, भोजपुर",koshi basic school,कोशी,भोजपुर,1,bhojpur,1,koshi province,96,jarayotar,arun rural municipality
