school_id_A,school_id_B,school_A,school_name_B,school_name_A,extracted_district_A,district_id_B,district_B,province_id_B,province_B,local_level_id_B,location_B,local_level_B
1985,73310,"राष्ट्रिय माध्यमिक विद्यालय बल्चौर, कैलाली",Rashtriya Basic School,राष्ट्रिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
2257,73310,"राष्टि्रय नि॰मा॰वि॰, कैलाली",Rashtriya Basic School,राष्टि्रय निमावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
6075,73310,"राष्टिय माध्यमिक विधालय पचमुडिया, कैलाली",Rashtriya Basic School,राष्टिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
6305,73310,"राष्टिय निम्न माध्यमिक विद्यालय, कैलाली",Rashtriya Basic School,राष्टिय निमावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
6717,73310,"राष्टिय माध्यमिक विद्यालय कैलारी, कैलाली",Rashtriya Basic School,राष्टिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
6887,73310,"राष्ट्रिय माध्यमिक विद्यालय गो॰न॰पा॰, कैलाली",Rashtriya Basic School,राष्ट्रिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
7510,73310,"राष्टि्य माध्यमिक विद्यालय, कैलाली",Rashtriya Basic School,राष्टि्य मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
7588,73310,"राष्ट्रिय माध्यमिक विद्यालय, लोखरी, कैलाली",Rashtriya Basic School,राष्ट्रिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
7692,73310,"राष्ट्रिय माध्यमिक विद्यालय, कैलाली",Rashtriya Basic School,राष्ट्रिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
7710,73310,"राष्ट्रिय माध्यमिक विद्यालय तारानगर, कैलाली",Rashtriya Basic School,राष्ट्रिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
7728,73310,"राष्टि्र्रय नि॰मा॰वि, कैलाली",Rashtriya Basic School,राष्टि्र्रय निमावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
7753,73310,"राष्ट्रिय माध्यमिक विद्यालय, झुङ्गा, कैलाली",Rashtriya Basic School,राष्ट्रिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
7936,73310,"राष्टिय माध्यमिक विद्यालय, मोहन्याल, कैलाली",Rashtriya Basic School,राष्टिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
8114,73310,"राीष्ट्र्रय॰मा॰वि, कैलाली",Rashtriya Basic School,राीष्ट्र्रय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
11956,73310,"राष्ट्रिय माध्यमिक विद्यालय टिकापुर, कैलाली",Rashtriya Basic School,राष्ट्रिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
16493,73310,"राष्ट्रिय माध्यमिक विद्यालय पथरैया, अमौरा, कैलाली",Rashtriya Basic School,राष्ट्रिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
17454,73310,"राष्ट्रिय माध्यमिक विद्यालय पाताभार, कैलाली",Rashtriya Basic School,राष्ट्रिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
24602,73310,"राष्ट्रिय माध्यमिक विद्यालय, धनगढी न॰पा॰, बेली, कैलाली",Rashtriya Basic School,राष्ट्रिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
24904,73310,"राष्ट्रिय माध्यमिक विद्यालय, खैलाड, कैलाली",Rashtriya Basic School,राष्ट्रिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
24920,73310,"राष्टिय माध्यमिक विद्यालय, नारायणपुर, बेलुवा, कैलाली",Rashtriya Basic School,राष्टिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
25185,73310,"राष्ट्रिय माध्यमिक विद्यालय, लम्की चुहा, गप्का, कैलाली",Rashtriya Basic School,राष्ट्रिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
27029,73310,"राष्टिय माध्यमिक विद्यालय लकडमण्डी, कैलाली",Rashtriya Basic School,राष्टिय मावि,कैलाली,76,Kailali,7,Sudurpashchim,289,Khaireni,Janaki Rural Municipality
1127,14152,"नारायणज्योति आधारभूत विद्यालय, साकफारा, इलाम",Narayan Jyoti Pra V,नारायणज्योति आवि,इलाम,3,Ilam,1,Koshi,242,Ramite,Chulachuli Rural Municipality
1131,12967,"कालिका प्राथमिक विद्यालय, ज्यामिरगढी कालिकाझार, झापा",Kalika Basic School,कालिका प्रावि,झापा,4,Jhapa,1,Koshi,270,Garudmari,Kamal Rural Municipality
1554,12967,"कालिका निःमाःविः, झापा",Kalika Basic School,कालिका निमावि,झापा,4,Jhapa,1,Koshi,270,Garudmari,Kamal Rural Municipality
22211,12967,"कालिका प्रा॰वि॰, झापा",Kalika Basic School,कालिका प्रावि,झापा,4,Jhapa,1,Koshi,270,Garudmari,Kamal Rural Municipality
23774,12967,"कालिका माध्यमिक विधालय, शनिश्चरे, झापा",Kalika Basic School,कालिका मावि,झापा,4,Jhapa,1,Koshi,270,Garudmari,Kamal Rural Municipality
28889,12967,"कालिका प्राथमिक विद्यालय, कमल॰, झापा",Kalika Basic School,कालिका प्रावि,झापा,4,Jhapa,1,Koshi,270,Garudmari,Kamal Rural Municipality
1134,7424,"भगवती स्थान आधारभूत विद्यालय पुर्वीचौकी, डोटी",Bhagawatisthan Pra V,भगवती स्थान आवि,डोटी,75,Doti,7,Sudurpashchim,209,Dhulabashti,Purbichauki Rural Municipality
1136,15397,"सरस्वती माध्यमिक विद्यालय, ताप्लेजुङ",Saraswati Aa Vi,सरस्वती मावि,ताप्लेजुङ,12,Taplejung,1,Koshi,763,Bainsabote,Sirijangha Rural Municipality
1137,15397,"सरश्वती उ॰ माध्यमिक विधालय, सिकैंचा ताप्लेजङ",Saraswati Aa Vi,सरश्वती मावि,ताप्लेजङ,12,Taplejung,1,Koshi,763,Bainsabote,Sirijangha Rural Municipality
1220,15397,"सरस्वती निम्न माध्यमिक विधालय, तापेथोक ताप्लेजुङ",Saraswati Aa Vi,सरस्वती निमावि,ताप्लेजुङ,12,Taplejung,1,Koshi,763,Bainsabote,Sirijangha Rural Municipality
3737,15397,"सरस्वती माध्यमिक विद्यालय, सिरिजंघा गा॰पा॰, ताप्लेजुङ",Saraswati Aa Vi,सरस्वती मावि,ताप्लेजुङ,12,Taplejung,1,Koshi,763,Bainsabote,Sirijangha Rural Municipality
3886,15397,"सरस्वती निम्न माध्यमिक विधालय, फुलवारी ताप्लेजुङ",Saraswati Aa Vi,सरस्वती निमावि,ताप्लेजुङ,12,Taplejung,1,Koshi,763,Bainsabote,Sirijangha Rural Municipality
16677,15397,"सरस्वती निम्न माध्यमिक विधालय, फवाखोला ताप्लेजुङ",Saraswati Aa Vi,सरस्वती निमावि,ताप्लेजुङ,12,Taplejung,1,Koshi,763,Bainsabote,Sirijangha Rural Municipality
20657,15397,"सरस्वती माध्यमिक विधालय, , साब्लाखु ताप्लेजुङ",Saraswati Aa Vi,सरस्वती मावि,ताप्लेजुङ,12,Taplejung,1,Koshi,763,Bainsabote,Sirijangha Rural Municipality
21191,15397,"सरस्वती उ॰ माध्यमिक विद्यालय, सिकेचा, ताप्लेजुङ",Saraswati Aa Vi,सरस्वती मावि,ताप्लेजुङ,12,Taplejung,1,Koshi,763,Bainsabote,Sirijangha Rural Municipality
1142,731,"आदर्श नि मा बि, कैलाली",Adarsha Basic School,आदर्श निमावि,कैलाली,76,Kailali,7,Sudurpashchim,286,Mahuliya,Gauriganga Municipality
11947,731,"आर्दश माध्यमिक विधालय खगौली, कैलाली",Adarsha Basic School,आर्दश मावि,कैलाली,76,Kailali,7,Sudurpashchim,286,Mahuliya,Gauriganga Municipality
24574,731,"आदर्श माध्यमिक विद्यालय, जानकी, कैलाली",Adarsha Basic School,आदर्श मावि,कैलाली,76,Kailali,7,Sudurpashchim,286,Mahuliya,Gauriganga Municipality
1151,15049,"राष्ट्रिय शारदा आधारभूत विद्यालय, कुम्याही, सुनसरी",Rastriya Sarada Pra V,राष्ट्रिय शारदा आवि,सुनसरी,11,Sunsari,1,Koshi,724,Kumyahi,Koshi Rural Municipality
1152,16574,"सिंहदेवि निःमाःवि, झापा",Siddha Devi Basic School,सिंहदेवि निमावि,झापा,4,Jhapa,1,Koshi,270,Sitapuri,Kamal Rural Municipality
1156,16574,"शिद्ध देवी प्रा॰वि॰, झापा",Siddha Devi Basic School,शिद्ध देवी प्रावि,झापा,4,Jhapa,1,Koshi,270,Sitapuri,Kamal Rural Municipality
2179,16574,"सिंह देवी माध्यमिक विद्यालय, झापा",Siddha Devi Basic School,सिंह देवी मावि,झापा,4,Jhapa,1,Koshi,270,Sitapuri,Kamal Rural Municipality
5765,16574,"सिंहदेवी माध्यमिक विद्यालय, दमक, सानो बाह्रघरे, झापा",Siddha Devi Basic School,सिंहदेवी मावि,झापा,4,Jhapa,1,Koshi,270,Sitapuri,Kamal Rural Municipality
21397,16574,सिद्वदेवी प्राथमिक विधालय झापा,Siddha Devi Basic School,सिद्वदेवी प्रावि,झापा,4,Jhapa,1,Koshi,270,Sitapuri,Kamal Rural Municipality
22184,16574,सिहदेवी उच्च माध्यमिक विधालय झापा,Siddha Devi Basic School,सिहदेवी मावि,झापा,4,Jhapa,1,Koshi,270,Sitapuri,Kamal Rural Municipality
25648,16574,"सिंहदेवी माध्यमिक विद्यालय खुदुनावारी, झापा",Siddha Devi Basic School,सिंहदेवी मावि,झापा,4,Jhapa,1,Koshi,270,Sitapuri,Kamal Rural Municipality
1176,7520,"भवानी माध्यमिक विधालय, डोटी",Bhawani Basic School,भवानी मावि,डोटी,75,Doti,7,Sudurpashchim,205,Paladi,Bogtan Fudsil Rural Municipality
24569,7520,"भवानी उ॰ माध्यमिक विधालय लुसाकोट, डोटी",Bhawani Basic School,भवानी मावि,डोटी,75,Doti,7,Sudurpashchim,205,Paladi,Bogtan Fudsil Rural Municipality
1181,13755,"महेन्द्रोदय नि मा वि, पाचथर",Mahendrodaya Secondary School,महेन्द्रोदय निमावि,पाचथर,8,Panchthar,1,Koshi,500,Kummayak,Kummayak Rural Municipality
8401,13755,महेन्द्रोदय माध्यमिक विद्यालय पाँचथर,Mahendrodaya Secondary School,महेन्द्रोदय मावि,पाँचथर,8,Panchthar,1,Koshi,500,Kummayak,Kummayak Rural Municipality
1184,1327,"बाल प्राथमिक विद्यालय कचनकवल, झापा",Bal Basic School,बाल प्रावि,झापा,4,Jhapa,1,Koshi,269,Kachankawal,Kachankawal Rural Municipality
1197,1780,"भृकुति प्रा॰वि, झापा",Bhrikuti Adharbhut Bidyalaya,भृकुति प्रावि,झापा,4,Jhapa,1,Koshi,261,Bhrikutimarga Anjanimood,Bhadrapur Municipality
1223,1780,"भृकुटी प्रा॰वि॰, झापा",Bhrikuti Adharbhut Bidyalaya,भृकुटी प्रावि,झापा,4,Jhapa,1,Koshi,261,Bhrikutimarga Anjanimood,Bhadrapur Municipality
1471,1780,"भृकुटी माध्यमिक विद्यालय कनकाई, दुर्गापुर, झापा",Bhrikuti Adharbhut Bidyalaya,भृकुटी मावि,झापा,4,Jhapa,1,Koshi,261,Bhrikutimarga Anjanimood,Bhadrapur Municipality
1783,1780,"भृकुटी, प्रा॰वि॰, झापा",Bhrikuti Adharbhut Bidyalaya,भृकुटी प्रावि,झापा,4,Jhapa,1,Koshi,261,Bhrikutimarga Anjanimood,Bhadrapur Municipality
2645,1780,"भृकुटी मा वि, झापा",Bhrikuti Adharbhut Bidyalaya,भृकुटी मावि,झापा,4,Jhapa,1,Koshi,261,Bhrikutimarga Anjanimood,Bhadrapur Municipality
1200,16597,"सिद्धकुमारी निम्न माध्यमिक विधालय, तिरिङ्गे ताप्लेजुङ",Siddha Kumari Basic School,सिद्धकुमारी निमावि,ताप्लेजुङ,12,Taplejung,1,Koshi,764,Pathivara Yangwarak Rm,Pathivara Yangwarak Rural Municipality
1204,56267,"टिमुरखर्क प्रा॰वि॰, गुल्मी",Timurkharka Basic School,टिमुरखर्क प्रावि,गुल्मी,51,Gulmi,5,Lumbini,229,Madane 7 Bhanbhane,Madane Rural Municipality
1205,7349,"बगल गाउ प्रा वि, डोटी",Bayal Gaun Basic School,बगल गाउ प्रावि,डोटी,75,Doti,7,Sudurpashchim,204,Badikedar,Badikedar Rural Municipality
1206,73866,"शिबशत्ती प्रा बि, डोटी",Shivashakti Basic School,शिबशत्ती प्रावि,डोटी,75,Doti,7,Sudurpashchim,208,"Jarimbhadi, Doti",K I Singh Rural Municipality
1208,13260,"कृष्ण प्राथमिक विधालय, ताप्लेजुङ्ग",Krishna Basic School,कृष्ण प्रावि,ताप्लेजुङ्ग,12,Taplejung,1,Koshi,758,Yakteli,Meringden Rural Municipality
16636,13260,"कृष्ण प्राथमिक विधालय, थिंलावु ताप्लेजुङ",Krishna Basic School,कृष्ण प्रावि,ताप्लेजुङ,12,Taplejung,1,Koshi,758,Yakteli,Meringden Rural Municipality
1212,72685,"मष्टेश्वर माध्यमिक विद्यालय, गगुडा, डोटी",Mashteshor Pra V,मष्टेश्वर मावि,डोटी,75,Doti,7,Sudurpashchim,208,"Kisingh Rural Municipality-3, Doti",K I Singh Rural Municipality
29199,72685,"मष्टेश्वरी आधारभूत विद्यालय, डोटी",Mashteshor Pra V,मष्टेश्वरी आवि,डोटी,75,Doti,7,Sudurpashchim,208,"Kisingh Rural Municipality-3, Doti",K I Singh Rural Municipality
1228,55862,"सिद्धबाबा माध्यमिक विद्यालय, गुल्मी",Siddha Baba Pra V,सिद्धबाबा मावि,गुल्मी,51,Gulmi,5,Lumbini,230,Malika 2,Malika Rural Municipality
1232,15742,"शान्ति निम्न माध्यमिक विधालय, हाङपाङ ताप्लेजुङ",Shanti Basic School,शान्ति निमावि,ताप्लेजुङ,12,Taplejung,1,Koshi,756,Hangpang,Aathrai Tribeni Rural Municipality
1235,54870,"सरस्वती माध्यमिक विद्यालय, हर्दिनेटा, गुल्मी",Saraswati Basic School,सरस्वती मावि,गुल्मी,51,Gulmi,5,Lumbini,227,Chaurasi,Isma Rural Municipality
1621,54870,"सरस्वती उ॰ माध्यमिक विद्यालय, जोहाङ -७, गुल्मी",Saraswati Basic School,सरस्वती मावि,गुल्मी,51,Gulmi,5,Lumbini,227,Chaurasi,Isma Rural Municipality
1927,54870,सरस्वती माध्यमिक विद्यालय लिम्घा गुल्मी,Saraswati Basic School,सरस्वती मावि,गुल्मी,51,Gulmi,5,Lumbini,227,Chaurasi,Isma Rural Municipality
2108,54870,"सरस्वती माध्यमिक विद्यालय जोहाङ, गुल्मी",Saraswati Basic School,सरस्वती मावि,गुल्मी,51,Gulmi,5,Lumbini,227,Chaurasi,Isma Rural Municipality
24131,54870,"सरस्वती माध्यमिक विद्यालय, गुल्मी",Saraswati Basic School,सरस्वती मावि,गुल्मी,51,Gulmi,5,Lumbini,227,Chaurasi,Isma Rural Municipality
24838,54870,"सरस्वती माध्यमिक विद्यालय, विशुखर्क, गुल्मी",Saraswati Basic School,सरस्वती मावि,गुल्मी,51,Gulmi,5,Lumbini,227,Chaurasi,Isma Rural Municipality
26068,54870,"सरस्वती माध्यमिक विद्यालय, मुसिकोट, गुल्मी",Saraswati Basic School,सरस्वती मावि,गुल्मी,51,Gulmi,5,Lumbini,227,Chaurasi,Isma Rural Municipality
27221,54870,"सरस्वती माध्यमिक विद्यालय सत्यवती, गुल्मी",Saraswati Basic School,सरस्वती मावि,गुल्मी,51,Gulmi,5,Lumbini,227,Chaurasi,Isma Rural Municipality
29065,54870,"सरस्वती माध्यमिक विद्यालय छत्रकोट, गुल्मी",Saraswati Basic School,सरस्वती मावि,गुल्मी,51,Gulmi,5,Lumbini,227,Chaurasi,Isma Rural Municipality
1243,51767,"हर्मिचौर माध्यमिक विद्यालय, गुल्मी",Harmichaur English Boarding School,हर्मिचौर मावि,गुल्मी,51,Gulmi,5,Lumbini,228,Purtighat,Kaligandaki Rural Municipality
1250,135,"आदर्श माध्यमिक विद्यालय गौरीगंज, झापा",Adarsha Adhar V,आदर्श मावि,झापा,4,Jhapa,1,Koshi,263,Santapur,Buddhashanti Rural Municipality
1476,135,"आदर्श माध्यमिक विद्यालय, मेचीनगर, झापा",Adarsha Adhar V,आदर्श मावि,झापा,4,Jhapa,1,Koshi,263,Santapur,Buddhashanti Rural Municipality
9246,135,"आदर्श माध्यमिक विद्यालय, बुद्धशान्ति, जयपुर, झापा",Adarsha Adhar V,आदर्श मावि,झापा,4,Jhapa,1,Koshi,263,Santapur,Buddhashanti Rural Municipality
9272,135,"आदर्श नि॰ मा॰ वि॰, झापा",Adarsha Adhar V,आदर्श निमावि,झापा,4,Jhapa,1,Koshi,263,Santapur,Buddhashanti Rural Municipality
20902,135,"आदर्श उ॰ माध्यमिक विधालय, बुधवारे झापा",Adarsha Adhar V,आदर्श मावि,झापा,4,Jhapa,1,Koshi,263,Santapur,Buddhashanti Rural Municipality
25728,135,"आदर्श माध्यमिक विधालय कोरोबारी ५, टटुवामारी, झापा",Adarsha Adhar V,आदर्श मावि,झापा,4,Jhapa,1,Koshi,263,Santapur,Buddhashanti Rural Municipality
1254,74428,"सुरमा प्रा॰वि॰, बझाङ",Surma Adharbhut Vidyalaya,सुरमा प्रावि,बझाङ,71,Bajhang,7,Sudurpashchim,42,Pithalek,Jaya Prithvi Municipality
1582,74428,"सुर्मा मा॰ वि॰, बझाङ",Surma Adharbhut Vidyalaya,सुर्मा मावि,बझाङ,71,Bajhang,7,Sudurpashchim,42,Pithalek,Jaya Prithvi Municipality
6872,74428,"सुरमा प्रा॰ वि, बझाङ",Surma Adharbhut Vidyalaya,सुरमा प्रावि,बझाङ,71,Bajhang,7,Sudurpashchim,42,Pithalek,Jaya Prithvi Municipality
12350,74428,"सुर्मा मा॰वि, बझाङ",Surma Adharbhut Vidyalaya,सुर्मा मावि,बझाङ,71,Bajhang,7,Sudurpashchim,42,Pithalek,Jaya Prithvi Municipality
16901,74428,"सुर्मा निम्न माध्यमिक विधालय, बझाङ",Surma Adharbhut Vidyalaya,सुर्मा निमावि,बझाङ,71,Bajhang,7,Sudurpashchim,42,Pithalek,Jaya Prithvi Municipality
22556,74428,"सुर्मा उ॰ माध्यमिक विधालय, बझाङ",Surma Adharbhut Vidyalaya,सुर्मा मावि,बझाङ,71,Bajhang,7,Sudurpashchim,42,Pithalek,Jaya Prithvi Municipality
25663,74428,"सुर्मा मा॰वि॰, बझाङ",Surma Adharbhut Vidyalaya,सुर्मा मावि,बझाङ,71,Bajhang,7,Sudurpashchim,42,Pithalek,Jaya Prithvi Municipality
1256,14847,"पृथ्वी माध्यमिक विद्यालय, खाम्लुङ, ताप्लेजुङ",Prithvi Pra V,पृथ्वी मावि,ताप्लेजुङ,12,Taplejung,1,Koshi,764,Sablikhophede,Pathivara Yangwarak Rural Municipality
28894,14847,"पृथ्वी निम्न माध्यमिक विधालय, जुकेटार, ताप्लेजुङ",Prithvi Pra V,पृथ्वी निमावि,ताप्लेजुङ,12,Taplejung,1,Koshi,764,Sablikhophede,Pathivara Yangwarak Rural Municipality
1257,362,"आदर्श कन्या निकेतन माध्यमिक विद्यालय, ललितपुर",Adarsha Kanya Niketan Secondary School,आदर्श कन्या निकेतन मावि,ललितपुर,25,Lalitpur,3,Bagamati,365,Mangal Bazar,Lalitpur Metropolitan City
1259,52135,"जनसहयोग मा॰वि॰, गुल्मी",Jana Sahayog Basic School,जनसहयोग मावि,गुल्मी,51,Gulmi,5,Lumbini,223,Gaidhunga,Chandrakot Rural Municipality
2325,52135,"जनसहयोग नि मा वि, गुल्मी",Jana Sahayog Basic School,जनसहयोग निमावि,गुल्मी,51,Gulmi,5,Lumbini,223,Gaidhunga,Chandrakot Rural Municipality
29535,52135,"जनसहयोग माध्यमिक विद्यालय, रेसुङ्गा, गुल्मी",Jana Sahayog Basic School,जनसहयोग मावि,गुल्मी,51,Gulmi,5,Lumbini,223,Gaidhunga,Chandrakot Rural Municipality
1260,33940,"महेन्द्र आदर्श माध्यमिक विद्यालय, इमाडोल ललितपुर",Mahendra Adarsa Secondary School,महेन्द्र आदर्श मावि,ललितपुर,25,Lalitpur,3,Bagamati,366,Lalitpur,Mahalaxmi Municipality
1264,71957,"मालिका माध्यमिक विद्यालय, मार्तडी, बाजुरा",Kalika Basic School,मालिका मावि,बाजुरा,72,Bajura,7,Sudurpashchim,52,Budhinanda Municipality,Budhinanda Municipality
1275,3501,"वालकुमारी माध्यमिक विद्यालय, सुनाकोठी ललितपुर",Bal Kumari Basic School,वालकुमारी मावि,ललितपुर,25,Lalitpur,3,Bagamati,362,Sisawtar,Bagmati Rural Municipality
25436,3501,"बालकुमारी प्रा॰ वि॰, ललितपुर",Bal Kumari Basic School,बालकुमारी प्रावि,ललितपुर,25,Lalitpur,3,Bagamati,362,Sisawtar,Bagmati Rural Municipality
1276,71623,"जनता माध्यमिक विद्यालय, लम्कीचुहा न॰पा॰, कैलाली",Janaekta Primary School,जनता मावि,कैलाली,76,Kailali,7,Sudurpashchim,286,Lathaiya,Gauriganga Municipality
1365,71623,"जनता माध्यमिक विद्यालय, कैलाली",Janaekta Primary School,जनता मावि,कैलाली,76,Kailali,7,Sudurpashchim,286,Lathaiya,Gauriganga Municipality
21298,71623,"जनता माध्यमिक विद्यालय मुनुवा, कैलाली",Janaekta Primary School,जनता मावि,कैलाली,76,Kailali,7,Sudurpashchim,286,Lathaiya,Gauriganga Municipality
22423,71623,"जनता उ॰ माध्यमिक विधालय, मुनुवा कैलाली",Janaekta Primary School,जनता मावि,कैलाली,76,Kailali,7,Sudurpashchim,286,Lathaiya,Gauriganga Municipality
24918,71623,"जनता माध्यमिक विधालय, मैनापोखरी कैलाली",Janaekta Primary School,जनता मावि,कैलाली,76,Kailali,7,Sudurpashchim,286,Lathaiya,Gauriganga Municipality
25660,71623,"जनता माध्यमिक विद्यालय वैसेनी, कैलाली",Janaekta Primary School,जनता मावि,कैलाली,76,Kailali,7,Sudurpashchim,286,Lathaiya,Gauriganga Municipality
1284,14421,"पंचकन्या नि॰ मा॰ बि॰, तेह्रथुम",Pancha Kanya Basic School,पंचकन्या निमावि,तेह्रथुम,13,Tehrathum,1,Koshi,770,Phedap,Phedap Rural Municipality
23265,14421,"पञ्चकन्या माध्यमिक विद्यालय, छथर गा॰पा॰, तेह्रथुम",Pancha Kanya Basic School,पञ्चकन्या मावि,तेह्रथुम,13,Tehrathum,1,Koshi,770,Phedap,Phedap Rural Municipality
25546,14421,"पंचकन्या माध्यमिक विद्यालय, तेह्रथुम",Pancha Kanya Basic School,पंचकन्या मावि,तेह्रथुम,13,Tehrathum,1,Koshi,770,Phedap,Phedap Rural Municipality
27455,14421,"पञ्चकन्या निम्न माध्यमिक विद्यालय, छथर पोखरी, तेह्रथुम",Pancha Kanya Basic School,पञ्चकन्या निमावि,तेह्रथुम,13,Tehrathum,1,Koshi,770,Phedap,Phedap Rural Municipality
1289,551,"आर्दश उच्च माध्यमिक विधालय दिगामकोट, गुल्मी",Adarsha Basic School,आर्दश मावि,गुल्मी,51,Gulmi,5,Lumbini,224,Chhatrkot,Chhatrakot Rural Municipality
1646,551,"आदर्श माध्यमिक विद्यालय छत्रकोट, गुल्मी",Adarsha Basic School,आदर्श मावि,गुल्मी,51,Gulmi,5,Lumbini,224,Chhatrkot,Chhatrakot Rural Municipality
25671,551,"आदर्श माध्यमिक विद्यालय, दिगामकोट गुल्मी",Adarsha Basic School,आदर्श मावि,गुल्मी,51,Gulmi,5,Lumbini,224,Chhatrkot,Chhatrakot Rural Municipality
1290,53563,"महेन्द्र विद्या बोध माध्यमिक विद्यालय, बलकोट, अर्घाखाँची",Mahendra Vidyabodh Secondary School,महेन्द्र विद्या बोध मावि,अर्घाखाँची,50,Arghakhanchi,5,Lumbini,13,Balkot,Chhatradev Rural Municipality
1304,31188,"वुद्ध माध्यमिक विधालय, छम्पी ललितपुर",Buddha Basic School,वुद्ध मावि,ललितपुर,25,Lalitpur,3,Bagamati,364,Khursanibari,Konjyosom Rural Municipality
8431,31188,"बुद्ध माध्यमिक विधालय, छम्पी ललितपुर",Buddha Basic School,बुद्ध मावि,ललितपुर,25,Lalitpur,3,Bagamati,364,Khursanibari,Konjyosom Rural Municipality
12885,31188,"बुद्ध उ॰ माध्यमिक विधालय, ठैव ललितपुर",Buddha Basic School,बुद्ध मावि,ललितपुर,25,Lalitpur,3,Bagamati,364,Khursanibari,Konjyosom Rural Municipality
25373,31188,"बुद्ध माध्यमिक विद्यालय, गोदावरी, ललितपुर",Buddha Basic School,बुद्ध मावि,ललितपुर,25,Lalitpur,3,Bagamati,364,Khursanibari,Konjyosom Rural Municipality
27534,31188,"बुद्ध माध्यमिक विद्यालय, बाडेगाँउ, ललितपुर",Buddha Basic School,बुद्ध मावि,ललितपुर,25,Lalitpur,3,Bagamati,364,Khursanibari,Konjyosom Rural Municipality
1309,71129,"दुर्गा महालिङ्ग माध्यमिक विद्यालय चौका, छान्ना बझाङ",Durgamahaling Secondary School,दुर्गा महालिङ्ग मावि,बझाङ,71,Bajhang,7,Sudurpashchim,45,Chauka,Khaptadchhanna Rural Municipality
20247,71129,"दुर्गामहालिङ्ग माध्यमिक विद्यालय, चौका छान्ना, बझाङ",Durgamahaling Secondary School,दुर्गामहालिङ्ग मावि,बझाङ,71,Bajhang,7,Sudurpashchim,45,Chauka,Khaptadchhanna Rural Municipality
1312,7382,भगवती माध्यमिक विधालय बझाङ,Bhagabati Basic School,भगवती मावि,बझाङ,71,Bajhang,7,Sudurpashchim,45,Patagawn,Khaptadchhanna Rural Municipality
1314,3602,"बालमुकुन्द निम्न माध्यमिक विधालय, वुखेल ललितपुर",Balmukunda Basic School,बालमुकुन्द निमावि,ललितपुर,25,Lalitpur,3,Bagamati,367,"Bhukhel, Uniuchaur",Mahankal Rural Municipality
1329,71877,"कैलाश माध्यमिक विधालय, लोतु, बझाङ",Kailash Basic School,कैलाश मावि,बझाङ,71,Bajhang,7,Sudurpashchim,46,Lataun,Masta Rural Municipality
9323,71877,"कैलाश नि॰मा॰वि, बझाङ",Kailash Basic School,कैलाश निमावि,बझाङ,71,Bajhang,7,Sudurpashchim,46,Lataun,Masta Rural Municipality
20292,71877,"कैलाश माध्यमिक विद्यालय, बझाङ",Kailash Basic School,कैलाश मावि,बझाङ,71,Bajhang,7,Sudurpashchim,46,Lataun,Masta Rural Municipality
1334,7586,"भुमेश्वरी निम्न माध्यमिक विद्यालय, बझाङ",Bhumeshwori Aav,भुमेश्वरी निमावि,बझाङ,71,Bajhang,7,Sudurpashchim,39,Bamaura,Bungal Municipality
1335,31458,"चुनीदेवी शिक्षामन्दिर निम्न माध्यमिक विधालय, बुझती ललितपुर",Chunidevi Siksha Mandir Basic School,चुनीदेवी शिक्षामन्दिर निमावि,ललितपुर,25,Lalitpur,3,Bagamati,365,Chunikhel,Lalitpur Metropolitan City
