school_id_A,school_id_B,root_school_name_A,root_school_old_name2_B,school_level_A,school_level_old_name2_B,district_A,district_B,Fuzzy_match_score,Match_Type
5193,15768,sharada,sarada,nimavi,nimavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
5227,1159,ambegudina,ambegudin,pravi,pravi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
5233,6953,himalaya,himalaya,nimavi,nimavi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
5251,63175,kalika,kalika,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
5271,61188,janapriya,jana priya,pravi,pravi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
5288,63221,mala takura,maltakura,mavi,mavi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
5296,36440,hirathumki,hira thumki,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
5297,35778,sarasvati,saraswati,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
5305,72798,moti mahila samgha,moti mahila sangh,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
5320,35228,,,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
5366,71438,himalaya,himalaya,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
5666,61556,kalika,kalika,pravi,pravi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
5667,63367,satya devi,satya devi,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
5682,52209,j~nanajyoti,janajyoti,nimavi,nimavi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
5717,31404,chabhaktishvara,chhabhaktishwar,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
5777,3860,bhanu,bhanu,mavi,mavi,chitwan,chitwan,3.0,"District: complete, School level: complete, Root name: complete"
5778,36467,janajagrriti,jana jagriti,mavi,mavi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
5828,16622,siddhartha,siddartha,nimavi,nimavi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
5860,16013,buddha a,buddha,pravi,pravi,solukhumbu,solukhumbu,3.0,"District: complete, School level: complete, Root name: complete"
5869,36500,janata,janata,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
6261,63219,malika,malika,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
